,flink_taskmanager_job_task_busyTimeMsPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737501545000,1000.0
1737501550000,1000.0
1737501555000,0.0
1737501560000,0.0
1737501565000,0.0
1737501570000,0.0
1737501575000,4.0
1737501580000,165.0
1737501585000,284.0
1737501590000,373.0
1737501595000,443.0
1737501600000,499.0
1737501605000,544.0
1737501610000,582.0
1737501615000,723.0
1737501620000,806.0
1737501625000,880.0
1737501630000,963.0
1737501635000,998.0
1737501640000,1000.0
1737501645000,1000.0
1737501650000,1000.0
1737501655000,1000.0
1737501660000,1000.0
1737501665000,1000.0
1737501670000,1000.0
1737501675000,1000.0
1737501680000,1000.0
1737501685000,1000.0
1737501690000,1000.0
1737501695000,1000.0
1737501700000,1000.0
1737501705000,1000.0
1737501710000,1000.0
1737501715000,1000.0
1737501720000,1000.0
1737501725000,1000.0
1737501730000,1000.0
1737501735000,1000.0
1737501740000,1000.0
1737501745000,1000.0
1737501750000,1000.0
1737501755000,1000.0
1737501760000,1000.0
1737501765000,1000.0
1737501770000,1000.0
1737501775000,1000.0
1737501780000,1000.0
1737501785000,
