Timestamp,"('flink_taskmanager_job_task_numRecordsInPerSecond', 0)","('flink_taskmanager_job_task_numRecordsInPerSecond', 1)","('flink_taskmanager_job_task_numRecordsInPerSecond', 2)","('flink_taskmanager_job_task_numRecordsInPerSecond', 3)","('flink_taskmanager_job_task_numRecordsInPerSecond', 4)","('flink_taskmanager_job_task_numRecordsInPerSecond', 5)","('flink_taskmanager_job_task_numRecordsInPerSecond', 6)","('flink_taskmanager_job_task_numRecordsInPerSecond', 7)","('flink_taskmanager_job_task_numRecordsInPerSecond', 8)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 0)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 1)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 2)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 3)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 4)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 5)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 6)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 7)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 8)","('flink_taskmanager_job_task_hardBackPressuredTimeMsPerSecond', 2)","('flink_taskmanager_job_task_hardBackPressuredTimeMsPerSecond', 1)",flink_jobmanager_job_lastCheckpointSize,flink_jobmanager_job_lastCheckpointDuration,Parallelism
110,15067.31666666,,,,,,,,,1000.0,,,,,,,,,1000.0,1000.0,4451715.0,886.0,1
115,15220.883333329999,,,,,,,,,1000.0,,,,,,,,,1000.0,1000.0,6592122.0,2502.0,1
120,14761.65,,,,,,,,,1000.0,,,,,,,,,1000.0,1000.0,2204018.0,782.0,1
125,14663.266666659998,,,,,,,,,1000.0,,,,,,,,,1000.0,1000.0,4501864.0,1992.0,1
130,16191.6,,,,,,,,,1000.0,,,,,,,,,1000.0,1000.0,6722578.0,1294.0,1
135,16191.6,,,,,,,,,1000.0,,,,,,,,,1000.0,1000.0,4432779.0,1720.0,1
140,15376.85,,,,,,,,,1000.0,,,,,,,,,1000.0,1000.0,6759751.0,3600.0,1
145,16947.71666666,,,,,,,,,1000.0,,,,,,,,,1000.0,1000.0,9043490.0,1257.0,1
150,16660.68333333,,,,,,,,,1000.0,,,,,,,,,1000.0,1000.0,8182576.0,2109.0,1
155,16834.78333333,,,,,,,,,1000.0,,,,,,,,,1000.0,1000.0,6881639.0,840.0,1
160,17149.5,,,,,,,,,1000.0,,,,,,,,,1000.0,1000.0,8821931.0,1623.0,1
165,17149.5,,,,,,,,,1000.0,,,,,,,,,1000.0,1000.0,4164548.0,816.0,1
170,16847.58333333,,,,,,,,,1000.0,,,,,,,,,1000.0,1000.0,6043877.0,1594.0,1
175,16866.733333329998,,,,,,,,,1000.0,,,,,,,,,1000.0,1000.0,6043877.0,1594.0,1
180,17397.1,,,,,,,,,1000.0,,,,,,,,,1000.0,1000.0,11020059.0,1377.0,1
185,16910.516666659998,,,,,,,,,1000.0,,,,,,,,,1000.0,1000.0,4822277.0,1697.0,1
190,16910.516666659998,,,,,,,,,1000.0,,,,,,,,,1000.0,1000.0,10325097.0,1112.0,1
195,16894.0,,,,,,,,,1000.0,,,,,,,,,1000.0,1000.0,12467922.0,2494.0,1
200,17054.9,,,,,,,,,1000.0,,,,,,,,,1000.0,1000.0,3976694.0,3827.0,1
205,16840.566666659997,,,,,,,,,1000.0,,,,,,,,,1000.0,1000.0,5470258.0,804.0,1
210,16885.733333329998,,,,,,,,,1000.0,,,,,,,,,1000.0,1000.0,8231696.0,2118.0,1
215,16062.2,,,,,,,,,1000.0,,,,,,,,,1000.0,1000.0,2867622.0,678.0,1
220,16062.2,,,,,,,,,1000.0,,,,,,,,,1000.0,1000.0,5670952.0,2181.0,1
225,16528.78333333,,,,,,,,,1000.0,,,,,,,,,1000.0,1000.0,8575159.0,4035.0,1
230,16761.4,,,,,,,,,1000.0,,,,,,,,,1000.0,1000.0,10586585.0,1455.0,1
235,16836.63333333,,,,,,,,,1000.0,,,,,,,,,1000.0,1000.0,5101917.0,2204.0,1
240,16828.45,,,,,,,,,1000.0,,,,,,,,,1000.0,1000.0,9987190.0,1087.0,1
245,16702.08333333,,,,,,,,,1000.0,,,,,,,,,1000.0,1000.0,9080102.0,2398.0,1
250,16840.316666659997,,,,,,,,,1000.0,,,,,,,,,1000.0,1000.0,6795394.0,851.0,1
255,16700.25,,,,,,,,,1000.0,,,,,,,,,1000.0,1000.0,9217306.0,2048.0,1
260,16823.2,,,,,,,,,1000.0,,,,,,,,,1000.0,1000.0,9217306.0,2048.0,1
265,17153.35,,,,,,,,,1000.0,,,,,,,,,1000.0,1000.0,3919762.0,781.0,1
270,17031.45,,,,,,,,,1000.0,,,,,,,,,1000.0,1000.0,6593503.0,1772.0,1
275,17304.6,,,,,,,,,1000.0,,,,,,,,,1000.0,1000.0,12298842.0,1397.0,1
280,17360.05,,,,,,,,,1000.0,,,,,,,,,1000.0,1000.0,5408892.0,1898.0,1
285,16854.5,,,,,,,,,1000.0,,,,,,,,,1000.0,1000.0,11136950.0,933.0,1
290,17042.483333329998,,,,,,,,,1000.0,,,,,,,,,1000.0,1000.0,11136950.0,933.0,1
295,17067.1,,,,,,,,,1000.0,,,,,,,,,1000.0,1000.0,13674991.0,2581.0,1
300,16973.15,,,,,,,,,1000.0,,,,,,,,,1000.0,1000.0,8407765.0,2300.0,1
305,17094.016666659998,,,,,,,,,1000.0,,,,,,,,,1000.0,1000.0,11762808.0,1213.0,1
310,18407.53333333,,,,,,,,,1000.0,,,,,,,,,1000.0,1000.0,14647629.0,3199.0,1
315,17635.18333333,,,,,,,,,1000.0,,,,,,,,,1000.0,1000.0,8288022.0,1127.0,1
320,17402.16666666,,,,,,,,,1000.0,,,,,,,,,1000.0,1000.0,10894962.0,3414.0,1
325,16974.53333333,,,,,,,,,1000.0,,,,,,,,,1000.0,1000.0,14225410.0,1399.0,1
330,17012.33333333,,,,,,,,,1000.0,,,,,,,,,1000.0,1000.0,6558203.0,2083.0,1
335,16850.9,,,,,,,,,1000.0,,,,,,,,,1000.0,1000.0,12287823.0,1076.0,1
340,17024.08333333,,,,,,,,,1000.0,,,,,,,,,1000.0,1000.0,15263195.0,3893.0,1
345,17500.33333333,,,,,,,,,1000.0,,,,,,,,,1000.0,1000.0,4922073.0,838.0,1
350,17108.45,,,,,,,,,1000.0,,,,,,,,,1000.0,1000.0,7471536.0,2294.0,1
355,16742.85,,,,,,,,,1000.0,,,,,,,,,1000.0,1000.0,12963680.0,1603.0,1
360,15872.85,,,,,,,,,1000.0,,,,,,,,,1000.0,1000.0,6807024.0,3098.0,1
365,15936.466666659999,,,,,,,,,1000.0,,,,,,,,,1000.0,1000.0,10149592.0,4843.0,1
370,15430.81666666,,,,,,,,,1000.0,,,,,,,,,1000.0,1000.0,11941195.0,1076.0,1
375,16530.15,,,,,,,,,1000.0,,,,,,,,,1000.0,1000.0,5352189.0,989.0,1
380,15677.2,,,,,,,,,1000.0,,,,,,,,,1000.0,1000.0,8423233.0,2393.0,1
385,15458.31666666,,,,,,,,,1000.0,,,,,,,,,1000.0,1000.0,11981606.0,4393.0,1
390,15413.866666659998,,,,,,,,,1000.0,,,,,,,,,1000.0,1000.0,13858189.0,1363.0,1
395,15407.616666659998,,,,,,,,,1000.0,,,,,,,,,1000.0,1000.0,6747637.0,2194.0,1
400,16363.016666659998,,,,,,,,,1000.0,,,,,,,,,1000.0,1000.0,12889828.0,1334.0,1
405,16246.81666666,,,,,,,,,1000.0,,,,,,,,,1000.0,1000.0,15363105.0,3429.0,1
410,15431.366666659998,,,,,,,,,1000.0,,,,,,,,,1000.0,1000.0,8782013.0,1242.0,1
415,15611.8,,,,,,,,,1000.0,,,,,,,,,1000.0,1000.0,8782013.0,1242.0,1
420,16317.65,,,,,,,,,1000.0,,,,,,,,,1000.0,1000.0,15567840.0,1696.0,1
425,17003.33333333,,,,,,,,,1000.0,,,,,,,,,1000.0,1000.0,7726787.0,2393.0,1
430,15583.033333329999,,,,,,,,,1000.0,,,,,,,,,1000.0,1000.0,12869281.0,1185.0,1
435,15196.68333333,,,,,,,,,1000.0,,,,,,,,,1000.0,1000.0,12869281.0,1185.0,1
440,16300.35,,,,,,,,,1000.0,,,,,,,,,1000.0,1000.0,6462300.0,1094.0,1
445,16544.65,,,,,,,,,1000.0,,,,,,,,,1000.0,1000.0,,,1
450,,,,,,,,,,,,,,,,,,,,,,,0
490,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,-1.0,-1.0,2
495,0.0,0.0,,,,,,,,1000.0,748.0,,,,,,,,0.0,0.0,-1.0,-1.0,2
500,0.0,117.3166666666,,,,,,,,1000.0,613.0,,,,,,,,0.0,0.0,-1.0,-1.0,2
505,112.2166666666,869.9166666666,,,,,,,,889.0,486.0,,,,,,,,52.0,61.0,7041045.0,2864.0,2
510,792.65,975.8166666666,,,,,,,,926.0,597.0,,,,,,,,203.0,198.0,7041045.0,2864.0,2
515,988.05,1834.85,,,,,,,,945.0,640.0,,,,,,,,383.0,386.0,10684010.0,6465.0,2
520,1845.4666666666,2856.4,,,,,,,,956.0,662.0,,,,,,,,643.0,654.0,6747066.0,1146.0,2
525,2659.7666666666,3511.55,,,,,,,,963.0,672.0,,,,,,,,745.0,761.0,13212160.0,2866.0,2
530,3561.21666667,4473.8,,,,,,,,969.0,667.0,,,,,,,,826.0,789.0,16089818.0,2165.0,2
535,4289.38333333,5952.9,,,,,,,,973.0,674.0,,,,,,,,835.0,796.0,9491476.0,1065.0,2
540,6015.366666670001,6750.08333333,,,,,,,,976.0,689.0,,,,,,,,845.0,820.0,9491476.0,1065.0,2
545,6833.933333329999,7867.933333329999,,,,,,,,978.0,689.0,,,,,,,,851.0,834.0,14296109.0,1167.0,2
550,7803.01666666,9388.2,,,,,,,,980.0,688.0,,,,,,,,847.0,838.0,7164321.0,3230.0,2
555,9460.7,10069.01666666,,,,,,,,982.0,692.0,,,,,,,,839.0,839.0,10823430.0,3563.0,2
560,10235.15,11104.71666666,,,,,,,,982.0,707.0,,,,,,,,918.0,923.0,14201040.0,3421.0,2
565,11022.8,11875.466666659999,,,,,,,,1000.0,744.0,,,,,,,,1000.0,1000.0,5401445.0,2436.0,2
570,12090.4,12496.66666666,,,,,,,,1000.0,731.0,,,,,,,,1000.0,1000.0,9379329.0,2787.0,2
575,12663.616666659998,12866.616666659998,,,,,,,,1000.0,732.0,,,,,,,,1000.0,1000.0,11467974.0,1466.0,2
580,13092.93333333,13155.31666666,,,,,,,,1000.0,731.0,,,,,,,,992.0,1000.0,6799624.0,1065.0,2
585,13542.06666666,13536.08333333,,,,,,,,1000.0,731.0,,,,,,,,951.0,997.0,10915373.0,1065.0,2
590,13460.9,13353.7,,,,,,,,1000.0,720.0,,,,,,,,929.0,1000.0,14623038.0,1282.0,2
595,13633.98333333,13370.15,,,,,,,,1000.0,713.0,,,,,,,,933.0,1000.0,5500325.0,865.0,2
600,13478.83333333,13331.283333329999,,,,,,,,1000.0,712.0,,,,,,,,921.0,1000.0,9836545.0,971.0,2
605,13504.95,13438.66666666,,,,,,,,1000.0,713.0,,,,,,,,919.0,1000.0,15557578.0,1209.0,2
610,13531.716666659999,13195.85,,,,,,,,1000.0,711.0,,,,,,,,945.0,1000.0,20082963.0,1563.0,2
615,13411.133333329999,13464.866666659998,,,,,,,,1000.0,716.0,,,,,,,,956.0,1000.0,8526352.0,864.0,2
620,13600.83333333,13556.55,,,,,,,,1000.0,724.0,,,,,,,,956.0,1000.0,13681328.0,3365.0,2
625,13803.95,13173.9,,,,,,,,1000.0,716.0,,,,,,,,950.0,1000.0,21109637.0,3489.0,2
630,13202.883333329999,13363.16666666,,,,,,,,1000.0,718.0,,,,,,,,937.0,1000.0,5854696.0,2297.0,2
635,13519.8,13593.716666659999,,,,,,,,1000.0,712.0,,,,,,,,936.0,1000.0,13231555.0,1465.0,2
640,13644.45,13320.95,,,,,,,,1000.0,713.0,,,,,,,,936.0,1000.0,12204365.0,1354.0,2
645,13484.93333333,13742.633333329999,,,,,,,,1000.0,719.0,,,,,,,,942.0,1000.0,7964622.0,963.0,2
650,14135.25,13961.633333329999,,,,,,,,1000.0,747.0,,,,,,,,942.0,1000.0,13123582.0,2637.0,2
655,14306.23333333,13719.533333329999,,,,,,,,1000.0,760.0,,,,,,,,935.0,996.0,16722392.0,2202.0,2
660,13852.55,14271.45,,,,,,,,1000.0,759.0,,,,,,,,961.0,1000.0,6053805.0,764.0,2
665,14429.7,14496.516666659998,,,,,,,,1000.0,764.0,,,,,,,,960.0,1000.0,12278414.0,1049.0,2
670,14902.18333333,14296.883333329999,,,,,,,,1000.0,780.0,,,,,,,,955.0,1000.0,17750726.0,3312.0,2
675,14456.75,14298.7,,,,,,,,1000.0,771.0,,,,,,,,955.0,1000.0,21296186.0,3066.0,2
680,14475.7,14675.266666659998,,,,,,,,1000.0,775.0,,,,,,,,966.0,1000.0,11123702.0,1565.0,2
685,15035.1,14647.25,,,,,,,,1000.0,796.0,,,,,,,,945.0,1000.0,15809763.0,1153.0,2
690,14796.06666666,15285.41666666,,,,,,,,1000.0,784.0,,,,,,,,963.0,1000.0,17601895.0,3370.0,2
695,15484.08333333,14808.3,,,,,,,,1000.0,790.0,,,,,,,,951.0,1000.0,7127255.0,2930.0,2
700,15075.633333329999,15424.66666666,,,,,,,,1000.0,783.0,,,,,,,,935.0,993.0,15246402.0,1966.0,2
705,15639.81666666,14702.45,,,,,,,,1000.0,786.0,,,,,,,,964.0,1000.0,19994186.0,1986.0,2
710,14855.266666659998,15055.55,,,,,,,,1000.0,775.0,,,,,,,,948.0,1000.0,7349511.0,1064.0,2
715,15208.31666666,15091.05,,,,,,,,1000.0,773.0,,,,,,,,967.0,1000.0,12515874.0,1063.0,2
720,15335.68333333,14853.516666659998,,,,,,,,1000.0,771.0,,,,,,,,948.0,1000.0,18143146.0,3320.0,2
725,15006.883333329999,14791.75,,,,,,,,1000.0,767.0,,,,,,,,967.0,1000.0,7847293.0,2229.0,2
730,15007.33333333,15059.45,,,,,,,,1000.0,764.0,,,,,,,,948.0,1000.0,11762937.0,1565.0,2
735,15269.766666659998,15210.5,,,,,,,,1000.0,771.0,,,,,,,,953.0,1000.0,16829228.0,1110.0,2
740,15411.516666659998,14630.41666666,,,,,,,,1000.0,770.0,,,,,,,,934.0,1000.0,7463412.0,792.0,2
745,14820.18333333,15289.633333329999,,,,,,,,1000.0,761.0,,,,,,,,948.0,1000.0,12835943.0,2258.0,2
750,15609.7,14634.58333333,,,,,,,,1000.0,781.0,,,,,,,,927.0,1000.0,17241487.0,2017.0,2
755,14816.65,15133.783333329999,,,,,,,,1000.0,774.0,,,,,,,,949.0,1000.0,9652269.0,1071.0,2
760,15326.016666659998,14430.23333333,,,,,,,,1000.0,788.0,,,,,,,,939.0,1000.0,16264918.0,1115.0,2
765,14610.883333329999,14783.33333333,,,,,,,,1000.0,788.0,,,,,,,,915.0,1000.0,23670545.0,3463.0,2
770,15037.466666659999,14334.81666666,,,,,,,,1000.0,798.0,,,,,,,,946.0,1000.0,26160225.0,2265.0,2
775,14538.033333329999,14751.25,,,,,,,,1000.0,801.0,,,,,,,,931.0,1000.0,8800848.0,1065.0,2
780,14953.68333333,14763.58333333,,,,,,,,1000.0,812.0,,,,,,,,953.0,1000.0,8800848.0,1065.0,2
785,15006.016666659998,14742.65,,,,,,,,1000.0,819.0,,,,,,,,936.0,1000.0,11604446.0,2405.0,2
790,14931.5,14580.25,,,,,,,,1000.0,823.0,,,,,,,,936.0,1000.0,5450318.0,1460.0,2
795,14765.783333329999,15061.75,,,,,,,,1000.0,821.0,,,,,,,,940.0,1000.0,9230975.0,925.0,2
800,15248.33333333,15119.1,,,,,,,,1000.0,823.0,,,,,,,,935.0,1000.0,14272451.0,3264.0,2
805,15187.216666659999,14659.45,,,,,,,,1000.0,821.0,,,,,,,,945.0,1000.0,6082409.0,2190.0,2
810,14857.95,15061.3,,,,,,,,1000.0,816.0,,,,,,,,948.0,1000.0,9724811.0,1446.0,2
815,15251.633333329999,14683.75,,,,,,,,1000.0,819.0,,,,,,,,943.0,1000.0,14563034.0,1113.0,2
820,14839.2,15348.06666666,,,,,,,,1000.0,811.0,,,,,,,,944.0,1000.0,6135234.0,2164.0,2
825,15507.783333329999,15424.783333329999,,,,,,,,1000.0,810.0,,,,,,,,959.0,1000.0,11287942.0,1931.0,2
830,15607.33333333,16020.05,,,,,,,,1000.0,811.0,,,,,,,,927.0,1000.0,15130742.0,1064.0,2
835,16208.45,15263.383333329999,,,,,,,,1000.0,812.0,,,,,,,,939.0,1000.0,14276574.0,3267.0,2
840,15423.05,15877.883333329999,,,,,,,,1000.0,800.0,,,,,,,,927.0,1000.0,11285469.0,1737.0,2
845,16062.033333329999,15448.016666659998,,,,,,,,1000.0,798.0,,,,,,,,916.0,1000.0,15488489.0,1337.0,2
850,15596.56666666,15891.68333333,,,,,,,,1000.0,794.0,,,,,,,,930.0,1000.0,14276545.0,3263.0,2
855,16109.016666659998,15419.43333333,,,,,,,,1000.0,797.0,,,,,,,,911.0,1000.0,7257980.0,2622.0,2
860,15609.65,15685.533333329999,,,,,,,,1000.0,799.0,,,,,,,,925.0,1000.0,15790264.0,1364.0,2
865,15979.9,15562.9,,,,,,,,1000.0,806.0,,,,,,,,902.0,984.0,21459453.0,1585.0,2
870,15789.883333329999,15982.216666659999,,,,,,,,1000.0,803.0,,,,,,,,921.0,1000.0,11044707.0,817.0,2
875,16139.73333333,15995.45,,,,,,,,1000.0,807.0,,,,,,,,940.0,1000.0,16434982.0,2600.0,2
880,16217.5,15734.73333333,,,,,,,,1000.0,809.0,,,,,,,,958.0,1000.0,23916876.0,2072.0,2
885,15969.25,15626.133333329999,,,,,,,,1000.0,810.0,,,,,,,,936.0,1000.0,8449063.0,1071.0,2
890,15722.83333333,15662.866666659998,,,,,,,,1000.0,801.0,,,,,,,,937.0,1000.0,14202599.0,1179.0,2
895,15861.383333329999,15750.616666659998,,,,,,,,1000.0,801.0,,,,,,,,943.0,1000.0,20087797.0,3063.0,2
900,16028.116666659998,15465.516666659998,,,,,,,,1000.0,801.0,,,,,,,,945.0,1000.0,8649404.0,1421.0,2
905,15674.6,15927.81666666,,,,,,,,1000.0,800.0,,,,,,,,952.0,1000.0,14475208.0,1099.0,2
910,16139.7,15376.216666659999,,,,,,,,1000.0,803.0,,,,,,,,952.0,1000.0,20369220.0,3062.0,2
915,15523.266666659998,15686.783333329999,,,,,,,,1000.0,808.0,,,,,,,,963.0,1000.0,8892603.0,1444.0,2
920,15828.633333329999,15478.45,,,,,,,,1000.0,811.0,,,,,,,,972.0,1000.0,14353704.0,1078.0,2
925,15689.81666666,16262.616666659998,,,,,,,,1000.0,811.0,,,,,,,,966.0,1000.0,20574768.0,2999.0,2
930,16491.88333333,15315.9,,,,,,,,1000.0,823.0,,,,,,,,962.0,1000.0,25299761.0,3064.0,2
935,15349.05,15691.783333329999,,,,,,,,1000.0,804.0,,,,,,,,938.0,1000.0,13278526.0,1238.0,2
940,15892.383333329999,15162.883333329999,,,,,,,,1000.0,809.0,,,,,,,,917.0,1000.0,13278526.0,1238.0,2
945,15354.55,15485.25,,,,,,,,1000.0,800.0,,,,,,,,918.0,1000.0,18543616.0,3380.0,2
950,,,,,,,,,,,,,,,,,,,,,,,0
995,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,-1.0,-1.0,3
1000,0.0,0.0,0.0,,,,,,,1000.0,675.0,1000.0,,,,,,,0.0,0.0,-1.0,-1.0,3
1005,0.0,6.916666666666,0.0,,,,,,,1000.0,710.0,693.0,,,,,,,0.0,0.0,-1.0,-1.0,3
1010,7.133333333333,416.8,6.8,,,,,,,919.0,571.0,723.0,,,,,,,211.0,231.0,4896928.0,7004.0,3
1015,344.4,1199.0,418.2,,,,,,,946.0,526.0,591.0,,,,,,,462.0,480.0,10890619.0,2441.0,3
1020,1034.3,1758.6666666666,1183.0,,,,,,,960.0,512.0,535.0,,,,,,,421.0,417.0,8233775.0,1999.0,3
1025,1599.7333333333,2567.6833333332997,1735.95,,,,,,,968.0,518.0,518.0,,,,,,,491.0,502.0,12595212.0,1397.0,3
1030,2559.25,3661.71666667,2545.3833333333,,,,,,,973.0,539.0,529.0,,,,,,,615.0,588.0,19046791.0,3105.0,3
1035,3530.8,4282.6,3617.25,,,,,,,977.0,556.0,554.0,,,,,,,646.0,627.0,9258904.0,1031.0,3
1040,4417.48333333,5370.93333333,4223.96666667,,,,,,,980.0,562.0,575.0,,,,,,,651.0,654.0,14877302.0,2099.0,3
1045,5531.83333333,6510.316666670001,5295.01666667,,,,,,,982.0,569.0,582.0,,,,,,,683.0,697.0,19847854.0,1253.0,3
1050,6614.05,7488.58333333,6418.316666670001,,,,,,,984.0,577.0,588.0,,,,,,,701.0,716.0,17780630.0,2768.0,3
1055,7462.33333333,8322.01666666,7385.483333329999,,,,,,,986.0,587.0,592.0,,,,,,,712.0,730.0,7878782.0,998.0,3
1060,8371.383333329999,9500.15,8229.01666666,,,,,,,987.0,591.0,598.0,,,,,,,725.0,743.0,19015025.0,1765.0,3
1065,9529.8,10333.96666666,9368.86666666,,,,,,,987.0,589.0,601.0,,,,,,,789.0,814.0,22611905.0,3202.0,3
1070,10633.11666666,11162.55,10402.5,,,,,,,1000.0,611.0,591.0,,,,,,,820.0,854.0,7699427.0,1497.0,3
1075,11539.45,11275.533333329999,10993.0,,,,,,,1000.0,633.0,608.0,,,,,,,798.0,836.0,13477123.0,926.0,3
1080,11729.966666659999,11671.116666659998,11187.56666666,,,,,,,1000.0,655.0,628.0,,,,,,,842.0,894.0,24313507.0,1515.0,3
1085,11971.516666659998,11865.83333333,11506.96666666,,,,,,,1000.0,669.0,644.0,,,,,,,837.0,898.0,10322734.0,1919.0,3
1090,12095.966666659999,11669.93333333,11729.95,,,,,,,1000.0,681.0,655.0,,,,,,,814.0,897.0,16056042.0,934.0,3
1095,12241.6,12381.133333329999,11520.06666666,,,,,,,1000.0,697.0,652.0,,,,,,,817.0,898.0,21712688.0,1585.0,3
1100,12516.18333333,12644.41666666,12213.7,,,,,,,1000.0,712.0,652.0,,,,,,,851.0,916.0,8986456.0,2398.0,3
1105,12882.383333329999,12592.516666659998,12517.966666659999,,,,,,,1000.0,722.0,659.0,,,,,,,826.0,898.0,14019649.0,1398.0,3
1110,12879.5,12661.41666666,12417.216666659999,,,,,,,1000.0,736.0,666.0,,,,,,,815.0,900.0,20339381.0,1987.0,3
1115,13270.68333333,12978.33333333,12486.133333329999,,,,,,,1000.0,733.0,676.0,,,,,,,804.0,895.0,7744283.0,1607.0,3
1120,13385.05,12837.75,12818.5,,,,,,,1000.0,738.0,672.0,,,,,,,804.0,897.0,13589745.0,2304.0,3
1125,13445.85,13120.68333333,12655.366666659998,,,,,,,1000.0,743.0,672.0,,,,,,,798.0,892.0,18822869.0,1042.0,3
1130,13481.23333333,12936.633333329999,12732.366666659998,,,,,,,1000.0,755.0,682.0,,,,,,,802.0,888.0,16371338.0,1804.0,3
1135,13287.216666659999,13036.366666659998,12763.4,,,,,,,1000.0,759.0,692.0,,,,,,,814.0,898.0,13236977.0,1299.0,3
1140,13473.98333333,13284.216666659999,12785.9,,,,,,,1000.0,764.0,698.0,,,,,,,813.0,894.0,18448784.0,2080.0,3
1145,13862.383333329999,13361.16666666,13090.1,,,,,,,1000.0,769.0,702.0,,,,,,,819.0,893.0,20833650.0,2852.0,3
1150,13944.466666659999,13580.31666666,13144.4,,,,,,,1000.0,770.0,708.0,,,,,,,810.0,890.0,6351283.0,998.0,3
1155,13970.966666659999,13665.23333333,13374.48333333,,,,,,,1000.0,771.0,710.0,,,,,,,815.0,899.0,11379402.0,1396.0,3
1160,14174.616666659998,13605.58333333,13548.266666659998,,,,,,,1000.0,784.0,706.0,,,,,,,800.0,893.0,17741502.0,2400.0,3
1165,14138.1,13735.66666666,13370.83333333,,,,,,,1000.0,790.0,711.0,,,,,,,811.0,895.0,7499857.0,705.0,3
1170,14292.883333329999,13787.116666659998,13545.73333333,,,,,,,1000.0,788.0,720.0,,,,,,,816.0,893.0,12899145.0,957.0,3
1175,14178.216666659999,14012.68333333,13592.35,,,,,,,1000.0,794.0,721.0,,,,,,,821.0,900.0,18248101.0,1496.0,3
