,flink_taskmanager_job_task_busyTimeMsPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737202995000,1000.0
1737203000000,12.0
1737203005000,8.0
1737203010000,0.0
1737203015000,188.0
1737203020000,334.0
1737203025000,445.0
1737203030000,525.0
1737203035000,584.0
1737203040000,630.0
1737203045000,667.0
1737203050000,698.0
1737203055000,723.0
1737203060000,805.0
1737203065000,888.0
1737203070000,974.0
1737203075000,994.0
1737203080000,1000.0
1737203085000,1000.0
1737203090000,1000.0
1737203095000,1000.0
1737203100000,1000.0
1737203105000,1000.0
1737203110000,1000.0
1737203115000,1000.0
1737203120000,1000.0
1737203125000,1000.0
1737203130000,1000.0
1737203135000,1000.0
1737203140000,1000.0
1737203145000,1000.0
1737203150000,1000.0
1737203155000,1000.0
1737203160000,1000.0
1737203165000,1000.0
1737203170000,1000.0
1737203175000,1000.0
1737203180000,1000.0
1737203185000,1000.0
1737203190000,1000.0
1737203195000,1000.0
1737203200000,1000.0
1737203205000,1000.0
1737203210000,1000.0
1737203215000,1000.0
1737203220000,1000.0
1737203225000,1000.0
1737203230000,1000.0
1737203235000,
