,flink_taskmanager_job_task_numRecordsInPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737202995000,0.0
1737203000000,0.0
1737203005000,0.0
1737203010000,0.0
1737203015000,1811.8833333332998
1737203020000,6612.55
1737203025000,9640.48333333
1737203030000,14822.16666666
1737203035000,21821.233333329998
1737203040000,22509.05
1737203045000,26556.46666666
1737203050000,34315.983333330005
1737203055000,35327.36666666
1737203060000,35327.36666666
1737203065000,35627.33333333
1737203070000,38940.7
1737203075000,40987.7
1737203080000,37543.36666666
1737203085000,34515.43333333
1737203090000,29333.75
1737203095000,23053.05
1737203100000,22365.233333329998
1737203105000,18383.6
1737203110000,14325.016666659998
1737203115000,16412.71666666
1737203120000,22290.55
1737203125000,26009.25
1737203130000,26447.53333333
1737203135000,26478.55
1737203140000,25251.566666659997
1737203145000,29050.75
1737203150000,31150.316666659997
1737203155000,30431.95
1737203160000,31433.61666666
1737203165000,31521.816666659997
1737203170000,30000.7
1737203175000,32194.4
1737203180000,31622.78333333
1737203185000,27854.883333330003
1737203190000,25189.516666659998
1737203195000,26263.433333330002
1737203200000,26134.083333330003
1737203205000,23607.28333333
1737203210000,26178.66666666
1737203215000,26178.66666666
1737203220000,26149.48333333
1737203225000,27196.11666666
1737203230000,30170.6
1737203235000,
