,flink_taskmanager_job_task_busyTimeMsPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737234140000,1000.0
1737234145000,267.0
1737234150000,309.0
1737234155000,373.0
1737234160000,519.0
1737234165000,616.0
1737234170000,680.0
1737234175000,726.0
1737234180000,760.0
1737234185000,787.0
1737234190000,808.0
1737234195000,826.0
1737234200000,840.0
1737234205000,901.0
1737234210000,955.0
1737234215000,997.0
1737234220000,1000.0
1737234225000,1000.0
1737234230000,1000.0
1737234235000,1000.0
1737234240000,1000.0
1737234245000,1000.0
1737234250000,1000.0
1737234255000,1000.0
1737234260000,1000.0
1737234265000,1000.0
1737234270000,1000.0
1737234275000,1000.0
1737234280000,1000.0
1737234285000,1000.0
1737234290000,1000.0
1737234295000,1000.0
1737234300000,1000.0
1737234305000,1000.0
1737234310000,1000.0
1737234315000,1000.0
1737234320000,1000.0
1737234325000,1000.0
1737234330000,1000.0
1737234335000,1000.0
1737234340000,1000.0
1737234345000,1000.0
1737234350000,1000.0
1737234355000,1000.0
1737234360000,1000.0
1737234365000,1000.0
1737234370000,1000.0
1737234375000,1000.0
1737234380000,1000.0
1737234385000,
