,flink_taskmanager_job_task_numRecordsInPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737509795000,0.0
1737509800000,0.0
1737509805000,0.0
1737509810000,22.416666666666
1737509815000,514.7833333333
1737509820000,589.7166666666
1737509825000,7143.96666666
1737509830000,12970.8
1737509835000,18159.766666659998
1737509840000,22347.28333333
1737509845000,22347.28333333
1737509850000,35847.43333333
1737509855000,36279.28333333
1737509860000,36628.5
1737509865000,47862.91666666001
1737509870000,47840.5
1737509875000,47348.13333333
1737509880000,54698.38333333
1737509885000,48144.13333333
1737509890000,45661.2
1737509895000,42871.8
1737509900000,39874.51666666
1737509905000,44356.15
1737509910000,31165.383333330003
1737509915000,31076.73333333
1737509920000,32325.23333333
1737509925000,28401.066666659997
1737509930000,37463.95
1737509935000,43128.26666666
1737509940000,42871.26666666
1737509945000,42871.26666666
1737509950000,44947.466666659995
1737509955000,43667.55
1737509960000,44232.466666659995
1737509965000,43320.4
1737509970000,43455.18333333
1737509975000,44040.4
1737509980000,43979.45
1737509985000,42950.65
1737509990000,42381.1
1737509995000,42139.8
1737510000000,41243.18333333
1737510005000,47168.91666666001
1737510010000,41748.81666666
1737510015000,46483.65
1737510020000,44728.5
1737510025000,46528.16666666001
1737510030000,46650.18333333
1737510035000,48854.81666666
1737510040000,
