Timestamp,"('flink_taskmanager_job_task_numRecordsInPerSecond', 0)","('flink_taskmanager_job_task_numRecordsInPerSecond', 1)","('flink_taskmanager_job_task_numRecordsInPerSecond', 2)","('flink_taskmanager_job_task_numRecordsInPerSecond', 3)","('flink_taskmanager_job_task_numRecordsInPerSecond', 4)","('flink_taskmanager_job_task_numRecordsInPerSecond', 5)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 0)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 1)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 2)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 3)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 4)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 5)","('flink_taskmanager_job_task_hardBackPressuredTimeMsPerSecond', 0)",flink_jobmanager_job_lastCheckpointSize,flink_jobmanager_job_lastCheckpointDuration,Parallelism
1320,,,,0.0,,,,,,,,,,,,1
1325,0.0,0.0,0.0,0.0,,,1000.0,,1000.0,1000.0,,,0.0,-1.0,-1.0,4
1330,0.0,0.0,0.0,0.0,,,634.0,555.0,595.0,519.0,,,0.0,-1.0,-1.0,4
1335,506.2,582.1,629.35,630.45,,,775.0,470.0,524.0,440.0,,,85.0,1381.0,652.0,4
1340,1811.6333333332998,1903.9666666666,1913.2166666666,1913.2,,,850.0,538.0,593.0,501.0,,,291.0,1381.0,459.0,4
1345,3154.5833333333,3262.9333333332997,3303.5833333333,3311.0833333333,,,888.0,567.0,643.0,550.0,,,406.0,1381.0,484.0,4
1350,4542.53333333,4659.33333333,4703.95,4703.93333333,,,910.0,588.0,666.0,576.0,,,468.0,1381.0,437.0,4
1355,5850.366666670001,5967.35,5981.41666667,5993.28333333,,,925.0,598.0,667.0,584.0,,,513.0,1381.0,474.0,4
1360,7067.21666666,7125.53333333,7155.56666666,7165.4,,,936.0,598.0,661.0,587.0,,,528.0,1381.0,579.0,4
1365,8471.15,8561.01666666,8581.9,8630.25,,,944.0,614.0,686.0,605.0,,,552.0,1381.0,382.0,4
1370,9804.33333333,9899.033333329999,9952.43333333,9960.75,,,950.0,618.0,696.0,608.0,,,565.0,1381.0,375.0,4
1375,11171.45,11302.23333333,11317.31666666,11329.2,,,955.0,625.0,702.0,613.0,,,583.0,1381.0,438.0,4
1380,12666.15,12727.3,12756.716666659999,12772.41666666,,,960.0,630.0,711.0,620.0,,,601.0,1381.0,395.0,4
1385,14196.866666659998,14294.85,14329.93333333,14343.383333329999,,,963.0,646.0,730.0,639.0,,,612.0,1381.0,376.0,4
1390,15768.35,15879.58333333,15927.1,15936.6,,,993.0,663.0,755.0,660.0,,,680.0,1381.0,442.0,4
1395,16799.33333333,16830.16666666,16810.41666666,16817.96666666,,,1000.0,692.0,789.0,691.0,,,728.0,1381.0,412.0,4
1400,16941.11666666,16918.75,16930.13333333,16945.6,,,1000.0,693.0,792.0,697.0,,,729.0,1381.0,405.0,4
1405,17180.733333329998,17175.516666659998,17156.0,17173.85,,,1000.0,701.0,805.0,704.0,,,733.0,1381.0,391.0,4
1410,17301.85,17285.016666659998,17281.15,17293.86666666,,,1000.0,706.0,810.0,708.0,,,740.0,1381.0,354.0,4
1415,17556.53333333,17558.58333333,17585.483333329998,17584.95,,,1000.0,715.0,826.0,719.0,,,740.0,1381.0,369.0,4
1420,17904.766666659998,17916.45,17905.066666659997,17909.233333329998,,,1000.0,725.0,843.0,729.0,,,751.0,1381.0,407.0,4
1425,17955.53333333,17961.75,17991.58333333,17944.58333333,,,1000.0,723.0,841.0,733.0,,,746.0,1381.0,673.0,4
1430,18173.066666659997,18179.8,18160.816666659997,18177.43333333,,,1000.0,734.0,850.0,744.0,,,752.0,1381.0,350.0,4
1435,18428.16666666,18385.78333333,18245.11666666,18420.016666659998,,,1000.0,742.0,864.0,761.0,,,756.0,1381.0,396.0,4
1440,18524.68333333,18538.91666666,18526.41666666,18524.25,,,1000.0,753.0,877.0,765.0,,,753.0,1381.0,496.0,4
1445,18580.233333329998,18571.86666666,18580.33333333,18590.816666659997,,,1000.0,748.0,875.0,760.0,,,757.0,1381.0,409.0,4
1450,18591.0,18583.0,18582.88333333,18581.13333333,,,1000.0,747.0,874.0,762.0,,,756.0,1381.0,412.0,4
1455,18630.61666666,18630.18333333,18649.16666666,18640.516666659998,,,1000.0,750.0,873.0,764.0,,,759.0,1381.0,411.0,4
1460,18753.816666659997,18779.18333333,18779.58333333,18764.13333333,,,1000.0,755.0,879.0,767.0,,,765.0,1381.0,379.0,4
1465,18718.36666666,18717.16666666,18714.16666666,18726.46666666,,,1000.0,753.0,872.0,764.0,,,760.0,1381.0,355.0,4
1470,18792.68333333,18781.35,18795.03333333,18794.0,,,1000.0,758.0,882.0,767.0,,,754.0,1381.0,368.0,4
1475,18821.516666659998,18817.25,18819.516666659998,18822.93333333,,,1000.0,761.0,885.0,767.0,,,757.0,1381.0,363.0,4
1480,18861.41666666,18870.0,18865.983333329998,18866.016666659998,,,1000.0,766.0,889.0,770.0,,,756.0,1381.0,404.0,4
1485,18878.35,18901.266666659998,18879.25,18888.83333333,,,1000.0,769.0,888.0,768.0,,,759.0,1381.0,393.0,4
1490,18880.6,18882.43333333,18890.83333333,18865.85,,,1000.0,765.0,887.0,765.0,,,763.0,1381.0,446.0,4
1495,18846.15,18873.38333333,19046.71666666,18865.63333333,,,1000.0,763.0,883.0,762.0,,,760.0,1381.0,420.0,4
1500,18815.6,18808.35,18813.61666666,18815.71666666,,,1000.0,757.0,871.0,760.0,,,764.0,1381.0,438.0,4
1505,18824.9,18848.316666659997,18832.0,18837.9,,,1000.0,758.0,870.0,761.0,,,760.0,1381.0,373.0,4
1510,18842.0,18851.9,18849.53333333,18851.93333333,,,1000.0,758.0,872.0,760.0,,,761.0,1381.0,414.0,4
1515,18874.65,18861.86666666,18870.233333329998,18873.733333329998,,,1000.0,758.0,876.0,759.0,,,760.0,1381.0,392.0,4
1520,18863.45,18829.3,18835.983333329998,18852.8,,,1000.0,757.0,874.0,759.0,,,761.0,1381.0,381.0,4
1525,18843.8,18850.5,18877.516666659998,18857.55,,,1000.0,756.0,875.0,759.0,,,763.0,1381.0,397.0,4
1530,18879.86666666,18893.58333333,18877.65,18880.71666666,,,1000.0,756.0,870.0,760.0,,,765.0,1381.0,391.0,4
1535,18906.68333333,18881.18333333,18895.566666659997,18893.8,,,1000.0,754.0,869.0,761.0,,,763.0,1381.0,386.0,4
1540,18827.233333329998,18820.83333333,18825.65,18825.68333333,,,1000.0,749.0,871.0,757.0,,,760.0,1381.0,441.0,4
1545,18977.316666659997,18952.05,18904.266666659998,18840.766666659998,,,1000.0,754.0,877.0,764.0,,,768.0,1381.0,364.0,4
1550,19040.266666659998,19036.983333329998,19038.96666666,19040.016666659998,,,1000.0,758.0,884.0,774.0,,,771.0,1381.0,373.0,4
1555,19069.03333333,19043.816666659997,19056.11666666,19057.75,,,1000.0,761.0,885.0,772.0,,,771.0,1381.0,375.0,4
1560,19120.0,19124.68333333,19120.566666659997,19119.53333333,,,1000.0,765.0,888.0,774.0,,,772.0,1381.0,404.0,4
1565,19059.5,19052.68333333,19080.733333329998,19051.8,,,1000.0,762.0,887.0,771.0,,,775.0,1381.0,372.0,4
1570,19029.53333333,19002.41666666,19006.7,19019.43333333,,,1000.0,759.0,882.0,769.0,,,770.0,1381.0,365.0,4
1575,19033.53333333,19027.53333333,19030.45,19026.93333333,,,1000.0,760.0,880.0,769.0,,,771.0,1381.0,417.0,4
1580,19004.3,19010.0,19004.733333329998,19003.68333333,,,1000.0,759.0,879.0,768.0,,,766.0,1381.0,641.0,4
1585,19059.15,19040.9,19033.05,19023.46666666,,,1000.0,763.0,880.0,770.0,,,760.0,1381.0,394.0,4
1590,18994.46666666,18990.566666659997,19002.6,18998.71666666,,,1000.0,760.0,879.0,769.0,,,757.0,1381.0,578.0,4
1595,18967.75,18965.43333333,18952.766666659998,18955.0,,,1000.0,760.0,877.0,767.0,,,758.0,1381.0,413.0,4
1600,19031.316666659997,19018.43333333,19026.95,19032.15,,,1000.0,761.0,873.0,769.0,,,762.0,1381.0,399.0,4
1605,18978.65,18987.21666666,19040.18333333,19112.08333333,,,1000.0,759.0,871.0,765.0,,,758.0,1381.0,375.0,4
1610,18957.25,18967.13333333,18963.0,18966.85,,,1000.0,757.0,867.0,756.0,,,751.0,1381.0,380.0,4
1615,18923.7,18856.43333333,18908.66666666,18920.1,,,1000.0,756.0,862.0,754.0,,,751.0,1381.0,416.0,4
1620,18913.85,18908.6,18913.41666666,18914.35,,,1000.0,760.0,863.0,753.0,,,752.0,1381.0,360.0,4
1625,18985.35,18992.08333333,18955.33333333,18990.08333333,,,1000.0,764.0,864.0,757.0,,,748.0,1381.0,390.0,4
1630,19010.9,19026.83333333,19017.61666666,19017.233333329998,,,1000.0,765.0,867.0,759.0,,,751.0,1381.0,447.0,4
1635,18896.816666659997,18902.46666666,18899.516666659998,18905.46666666,,,1000.0,761.0,862.0,754.0,,,750.0,1381.0,461.0,4
1640,18825.28333333,18817.16666666,18822.75,18826.71666666,,,1000.0,758.0,861.0,750.0,,,750.0,1381.0,576.0,4
1645,18824.3,18835.11666666,18838.983333329998,18843.66666666,,,1000.0,757.0,860.0,751.0,,,754.0,1381.0,366.0,4
1650,18874.483333329998,18876.95,18868.71666666,18858.41666666,,,1000.0,757.0,861.0,752.0,,,755.0,1381.0,393.0,4
1655,18886.5,18902.83333333,18887.5,18872.28333333,,,1000.0,758.0,861.0,752.0,,,756.0,1381.0,467.0,4
1660,18897.08333333,18918.66666666,18902.28333333,18897.233333329998,,,1000.0,760.0,862.0,752.0,,,756.0,1381.0,437.0,4
1665,18882.68333333,18880.733333329998,18899.316666659997,18897.83333333,,,1000.0,759.0,862.0,752.0,,,757.0,1381.0,399.0,4
1670,18908.21666666,18899.58333333,18900.8,18908.8,,,1000.0,761.0,862.0,751.0,,,760.0,1381.0,390.0,4
1675,18905.516666659998,18983.93333333,18916.13333333,18910.7,,,1000.0,758.0,862.0,752.0,,,763.0,1381.0,416.0,4
1680,18861.016666659998,18848.25,18850.93333333,18860.13333333,,,1000.0,757.0,863.0,759.0,,,764.0,1381.0,443.0,4
1685,18810.66666666,18787.566666659997,18813.733333329998,18799.516666659998,,,1000.0,756.0,869.0,757.0,,,767.0,1381.0,377.0,4
1690,18794.16666666,18808.516666659998,18801.6,18790.63333333,,,1000.0,756.0,868.0,755.0,,,766.0,1381.0,374.0,4
1695,18903.3,18906.66666666,18902.18333333,18892.066666659997,,,1000.0,760.0,872.0,760.0,,,766.0,1381.0,360.0,4
1700,19036.88333333,19039.45,19038.516666659998,19036.86666666,,,1000.0,764.0,876.0,765.0,,,766.0,1381.0,375.0,4
1705,19024.16666666,19025.733333329998,19020.63333333,19026.68333333,,,1000.0,763.0,876.0,765.0,,,771.0,1381.0,398.0,4
1710,18999.03333333,18986.2,18991.75,19012.0,,,1000.0,763.0,875.0,764.0,,,774.0,1381.0,407.0,4
1715,18990.65,18969.9,18993.733333329998,19012.93333333,,,1000.0,762.0,876.0,765.0,,,772.0,1381.0,380.0,4
1720,0.0,,,,,,,,1000.0,,,,0.0,1381.0,376.0,1
1725,0.0,0.0,0.0,0.0,,,1000.0,1000.0,1000.0,1000.0,,,0.0,1381.0,372.0,4
1730,,0.0,,906.8333333333001,,,1000.0,1000.0,,0.0,,,,1381.0,705.0,2
1735,0.0,0.0,0.0,0.0,,,1000.0,1000.0,1000.0,1000.0,,,0.0,1381.0,705.0,4
1740,0.0,0.0,,1717.0833333333,,,1000.0,,,404.0,,,0.0,1381.0,352.0,3
1745,0.0,0.0,0.0,,,,1000.0,1000.0,1000.0,1000.0,,,0.0,1381.0,488.0,3
1750,1558.9833333333,,1612.05,1606.2833333332999,,,939.0,,536.0,559.0,,,761.0,1381.0,410.0,3
1755,,,,,,,,,,,,,,,,0
1795,,,,0.0,,,,,,,,,,,,1
1800,0.0,0.0,0.0,0.0,0.0,,,1000.0,1000.0,1000.0,1000.0,,0.0,-1.0,-1.0,5
1805,3.783333333333,2.7,2.916666666666,22.516666666666,12.116666666666,,607.0,567.0,523.0,520.0,459.0,,0.0,-1.0,-1.0,5
1810,556.0333333333,604.7666666666,608.2,666.8166666666,637.5,,804.0,453.0,411.0,460.0,444.0,,167.0,1381.0,698.0,5
1815,1719.7333333333,1800.9833333333,1828.45,1880.9,1855.9166666666,,869.0,489.0,458.0,503.0,503.0,,360.0,1381.0,436.0,5
1820,2936.9833333333,3028.6666666665997,3050.3833333333,3090.3333333333,3059.6,,902.0,520.0,484.0,526.0,525.0,,449.0,1381.0,420.0,5
1825,4166.53333333,4258.35,4285.96666667,4340.9,4313.45,,922.0,533.0,500.0,543.0,540.0,,489.0,1381.0,424.0,5
1830,5126.05,5188.36666667,5188.36666667,5241.46666667,5200.63333333,,935.0,516.0,485.0,527.0,522.0,,522.0,1381.0,618.0,5
1835,6110.03333333,6182.816666670001,6208.016666670001,6249.2,6235.46666667,,944.0,505.0,483.0,521.0,519.0,,541.0,1381.0,519.0,5
1840,7329.66666666,7412.76666666,7416.16666666,7463.41666666,7450.1,,951.0,514.0,492.0,531.0,531.0,,558.0,1381.0,429.0,5
1845,8660.65,8762.15,8775.31666666,8816.45,8789.05,,957.0,534.0,507.0,552.0,545.0,,575.0,1381.0,525.0,5
1850,9772.48333333,9818.11666666,9849.33333333,9911.75,9892.33333333,,961.0,530.0,505.0,551.0,542.0,,588.0,1381.0,548.0,5
1855,11090.21666666,11174.783333329999,11196.98333333,11257.18333333,11215.96666666,,965.0,539.0,514.0,560.0,552.0,,603.0,1381.0,423.0,5
1860,12481.9,12555.4,12587.1,12645.266666659998,12576.31666666,,968.0,547.0,527.0,572.0,564.0,,611.0,1381.0,454.0,5
1865,13883.15,13965.633333329999,13996.66666666,14021.55,14016.16666666,,1000.0,557.0,537.0,585.0,584.0,,673.0,1381.0,361.0,5
1870,14753.73333333,14750.783333329999,14779.73333333,14790.133333329999,14795.366666659998,,1000.0,582.0,566.0,613.0,605.0,,712.0,1381.0,365.0,5
1875,15070.25,15072.91666666,15065.65,15075.41666666,15072.91666666,,1000.0,596.0,576.0,624.0,613.0,,713.0,1381.0,373.0,5
1880,15323.83333333,15327.966666659999,15331.133333329999,15344.1,15351.91666666,,1000.0,601.0,589.0,634.0,623.0,,712.0,1381.0,374.0,5
1885,15568.466666659999,15561.18333333,15560.43333333,15571.9,15568.18333333,,1000.0,608.0,598.0,643.0,631.0,,715.0,1381.0,426.0,5
1890,16069.516666659998,16049.616666659998,16080.216666659999,16108.75,16109.85,,1000.0,627.0,618.0,664.0,653.0,,719.0,1381.0,402.0,5
1895,16487.16666666,16499.63333333,16488.11666666,16519.0,16501.86666666,,1000.0,644.0,632.0,680.0,668.0,,729.0,1381.0,345.0,5
1900,16704.8,16695.75,16718.983333329998,16740.33333333,16719.5,,1000.0,651.0,640.0,691.0,675.0,,734.0,1381.0,413.0,5
1905,16833.46666666,16806.05,16822.66666666,16852.08333333,16847.8,,1000.0,650.0,651.0,688.0,680.0,,733.0,1381.0,455.0,5
1910,17183.36666666,17168.1,17166.83333333,17187.21666666,17168.35,,1000.0,664.0,665.0,703.0,695.0,,734.0,1381.0,399.0,5
1915,17295.3,17278.65,17294.6,17289.316666659997,17303.08333333,,1000.0,668.0,674.0,706.0,699.0,,734.0,1381.0,397.0,5
1920,17264.7,17268.0,17268.266666659998,17276.233333329998,17311.983333329998,,1000.0,667.0,673.0,703.0,696.0,,733.0,1381.0,359.0,5
1925,17342.95,17351.45,17346.766666659998,17347.63333333,17347.2,,1000.0,668.0,675.0,705.0,697.0,,733.0,1381.0,374.0,5
1930,17395.1,17385.83333333,17384.0,17397.566666659997,17381.08333333,,1000.0,669.0,676.0,704.0,698.0,,724.0,1381.0,403.0,5
1935,17385.88333333,17390.233333329998,17391.21666666,17382.0,17383.95,,1000.0,666.0,676.0,705.0,697.0,,722.0,1381.0,417.0,5
1940,17279.3,17261.28333333,17262.93333333,17265.08333333,17249.9,,1000.0,664.0,669.0,701.0,692.0,,721.0,1381.0,353.0,5
1945,17206.35,17197.53333333,17190.41666666,17178.9,17182.6,,1000.0,661.0,664.0,697.0,690.0,,724.0,1381.0,438.0,5
1950,17195.96666666,17194.016666659998,17196.11666666,17192.08333333,17199.86666666,,1000.0,662.0,665.0,697.0,690.0,,724.0,1381.0,378.0,5
1955,17289.08333333,17278.58333333,17278.63333333,17280.25,17267.38333333,,1000.0,666.0,668.0,701.0,692.0,,720.0,1381.0,360.0,5
1960,17338.1,17339.316666659997,17336.11666666,17336.08333333,17332.45,,1000.0,667.0,669.0,702.0,693.0,,721.0,1381.0,336.0,5
1965,17371.61666666,17373.66666666,17362.16666666,17360.25,17354.86666666,,1000.0,667.0,661.0,703.0,693.0,,720.0,1381.0,427.0,5
1970,17321.58333333,17333.733333329998,17334.63333333,17324.75,17334.9,,1000.0,673.0,659.0,701.0,691.0,,720.0,1381.0,414.0,5
1975,17334.15,17341.63333333,17326.25,17326.25,17328.75,,1000.0,673.0,652.0,699.0,690.0,,718.0,1381.0,343.0,5
1980,17460.983333329998,17463.46666666,17458.95,17453.03333333,17453.46666666,,1000.0,677.0,656.0,704.0,696.0,,720.0,1381.0,362.0,5
1985,17444.9,17430.516666659998,17423.28333333,17446.566666659997,17435.316666659997,,1000.0,675.0,655.0,704.0,695.0,,719.0,1381.0,377.0,5
1990,17460.766666659998,17465.733333329998,17466.266666659998,17462.266666659998,17471.33333333,,1000.0,676.0,655.0,704.0,696.0,,723.0,1381.0,407.0,5
1995,17435.96666666,17436.6,17429.11666666,17436.066666659997,17440.71666666,,1000.0,676.0,654.0,700.0,695.0,,726.0,1381.0,413.0,5
2000,17563.33333333,17573.266666659998,17566.43333333,17577.983333329998,17563.7,,1000.0,681.0,658.0,705.0,699.0,,727.0,1381.0,379.0,5
2005,17670.25,17672.8,17681.0,17696.18333333,17678.86666666,,1000.0,685.0,661.0,710.0,703.0,,725.0,1381.0,400.0,5
2010,17649.25,17645.78333333,17641.78333333,17631.03333333,17642.983333329998,,1000.0,684.0,659.0,708.0,702.0,,724.0,1381.0,365.0,5
2015,17651.7,17652.71666666,17657.36666666,17652.316666659997,17522.86666666,,1000.0,685.0,660.0,710.0,709.0,,723.0,1381.0,352.0,5
2020,17632.28333333,17632.78333333,17639.5,17626.733333329998,17626.53333333,,1000.0,686.0,663.0,709.0,714.0,,723.0,1381.0,426.0,5
2025,17628.8,17637.266666659998,17646.43333333,17632.7,17632.96666666,,1000.0,686.0,663.0,708.0,713.0,,722.0,1381.0,416.0,5
2030,17709.75,17695.55,17696.65,17707.0,17696.96666666,,1000.0,682.0,668.0,711.0,717.0,,724.0,1381.0,402.0,5
2035,17762.233333329998,17765.78333333,17763.983333329998,17763.96666666,17765.21666666,,1000.0,684.0,671.0,713.0,720.0,,720.0,1381.0,343.0,5
2040,17698.816666659997,17693.13333333,17693.13333333,17695.18333333,17696.36666666,,1000.0,681.0,668.0,710.0,717.0,,721.0,1381.0,348.0,5
2045,17673.38333333,17663.516666659998,17674.75,17684.16666666,17677.91666666,,1000.0,681.0,668.0,710.0,716.0,,718.0,1381.0,372.0,5
2050,17677.75,17675.05,17680.566666659997,17678.55,17674.61666666,,1000.0,681.0,669.0,710.0,717.0,,716.0,1381.0,366.0,5
2055,17667.95,17654.93333333,17672.33333333,17671.9,17647.266666659998,,1000.0,680.0,667.0,710.0,715.0,,713.0,1381.0,603.0,5
2060,17656.016666659998,17644.266666659998,17644.86666666,17647.8,17675.6,,1000.0,677.0,667.0,709.0,716.0,,714.0,1381.0,355.0,5
2065,17642.516666659998,17634.43333333,17634.43333333,17632.983333329998,17640.75,,1000.0,676.0,667.0,709.0,715.0,,715.0,1381.0,405.0,5
2070,17652.566666659997,17652.41666666,17649.28333333,17660.95,17641.36666666,,1000.0,677.0,667.0,710.0,715.0,,713.0,1381.0,354.0,5
2075,17627.3,17610.016666659998,17619.08333333,17628.75,17764.8,,1000.0,674.0,665.0,707.0,709.0,,717.0,1381.0,365.0,5
2080,17667.8,17667.05,17664.316666659997,17670.83333333,17675.21666666,,1000.0,674.0,665.0,708.0,704.0,,717.0,1381.0,360.0,5
2085,17671.38333333,17661.983333329998,17665.016666659998,17665.05,17674.4,,1000.0,674.0,664.0,708.0,706.0,,719.0,1381.0,434.0,5
2090,17664.28333333,17675.83333333,17668.566666659997,17670.9,17676.233333329998,,1000.0,681.0,669.0,715.0,704.0,,719.0,1381.0,418.0,5
2095,17669.96666666,17666.28333333,17666.21666666,17679.96666666,17676.2,,1000.0,681.0,668.0,716.0,704.0,,722.0,1381.0,341.0,5
2100,17692.41666666,17715.483333329998,17695.85,17673.38333333,17692.566666659997,,1000.0,682.0,669.0,717.0,703.0,,722.0,1381.0,428.0,5
2105,17739.41666666,17748.95,17737.53333333,17728.066666659997,17729.75,,1000.0,684.0,670.0,718.0,704.0,,721.0,1381.0,423.0,5
2110,17733.03333333,17731.016666659998,17725.91666666,17729.86666666,17728.05,,1000.0,682.0,669.0,717.0,705.0,,720.0,1381.0,401.0,5
2115,17766.85,17760.15,17770.65,17776.566666659997,17786.58333333,,1000.0,683.0,671.0,720.0,707.0,,716.0,1381.0,397.0,5
2120,17763.266666659998,17774.8,17770.9,17762.03333333,17753.766666659998,,1000.0,684.0,671.0,719.0,706.0,,715.0,1381.0,408.0,5
2125,17765.66666666,17785.11666666,17784.516666659998,17770.983333329998,17766.68333333,,1000.0,684.0,672.0,718.0,707.0,,716.0,1381.0,423.0,5
2130,17806.0,17814.3,17823.71666666,17817.88333333,17824.516666659998,,1000.0,685.0,674.0,720.0,708.0,,716.0,1381.0,370.0,5
2135,17821.43333333,17831.8,17837.35,17813.983333329998,17827.28333333,,1000.0,689.0,675.0,720.0,709.0,,712.0,1381.0,414.0,5
2140,17789.18333333,17782.55,17788.316666659997,17788.86666666,17795.016666659998,,1000.0,689.0,673.0,718.0,708.0,,706.0,1381.0,359.0,5
2145,17803.483333329998,17803.38333333,17804.566666659997,17805.65,17790.96666666,,1000.0,690.0,676.0,719.0,707.0,,707.0,1381.0,410.0,5
2150,17803.266666659998,17802.88333333,17808.13333333,17795.316666659997,17802.38333333,,1000.0,684.0,671.0,715.0,709.0,,704.0,1381.0,366.0,5
2155,17781.95,17783.91666666,17790.45,17781.93333333,17776.71666666,,1000.0,683.0,672.0,714.0,708.0,,703.0,1381.0,350.0,5
2160,17830.25,17808.91666666,17821.983333329998,17836.86666666,17827.95,,1000.0,688.0,679.0,717.0,718.0,,703.0,1381.0,359.0,5
2165,17823.43333333,17823.733333329998,17838.066666659997,17826.78333333,17825.58333333,,1000.0,689.0,683.0,717.0,719.0,,707.0,1381.0,433.0,5
2170,17844.03333333,17831.16666666,17829.93333333,17829.05,17835.13333333,,1000.0,689.0,684.0,718.0,719.0,,706.0,1381.0,411.0,5
2175,17881.85,17886.46666666,17865.41666666,17869.15,17876.483333329998,,1000.0,691.0,685.0,719.0,720.0,,709.0,1381.0,351.0,5
2180,17917.4,17905.78333333,17909.6,17916.233333329998,17921.15,,1000.0,692.0,689.0,721.0,721.0,,709.0,1381.0,344.0,5
2185,17935.36666666,17918.38333333,17923.2,17929.43333333,17938.33333333,,1000.0,692.0,689.0,722.0,722.0,,703.0,1381.0,407.0,5
2190,17968.16666666,17959.83333333,17957.38333333,17968.46666666,17960.68333333,,1000.0,694.0,691.0,724.0,722.0,,704.0,1381.0,343.0,5
2195,,,,,,,,,,,,,,1381.0,466.0,0
2200,,,,,,,,,,,,,,,,0
2240,,,0.0,0.0,,0.0,,,,,,,,,,3
2245,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,585.0,696.0,1000.0,1000.0,0.0,-1.0,,6
2250,0.0,0.0,304.55,242.5166666666,0.0,242.35,1000.0,623.0,372.0,398.0,1000.0,17.0,0.0,-1.0,-1.0,6
2255,223.8666666666,248.1,1155.3166666666,1040.7333333333,242.5166666666,1018.35,253.0,386.0,398.0,388.0,0.0,196.0,0.0,1381.0,209.0,6
2260,973.5,1046.7333333333,2349.7333333333,2267.3333333333,1041.0666666666,2230.3833333333,627.0,391.0,444.0,432.0,108.0,318.0,63.0,1381.0,407.0,6
2265,2225.4333333332997,2284.6166666666,3585.73333333,3500.98333333,2253.7,3495.1,751.0,444.0,474.0,457.0,268.0,381.0,129.0,1381.0,223.0,6
2270,3427.33333333,3500.98333333,4776.98333333,4691.78333333,3500.96666667,4654.06666667,814.0,470.0,493.0,471.0,352.0,412.0,134.0,1381.0,506.0,6
2275,4673.76666667,4709.96666667,6034.183333329999,5927.433333329999,4677.85,5912.25,851.0,480.0,510.0,485.0,392.0,438.0,120.0,1381.0,295.0,6
2280,5884.75,5940.516666670001,7289.58333333,7183.41666666,5927.41666667,7137.08333333,871.0,493.0,523.0,495.0,426.0,460.0,113.0,1381.0,337.0,6
2285,7110.633333329999,7197.5,8551.883333329999,8453.1,7169.65,8406.05,890.0,508.0,533.0,510.0,455.0,475.0,118.0,1381.0,413.0,6
2290,8392.41666666,8456.633333329999,9862.51666666,9739.283333329999,8438.33333333,9732.58333333,904.0,518.0,544.0,518.0,479.0,489.0,112.0,1381.0,400.0,6
2295,9696.51666666,9753.5,11195.43333333,11075.68333333,9739.283333329999,11055.18333333,913.0,528.0,552.0,524.0,497.0,499.0,109.0,1381.0,101.0,6
2300,11074.95,11095.133333329999,12633.366666659998,12535.06666666,11071.26666666,12507.0,922.0,536.0,564.0,535.0,511.0,513.0,102.0,1381.0,295.0,6
2305,12480.41666666,12555.06666666,14052.216666659999,13929.48333333,12532.133333329999,13902.133333329999,929.0,548.0,576.0,535.0,527.0,526.0,94.0,1381.0,430.0,6
2310,13888.016666659998,13941.516666659998,15083.866666659998,15063.18333333,13927.016666659998,15023.783333329999,933.0,555.0,616.0,579.0,542.0,576.0,100.0,1381.0,237.0,6
2315,14996.266666659998,15075.4,15691.033333329999,15687.0,15048.9,15682.4,995.0,596.0,639.0,603.0,611.0,599.0,108.0,1381.0,397.0,6
2320,15681.68333333,15695.266666659998,15793.41666666,15782.0,15683.06666666,15771.7,995.0,617.0,641.0,607.0,635.0,601.0,96.0,1381.0,335.0,6
2325,15781.133333329999,15766.633333329999,16029.616666659998,16005.16666666,15780.81666666,15966.033333329999,995.0,618.0,651.0,616.0,638.0,613.0,83.0,1381.0,227.0,6
2330,16062.716666659999,16020.33333333,16275.8,16276.58333333,15992.73333333,16297.45,995.0,626.0,661.0,627.0,646.0,625.0,70.0,1381.0,176.0,6
2335,16190.366666659998,16266.85,16497.93333333,16511.5,16290.466666659999,16498.733333329998,995.0,636.0,668.0,634.0,658.0,633.0,76.0,1381.0,416.0,6
2340,16453.65,16498.41666666,16594.08333333,16595.86666666,16507.6,16642.2,997.0,644.0,671.0,637.0,667.0,635.0,83.0,1381.0,318.0,6
2345,16599.55,16595.483333329998,16640.15,16663.11666666,16609.63333333,16708.483333329998,997.0,642.0,675.0,632.0,668.0,635.0,82.0,1381.0,435.0,6
2350,16646.016666659998,16673.2,16797.66666666,16818.28333333,16676.2,16777.53333333,997.0,643.0,683.0,640.0,666.0,637.0,88.0,1381.0,542.0,6
2355,16786.516666659998,16815.55,16890.66666666,16892.36666666,16802.93333333,16894.33333333,998.0,648.0,690.0,649.0,669.0,643.0,98.0,1381.0,438.0,6
2360,16853.28333333,16892.9,16975.38333333,16954.96666666,16893.483333329998,16962.95,998.0,649.0,693.0,651.0,672.0,646.0,110.0,1381.0,294.0,6
2365,16918.766666659998,16953.41666666,16951.066666659997,17000.91666666,16952.95,16980.45,998.0,650.0,688.0,647.0,676.0,643.0,132.0,1381.0,304.0,6
