,flink_taskmanager_job_task_busyTimeMsPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737538460000,1000.0
1737538465000,1000.0
1737538470000,0.0
1737538475000,0.0
1737538480000,0.0
1737538485000,0.0
1737538490000,0.0
1737538495000,144.0
1737538500000,266.0
1737538505000,358.0
1737538510000,429.0
1737538515000,486.0
1737538520000,533.0
1737538525000,572.0
1737538530000,715.0
1737538535000,799.0
1737538540000,878.0
1737538545000,961.0
1737538550000,1000.0
1737538555000,1000.0
1737538560000,1000.0
1737538565000,1000.0
1737538570000,1000.0
1737538575000,1000.0
1737538580000,1000.0
1737538585000,1000.0
1737538590000,1000.0
1737538595000,1000.0
1737538600000,1000.0
1737538605000,1000.0
1737538610000,1000.0
1737538615000,1000.0
1737538620000,1000.0
1737538625000,1000.0
1737538630000,1000.0
1737538635000,1000.0
1737538640000,1000.0
1737538645000,1000.0
1737538650000,1000.0
1737538655000,1000.0
1737538660000,1000.0
1737538665000,1000.0
1737538670000,1000.0
1737538675000,1000.0
1737538680000,1000.0
1737538685000,1000.0
1737538690000,1000.0
1737538695000,1000.0
1737538700000,1000.0
1737538705000,
