,flink_taskmanager_job_task_numRecordsInPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737538460000,0.0
1737538465000,0.0
1737538470000,0.0
1737538475000,116.3166666666
1737538480000,468.0166666666
1737538485000,553.7666666666
1737538490000,4846.76666667
1737538495000,9419.93333333
1737538500000,15103.98333333
1737538505000,20680.65
1737538510000,20960.85
1737538515000,26499.86666666
1737538520000,26499.86666666
1737538525000,35206.483333330005
1737538530000,40645.63333333
1737538535000,40529.31666666
1737538540000,40177.61666666
1737538545000,47841.65
1737538550000,43548.65
1737538555000,44078.78333333
1737538560000,39140.05
1737538565000,37410.31666666
1737538570000,39330.56666666
1737538575000,34337.36666666
1737538580000,34337.36666666
1737538585000,30950.23333333
1737538590000,32143.65
1737538595000,39797.966666659995
1737538600000,43109.03333333
1737538605000,37928.31666666
1737538610000,41002.13333333
1737538615000,37149.41666666
1737538620000,41350.3
1737538625000,37503.36666666
1737538630000,41272.86666666
1737538635000,40727.05
1737538640000,41563.11666666
1737538645000,37191.61666666
1737538650000,36831.6
1737538655000,37266.216666659995
1737538660000,42896.53333333
1737538665000,40435.01666666
1737538670000,40643.81666666
1737538675000,42469.58333333
1737538680000,38934.216666659995
1737538685000,43224.31666666
1737538690000,37254.36666666
1737538695000,43166.66666666
1737538700000,42330.6
1737538705000,
