,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs
,Timestamps_Watermarks____Map,TumblingEventTimeWindows____Timestamps_Watermarks,Sink:_Sink,Source:_Source1,Source:_Source2,Timestamps_Watermarks____Map,TumblingEventTimeWindows____Timestamps_Watermarks,Sink:_Sink,Source:_Source1,Source:_Source2,Timestamps_Watermarks____Map,TumblingEventTimeWindows____Timestamps_Watermarks,Sink:_Sink,Source:_Source1,Source:_Source2
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Timestamp,,,,,,,,,,,,,,,
1737496930000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2909.0,7309000.0,1604.0,-9.223372036854775e+18,-9.223372036854775e+18
1737496935000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341.0,598000.0,549.0,-9.223372036854775e+18,-9.223372036854775e+18
1737496940000,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,256000.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737496945000,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,862.0,256000.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737496950000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,862.0,256000.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737496955000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,195804000.0,85.0,3.0,-9.223372036854775e+18,-9.223372036854775e+18
1737496960000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,126765000.0,3.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737496965000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,197604000.0,15.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737496970000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,16146000.0,15.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737496975000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,23085000.0,40.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737496980000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,2304000.0,40.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737496985000,9.0,20.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,9.0,2304000.0,31965.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737496990000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,2304000.0,60.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737496995000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,2304000.0,60.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737497000000,9.0,20.0,0.0,0.0,0.0,11.0,0.0,0.0,9.0,9.0,2304000.0,4618.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737497005000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,3924000.0,91.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737497010000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,2304000.0,91.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737497015000,1.0,17.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,9.0,2.0,167.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737497020000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,2304000.0,72.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737497025000,9.0,20.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,9.0,0.0,81.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737497030000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,2304000.0,77.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737497035000,9.0,19.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,1.0,2.0,3383.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737497040000,9.0,19.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,9.0,5148000.0,91.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737497045000,9.0,19.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,9.0,3348000.0,87.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
