,flink_taskmanager_job_task_numRecordsInPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737537140000,0.0
1737537145000,0.0
1737537150000,0.0
1737537155000,73.9
1737537160000,558.4833333333
1737537165000,653.5666666666
1737537170000,6964.2
1737537175000,9902.25
1737537180000,17744.68333333
1737537185000,21939.5
1737537190000,21939.5
1737537195000,28510.516666659998
1737537200000,28510.516666659998
1737537205000,34394.11666666
1737537210000,41469.8
1737537215000,41395.9
1737537220000,42414.15
1737537225000,48606.8
1737537230000,42296.16666666
1737537235000,45348.61666666
1737537240000,37506.18333333
1737537245000,39292.1
1737537250000,39292.1
1737537255000,38905.08333333
1737537260000,38905.08333333
1737537265000,34309.41666666
1737537270000,27233.73333333
1737537275000,33306.41666666
1737537280000,37756.38333333
1737537285000,37452.95
1737537290000,42684.03333333
1737537295000,36693.53333333
1737537300000,42993.3
1737537305000,37012.56666666
1737537310000,42451.31666666
1737537315000,36359.66666666
1737537320000,41467.7
1737537325000,41323.1
1737537330000,41323.1
1737537335000,37403.5
1737537340000,39839.26666666
1737537345000,40469.55
1737537350000,41136.93333333
1737537355000,46810.7
1737537360000,40510.93333333
1737537365000,46281.2
1737537370000,40842.45
1737537375000,47169.78333333
1737537380000,
