,flink_taskmanager_job_task_busyTimeMsPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737537140000,1000.0
1737537145000,1000.0
1737537150000,0.0
1737537155000,0.0
1737537160000,0.0
1737537165000,0.0
1737537170000,0.0
1737537175000,152.0
1737537180000,273.0
1737537185000,364.0
1737537190000,435.0
1737537195000,491.0
1737537200000,538.0
1737537205000,576.0
1737537210000,718.0
1737537215000,801.0
1737537220000,880.0
1737537225000,962.0
1737537230000,1000.0
1737537235000,1000.0
1737537240000,1000.0
1737537245000,1000.0
1737537250000,1000.0
1737537255000,1000.0
1737537260000,1000.0
1737537265000,1000.0
1737537270000,1000.0
1737537275000,1000.0
1737537280000,1000.0
1737537285000,1000.0
1737537290000,1000.0
1737537295000,1000.0
1737537300000,1000.0
1737537305000,1000.0
1737537310000,999.0
1737537315000,999.0
1737537320000,999.0
1737537325000,999.0
1737537330000,999.0
1737537335000,1000.0
1737537340000,1000.0
1737537345000,1000.0
1737537350000,1000.0
1737537355000,1000.0
1737537360000,1000.0
1737537365000,1000.0
1737537370000,1000.0
1737537375000,1000.0
1737537380000,
