,flink_taskmanager_job_task_busyTimeMsPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737231875000,1000.0
1737231880000,398.0
1737231885000,306.0
1737231890000,314.0
1737231895000,485.0
1737231900000,588.0
1737231905000,657.0
1737231910000,706.0
1737231915000,743.0
1737231920000,772.0
1737231925000,794.0
1737231930000,813.0
1737231935000,829.0
1737231940000,879.0
1737231945000,944.0
1737231950000,1000.0
1737231955000,1000.0
1737231960000,1000.0
1737231965000,1000.0
1737231970000,1000.0
1737231975000,1000.0
1737231980000,1000.0
1737231985000,1000.0
1737231990000,1000.0
1737231995000,1000.0
1737232000000,1000.0
1737232005000,1000.0
1737232010000,1000.0
1737232015000,1000.0
1737232020000,1000.0
1737232025000,1000.0
1737232030000,1000.0
1737232035000,1000.0
1737232040000,1000.0
1737232045000,1000.0
1737232050000,1000.0
1737232055000,1000.0
1737232060000,1000.0
1737232065000,1000.0
1737232070000,1000.0
1737232075000,1000.0
1737232080000,1000.0
1737232085000,1000.0
1737232090000,1000.0
1737232095000,1000.0
1737232100000,1000.0
1737232105000,1000.0
1737232110000,1000.0
1737232115000,1000.0
1737232120000,
