,flink_taskmanager_job_task_numRecordsInPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737231875000,0.0
1737231880000,1092.85
1737231885000,2504.1833333332997
1737231890000,4574.46666667
1737231895000,13911.133333329999
1737231900000,13911.133333329999
1737231905000,23560.583333330003
1737231910000,23560.583333330003
1737231915000,23560.583333330003
1737231920000,24401.05
1737231925000,29605.71666666
1737231930000,29605.71666666
1737231935000,31203.03333333
1737231940000,34457.65
1737231945000,33046.31666666
1737231950000,36717.983333330005
1737231955000,27381.316666659997
1737231960000,32098.7
1737231965000,23411.433333330002
1737231970000,24069.683333330002
1737231975000,25530.48333333
1737231980000,33289.716666659995
1737231985000,28085.05
1737231990000,34108.81666666
1737231995000,32764.433333330002
1737232000000,29706.1
1737232005000,33865.26666666
1737232010000,28123.316666659997
1737232015000,34061.61666666
1737232020000,29344.23333333
1737232025000,34302.51666666
1737232030000,33644.26666666
1737232035000,33138.983333330005
1737232040000,29310.2
1737232045000,29310.2
1737232050000,24929.03333333
1737232055000,31563.61666666
1737232060000,30620.066666659997
1737232065000,32560.78333333
1737232070000,32560.78333333
1737232075000,31947.11666666
1737232080000,31947.11666666
1737232085000,30903.55
1737232090000,31688.28333333
1737232095000,31599.8
1737232100000,32089.36666666
1737232105000,32089.36666666
1737232110000,32068.1
1737232115000,30511.65
1737232120000,
