,flink_taskmanager_job_task_numRecordsInPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737515720000,0.0
1737515725000,0.0
1737515730000,0.0
1737515735000,177.1
1737515740000,478.3333333333
1737515745000,478.3333333333
1737515750000,6188.21666667
1737515755000,9361.533333329999
1737515760000,17556.8
1737515765000,20714.68333333
1737515770000,23422.766666659998
1737515775000,27768.583333330003
1737515780000,29478.133333330003
1737515785000,29478.133333330003
1737515790000,41524.15
1737515795000,43118.78333333
1737515800000,42817.55
1737515805000,49896.866666660004
1737515810000,44501.733333330005
1737515815000,43022.81666666
1737515820000,39192.216666659995
1737515825000,36629.983333330005
1737515830000,39221.68333333
1737515835000,34875.86666666
1737515840000,34358.75
1737515845000,38201.8
1737515850000,35360.2
1737515855000,35298.26666666
1737515860000,35298.26666666
1737515865000,28218.95
1737515870000,27904.2
1737515875000,
1737515885000,0.0
1737515890000,6038.816666670001
1737515895000,8312.08333333
1737515900000,10952.48333333
1737515905000,17703.58333333
1737515910000,23915.65
1737515915000,30630.28333333
1737515920000,35148.216666659995
1737515925000,39256.66666666
1737515930000,41482.1
1737515935000,43204.65
1737515940000,47107.28333333
1737515945000,47423.5
1737515950000,46874.28333333
1737515955000,44601.01666666
1737515960000,
