,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond
1736826215000,1222.1166666666,1412.4833333333,1402.0,1529.1666666666,1498.7666666666,1236.5833333333,556.55,1265.4666666666,1819.2166666666,1457.4166666666,1457.2333333333,1363.65,1247.7833333333,1535.2333333333,1390.1333333333,1512.7166666666,1630.0833333332998,1943.9166666666,1524.2833333332999,1777.5,1084.8333333333,552.1833333333,1547.65,1374.7333333333,,,,,,,,
1736826220000,2036.6833333332997,2152.2,2242.75,2481.4,2284.1333333333,1966.2,1539.6833333332997,2060.2833333332997,2557.6166666666,2246.0166666666,2145.9333333332997,2080.8333333333,2035.3833333332998,2466.4666666666,2103.2666666666,2298.1833333332997,2444.4666666666,2684.3166666666,2450.75,2567.6333333333,1820.8666666666,1663.25,2393.1666666666,2143.15,,,,,,,,
1736826225000,2748.7666666666,3008.25,3008.2,3305.05,3021.9666666666,2734.4166666666,2495.7,2889.4333333332997,3293.2666666665996,2987.4833333333,2989.2666666665996,2752.9833333333,2851.8,3308.35,2842.3333333333,3043.45,3289.5666666665998,3464.58333333,3286.9833333333,3386.48333333,2548.2333333333,2487.55,3220.5,2889.55,,,,,,,,
1736826230000,3740.53333333,3856.8,3760.83333333,4068.51666667,3992.65,3535.06666667,3342.38333333,3718.3,4059.55,3934.63333333,3935.65,3628.21666667,3657.98333333,4107.45,3657.6,4014.71666667,4080.41666667,4290.7,4078.05,4206.8,3273.5833333333,3312.8166666665998,4120.26666667,3673.23333333,,,,,,,,
1736826235000,4633.01666667,4710.73333333,4553.53333333,4941.86666667,4794.8,4312.2,4118.81666667,4599.76666667,4862.13333333,4722.71666667,4737.4,4406.38333333,4520.85,4989.51666667,4418.65,4875.06666667,4956.93333333,5056.1,4954.3,5110.71666667,4041.81666667,4077.78333333,4972.21666667,4438.16666667,,,,,,,,
1736826240000,5459.41666667,5633.88333333,5329.31666667,5812.883333329999,5717.73333333,5099.85,5003.03333333,5456.56666667,5663.61666667,5643.5,5642.91666667,5208.61666667,5379.01666667,5847.3,5187.41666667,5760.5,5808.316666670001,5878.0,5804.766666670001,5968.816666670001,4827.33333333,4953.53333333,5774.816666670001,5177.53333333,,,,,,,,
1736826245000,6245.133333329999,6503.53333333,6144.683333329999,6705.76666666,6589.983333329999,5931.3,5871.71666667,6384.233333329999,6327.83333333,6517.78333333,6517.78333333,6003.53333333,6288.15,6738.53333333,5981.95,6636.766666670001,6696.06666666,6607.91666667,6692.65,6741.66666666,5637.5,5849.8,6724.21666666,5986.733333329999,,,,,,,,
1736826250000,7107.08333333,7358.21666666,6939.683333329999,7560.05,7459.28333333,6672.81666666,6770.1,7178.66666666,7186.7,7374.85,7375.46666666,6792.45,7083.883333329999,7606.96666666,6788.31666666,7508.36666666,7557.183333329999,7436.45,7552.633333329999,7636.133333329999,6344.78333333,6745.5,7606.06666666,6759.86666666,,,,,,,,
1736826255000,7924.733333329999,8273.95,7735.56666666,8445.51666666,8315.783333329999,7502.133333329999,7637.9,8082.41666666,7998.78333333,8227.26666666,8227.1,7571.85,7973.91666666,8468.93333333,7508.933333329999,8372.9,8412.6,8223.15,8415.51666666,8536.86666666,7137.41666666,7584.78333333,8491.883333329999,7531.78333333,,,,,,,,
1736826260000,8903.66666666,9173.66666666,8298.18333333,8977.33333333,9256.46666666,8264.46666666,8533.75,8993.05,8343.66666666,9158.15,9152.35,8429.73333333,8874.283333329999,9066.55,8278.05,9319.16666666,9029.61666666,8552.08333333,9011.85,9013.16666666,7948.6,8480.05,9238.66666666,8173.76666666,,,,,,,,
1736826265000,9253.36666666,9500.41666666,8828.16666666,9572.46666666,9597.133333329999,8657.2,9095.21666666,9354.43333333,9046.01666666,9491.9,9481.4,8745.033333329999,9228.283333329999,9665.06666666,8689.2,9669.55,9596.0,9295.05,9593.033333329999,9722.73333333,8284.66666666,8973.73333333,9763.93333333,8649.2,,,,,,,,
1736826270000,10104.58333333,10239.68333333,9553.5,10449.98333333,10282.25,9383.9,9686.21666666,10100.91666666,9068.06666666,10156.81666666,10155.4,9353.35,9960.35,10473.4,9268.383333329999,10352.283333329999,10386.883333329999,9293.45,10148.11666666,10115.73333333,8980.36666666,9589.56666666,10341.26666666,9193.95,,,,,,,,
1736826275000,10253.15,10229.68333333,9392.23333333,10210.35,10192.533333329999,9366.81666666,10477.7,10150.33333333,9132.75,10108.71666666,10108.9,9287.9,10014.6,10287.9,9213.45,10260.6,10112.8,9331.283333329999,10212.45,10008.283333329999,9007.36666666,10427.31666666,10339.7,9182.33333333,,,,,,,,
1736826280000,10171.4,10229.81666666,9279.36666666,10015.33333333,10152.51666666,9367.06666666,10326.91666666,10239.9,9100.383333329999,10056.033333329999,10173.2,9266.21666666,10101.76666666,10149.4,9255.31666666,10225.43333333,10084.96666666,9391.55,10072.15,9997.75,9057.7,10100.06666666,10321.56666666,9139.23333333,,,,,,,,
1736826285000,10422.43333333,10388.36666666,9459.1,10249.31666666,10487.46666666,9443.283333329999,10151.51666666,10230.91666666,9239.31666666,10384.36666666,10382.16666666,9557.01666666,10095.73333333,10349.68333333,9389.46666666,10560.81666666,10269.66666666,9390.93333333,10273.91666666,10233.6,9044.633333329999,10034.95,10493.06666666,9286.16666666,,,,,,,,
1736826290000,10345.61666666,10361.66666666,9486.65,10328.033333329999,10394.68333333,9419.48333333,10376.83333333,10352.43333333,9255.56666666,10295.6,10274.21666666,9490.56666666,10214.6,10404.01666666,9384.85,10484.35,10329.8,9436.43333333,10324.75,10258.2,9172.31666666,10271.65,10441.23333333,9241.73333333,,,,,,,,
1736826295000,10255.83333333,10415.6,9460.58333333,10289.56666666,10471.18333333,9504.7,10441.05,10366.533333329999,9196.68333333,10380.883333329999,10356.45,9496.41666666,10237.61666666,10359.46666666,9397.283333329999,10498.83333333,10289.21666666,9434.783333329999,10284.1,10130.6,9197.33333333,10374.56666666,10486.2,9282.48333333,,,,,,,,
1736826300000,10275.15,10376.283333329999,9534.33333333,10364.96666666,10363.1,9487.7,10403.43333333,10332.883333329999,9198.783333329999,10267.033333329999,10263.06666666,9510.18333333,10199.23333333,10440.65,9420.15,10434.2,10361.46666666,9435.81666666,10365.48333333,10227.18333333,9132.5,10307.68333333,10582.45,9336.01666666,,,,,,,,
1736826305000,10376.76666666,10369.58333333,9500.66666666,10264.0,10456.36666666,9474.98333333,10486.08333333,10312.23333333,9336.58333333,10339.31666666,10332.61666666,9525.01666666,10188.56666666,10392.96666666,9435.6,10529.26666666,10318.86666666,9458.383333329999,10313.5,10321.33333333,9133.633333329999,10375.4,10540.7,9347.16666666,,,,,,,,
1736826310000,10492.46666666,10449.11666666,9478.71666666,10324.98333333,10495.16666666,9554.783333329999,10401.58333333,10387.58333333,9228.48333333,10388.8,10374.45,9565.71666666,10250.0,10413.16666666,9424.25,10573.1,10321.23333333,9466.383333329999,10344.6,10254.56666666,9208.75,10261.1,10493.86666666,9322.46666666,,,,,,,,
1736826315000,10435.41666666,10401.9,9539.7,10315.783333329999,10511.0,9507.283333329999,10454.15,10344.8,9210.25,10400.45,10396.81666666,9576.3,10200.31666666,10448.83333333,9444.35,10586.65,10376.05,9502.68333333,10363.08333333,10253.08333333,9165.58333333,10338.18333333,10550.633333329999,9358.68333333,,,,,,,,
1736826320000,10373.3,10325.2,9660.26666666,10478.81666666,10419.9,9551.4,10452.43333333,10328.6,9289.01666666,10308.06666666,10311.95,9496.3,10189.18333333,10592.85,9417.93333333,10498.533333329999,10506.0,9530.36666666,10515.85,10363.383333329999,9153.883333329999,10345.033333329999,10566.033333329999,9376.45,,,,,,,,
1736826325000,10548.783333329999,10511.56666666,9645.75,10548.033333329999,10566.783333329999,9599.86666666,10603.9,10417.05,9378.43333333,10458.91666666,10453.783333329999,9629.25,10277.56666666,10564.633333329999,9567.35,10638.533333329999,10493.15,9547.61666666,10486.68333333,10414.1,9225.2,10513.3,10658.95,9450.75,,,,,,,,
1736826330000,10554.1,10572.7,9647.883333329999,10438.41666666,10619.35,9655.68333333,10606.83333333,10526.4,9464.83333333,10517.1,10505.31666666,9681.51666666,10387.3,10617.283333329999,9603.81666666,10698.31666666,10545.11666666,9699.85,10537.15,10450.45,9321.43333333,10577.08333333,10726.48333333,9508.1,,,,,,,,
1736826335000,10559.21666666,10670.01666666,9795.61666666,10626.76666666,10794.6,9740.633333329999,10605.83333333,10578.58333333,9514.633333329999,10675.26666666,10663.1,9837.36666666,10437.46666666,10724.533333329999,9657.25,10864.633333329999,10651.35,9789.08333333,10646.35,10527.48333333,9386.1,10545.2,10827.93333333,9587.283333329999,,,,,,,,
1736826340000,10694.033333329999,10853.75,9924.36666666,10796.41666666,10931.5,9861.31666666,10763.55,10680.98333333,9564.51666666,10814.75,10794.26666666,9941.83333333,10536.11666666,10863.35,9777.8,11009.06666666,10787.91666666,9745.6,10784.93333333,10699.2,9456.633333329999,10655.2,10939.11666666,9694.55,,,,,,,,
1736826345000,10525.48333333,10644.633333329999,9742.05,10532.8,10637.48333333,9778.15,10925.6,10678.86666666,9446.68333333,10517.4,10514.55,9690.56666666,10531.2,10661.81666666,9641.58333333,10713.23333333,10591.43333333,9739.033333329999,10577.76666666,10487.81666666,9483.83333333,10835.26666666,10764.15,9535.58333333,,,,,,,,
1736826350000,10602.7,10627.533333329999,9747.05,10567.61666666,10783.21666666,9755.33333333,10658.71666666,10572.06666666,9589.3,10660.01666666,10676.06666666,9803.533333329999,10441.86666666,10666.73333333,9649.46666666,10846.58333333,10594.6,9858.73333333,10588.91666666,10491.5,9379.73333333,10552.81666666,10780.76666666,9561.08333333,,,,,,,,
1736826355000,10915.43333333,10928.0,10043.08333333,10891.783333329999,10973.66666666,9929.08333333,10691.46666666,10744.91666666,9765.26666666,10849.76666666,10857.81666666,10002.11666666,10612.71666666,11006.26666666,9881.25,11058.76666666,10918.033333329999,9997.31666666,10924.9,10847.56666666,9506.8,10576.033333329999,11045.93333333,9785.15,,,,,,,,
1736826360000,10947.71666666,11006.46666666,9913.26666666,10710.55,11107.08333333,10061.56666666,11033.36666666,10918.9,9690.56666666,10988.283333329999,10986.51666666,10051.783333329999,10775.25,10844.36666666,9897.05,11193.41666666,10773.36666666,9883.133333329999,10759.93333333,10704.05,9695.48333333,10917.5,11028.98333333,9775.8,,,,,,,,
1736826365000,10980.883333329999,11002.883333329999,10069.76666666,10951.6,11005.25,9912.71666666,10839.96666666,10855.283333329999,9699.61666666,10886.1,10889.91666666,10023.11666666,10709.73333333,11022.76666666,9932.05,11088.2,10944.06666666,10028.033333329999,10940.35,10757.46666666,9632.4,10774.98333333,11035.61666666,9764.05,,,,,,,,
1736826370000,10896.2,10991.31666666,10105.533333329999,10911.26666666,11053.133333329999,10036.08333333,11072.283333329999,10876.41666666,9779.41666666,10936.883333329999,10941.633333329999,10064.71666666,10729.75,10955.533333329999,9956.5,11155.1,10895.33333333,10068.96666666,10897.6,10844.21666666,9632.1,10973.86666666,11120.33333333,9856.48333333,,,,,,,,
1736826375000,11062.41666666,11067.35,10083.06666666,10944.6,11078.56666666,10118.68333333,11046.783333329999,10940.48333333,9706.93333333,10955.98333333,10957.98333333,10101.133333329999,10803.26666666,11040.1,9986.96666666,11159.65,10962.86666666,9981.68333333,10965.66666666,10763.45,9707.0,10943.73333333,11157.86666666,9892.21666666,,,,,,,,
1736826380000,10930.2,11046.08333333,9994.51666666,10851.4,11039.76666666,10066.633333329999,11060.68333333,10855.633333329999,9762.08333333,10918.633333329999,10917.05,10057.783333329999,10710.41666666,10931.43333333,9946.9,11117.15,10856.81666666,10062.96666666,10850.71666666,10748.01666666,9624.23333333,10942.1,11104.3,9836.2,,,,,,,,
1736826385000,10812.06666666,10960.783333329999,10058.48333333,10825.783333329999,11048.95,10052.65,10983.25,10976.1,9734.23333333,10926.23333333,10931.35,10063.783333329999,10831.35,11026.35,9927.51666666,11134.2,10936.98333333,10057.75,10933.58333333,10766.65,9714.783333329999,10905.01666666,11090.95,9846.51666666,,,,,,,,
1736826390000,11012.06666666,10925.48333333,9989.48333333,10898.95,11005.01666666,10012.96666666,11037.01666666,10945.45,9693.93333333,10895.96666666,10909.05,10030.4,10779.883333329999,10935.71666666,9902.43333333,11105.58333333,10857.11666666,9922.883333329999,10856.01666666,10689.68333333,9673.75,10843.16666666,11083.58333333,9803.46666666,,,,,,,,
1736826395000,10970.48333333,10848.71666666,9989.5,10796.85,10913.883333329999,9931.55,10959.783333329999,10905.36666666,9696.23333333,10798.36666666,10805.85,9856.2,10764.133333329999,10936.033333329999,9907.18333333,11013.6,10856.05,9903.73333333,10852.633333329999,10804.01666666,9643.51666666,10759.96666666,11032.9,9804.71666666,,,,,,,,
1736826400000,10979.133333329999,10918.55,10026.7,10871.1,10996.45,9976.5,10934.58333333,10837.33333333,9774.83333333,10880.5,10881.2,10020.06666666,10693.75,10972.05,9862.533333329999,11100.58333333,10896.65,10016.43333333,10907.58333333,10719.633333329999,9614.9,10814.08333333,10957.15,9794.68333333,,,,,,,,
1736826405000,11002.66666666,11054.65,10073.3,10954.3,11103.283333329999,10061.033333329999,10977.55,10978.56666666,9748.883333329999,10981.11666666,10982.68333333,10115.7,10831.383333329999,11029.883333329999,9999.68333333,11183.93333333,10953.73333333,10003.08333333,10957.11666666,10698.46666666,9722.11666666,10879.6,11153.4,9884.7,,,,,,,,
1736826410000,10780.533333329999,11018.35,10053.91666666,10924.61666666,10946.65,10069.46666666,11068.18333333,10967.23333333,9623.16666666,10839.11666666,10811.15,9980.48333333,10808.96666666,11015.66666666,9903.16666666,11039.15,10937.76666666,9869.25,10964.91666666,10797.98333333,9691.08333333,10988.36666666,11044.16666666,9791.533333329999,,,,,,,,
1736826415000,10827.96666666,10723.25,9676.533333329999,10482.2,10709.43333333,9875.7,11060.383333329999,10793.33333333,9487.73333333,10590.56666666,10588.033333329999,9757.05,10646.4,10484.51666666,9599.26666666,10777.883333329999,10514.2,9764.73333333,10509.58333333,10385.0,9563.76666666,10936.55,10679.033333329999,9518.93333333,,,,,,,,
1736826420000,10750.61666666,10723.81666666,10050.1,10926.08333333,10807.55,9789.8,10605.7,10640.2,9798.16666666,10691.4,10695.68333333,9846.5,10540.68333333,11006.15,9829.43333333,10902.2,10931.7,10077.9,10931.21666666,10846.93333333,9447.23333333,10501.43333333,11001.46666666,9759.11666666,,,,,,,,
1736826425000,10849.93333333,10957.11666666,10025.16666666,10840.95,10950.1,10155.86666666,11049.36666666,10977.61666666,9757.133333329999,10841.01666666,10841.25,10046.35,10829.73333333,10979.85,9904.31666666,11101.55,10904.23333333,9992.0,10898.18333333,10850.1,9707.96666666,10907.25,11134.21666666,9868.533333329999,,,,,,,,
1736826430000,10951.8,10967.41666666,9998.25,10848.86666666,10931.66666666,10035.73333333,10997.31666666,10957.23333333,9691.73333333,10809.783333329999,10815.71666666,9967.6,10812.783333329999,11009.98333333,9893.05,10989.51666666,10933.85,9842.65,10919.75,10722.06666666,9689.81666666,10862.55,11108.23333333,9819.46666666,,,,,,,,
1736826435000,10790.06666666,10857.0,9871.133333329999,10773.31666666,10918.86666666,9922.91666666,10969.96666666,10880.73333333,9692.0,10801.06666666,10800.133333329999,9954.15,10731.58333333,10804.93333333,9894.51666666,11020.533333329999,10726.0,9824.1,10714.26666666,10700.633333329999,9629.76666666,10862.31666666,10944.783333329999,9704.7,,,,,,,,
1736826440000,10916.06666666,10876.7,9876.33333333,10724.283333329999,10943.16666666,9844.91666666,10812.633333329999,10876.283333329999,9576.61666666,10827.133333329999,10820.91666666,9972.883333329999,10722.96666666,10821.633333329999,9820.58333333,11028.31666666,10745.45,9868.1,10751.65,10630.68333333,9623.98333333,10796.26666666,10896.7,9666.6,,,,,,,,
1736826445000,10915.533333329999,10917.65,9942.58333333,10826.18333333,10865.93333333,9930.56666666,10840.25,10717.43333333,9582.6,10751.05,10758.58333333,9894.45,10627.95,10888.7,9794.41666666,10934.75,10825.75,9844.85,10827.6,10685.65,9487.56666666,10715.7,10943.7,9701.76666666,,,,,,,,
1736826450000,10753.86666666,,,,10814.75,9945.283333329999,10940.033333329999,10735.56666666,,10697.93333333,10811.98333333,,10602.15,,9840.633333329999,11004.23333333,,,10815.41666666,,9510.23333333,10851.08333333,10996.61666666,9751.18333333,,,,,,,,
1736826455000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1736826475000,,,0.0,0.0,0.0,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,,0.0,,0.0,,0.0,0.0
1736826480000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.933333333333,0.0,0.0,10.733333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1736826485000,11.433333333333,0.0,67.1166666666,43.6666666667,11.0,0.0,10.9,69.6,10.85,10.9,180.5333333333,41.25,10.95,163.5833333333,43.1666666667,10.866666666666,11.333333333333,0.0,102.65,11.8,11.066666666666,11.016666666666,0.0,72.0833333333,62.75,64.6,10.95,42.5166666667,99.9666666666,11.2,51.75,11.483333333333
1736826490000,174.6,53.6166666667,418.6666666666,376.7,219.0166666666,47.95,248.3,434.8,183.0833333333,172.2,876.9166666665999,349.43333333329997,251.7166666666,815.8666666665999,359.7666666666,195.1666666666,245.0833333333,58.8333333333,513.3,177.5666666666,342.6166666666,243.45,66.95,440.43333333329997,409.7333333333,408.58333333329995,301.08333333329995,367.2833333333,505.7,340.83333333329995,387.6,257.7833333333
1736826495000,851.0333333333,390.7166666666,1214.1,1152.5666666666,924.4166666665999,377.13333333329996,1003.6333333333,1233.3833333333,870.9333333333,827.7166666666,1533.2333333333,1115.8833333333,986.45,1487.0333333332999,1140.7833333332999,902.55,961.0,407.43333333329997,1281.5333333332999,826.35,1110.0,982.95,419.95,1233.1166666666,1191.6833333333,1190.7166666665998,1036.8,1130.1833333333,1278.75,1100.3833333333,1164.9333333333,1000.2333333332999
1736826500000,1494.8166666666,1170.7333333333,1815.5666666666,1785.3,1577.7,1161.7333333333,1658.3833333333,1846.3,1546.85,1498.7666666666,2121.5166666666,1694.3166666666,1632.3666666666,2131.1,1744.3833333333,1556.55,1597.55,1208.6833333333,1927.8,1505.4166666666,1783.3333333333,1626.6333333333,1218.7166666665998,1828.95,1783.4,1781.9166666666,1683.3333333333,1682.9666666665998,1901.85,1767.85,1776.55,1644.2166666665998
1736826505000,1987.3166666666,1779.75,2411.9833333333004,2430.5,2175.55,1763.9,2262.0,2440.45,2155.85,2150.6833333332997,2729.55,2345.95,2213.5333333333,2750.9333333333,2400.9833333333004,2149.7833333333,2165.8166666665998,1817.4166666666,2522.9,2144.6833333332997,2388.95,2207.4666666666,1821.2666666666,2477.7,2374.6666666666,2370.8333333333003,2283.4,2333.75,2520.65,2363.6666666666,2382.4,2242.35
1736826510000,2737.3833333333,2389.75,3037.2,3054.45,2807.1333333333,2393.9833333333004,2908.4333333333,3073.5333333333,2771.9833333333004,2765.0666666665998,3348.4166666700003,2953.2333333333004,2863.0,3351.48333333,3020.05,2765.1833333333,2796.1833333333,2430.6166666666,3120.9,2750.8166666665998,3052.0333333333,2855.15,2421.3166666665998,3022.6166666666,2986.9,2986.0666666665998,2945.45,2935.15,3105.4166666666,3022.7666666666,3001.3,2872.3166666665998
1736826515000,3388.9166666700003,3005.2333333333004,3681.96666667,3673.8,3424.73333333,3015.2,3547.88333333,3746.68333333,3398.95,3374.23333333,4047.3333333299997,3547.23333333,3489.25,4041.55,3630.03333333,3390.36666667,3410.78333333,3061.4166666666,3790.93333333,3355.71666667,3638.5,3477.7,3050.6,3689.25,3622.78333333,3620.95,3546.45,3525.38333333,3787.96666667,3604.63333333,3610.11666667,3506.5833333299997
1736826520000,4043.93333333,3617.3,4358.56666667,4387.9,4085.68333333,3619.3333333299997,4235.13333333,4412.71666667,4109.8,4069.01666667,4647.35,4235.25,4156.86666667,4742.18333333,4327.2,4123.78333333,4064.3333333299997,3695.88333333,4483.81666667,4031.06666667,4377.55,4144.51666667,3697.1666666700003,4337.53333333,4291.01666667,4287.7,4217.25,4213.2,4459.25,4336.2,4309.45,4184.4
1736826525000,4607.81666667,4313.98333333,5050.88333333,4960.45,4770.1,4329.28333333,4893.48333333,5127.85,4723.28333333,4758.81666667,5311.8,4868.75,4810.25,5344.73333333,4979.15,4768.71666667,4705.73333333,4393.3,5106.13333333,4715.43333333,5022.06666667,4795.9,4376.63333333,5039.13333333,4965.58333333,4962.83333333,4881.78333333,4841.35,5102.08333333,4974.01666667,4962.63333333,4841.83333333
1736826530000,5176.65,4967.58333333,5666.2,5635.18333333,5378.91666667,4974.05,5541.5,5761.05,5348.83333333,5361.46666667,6008.21666667,5442.31666667,5447.25,6060.21666667,5572.21666667,5399.31666667,5325.9,5079.36666667,5727.55,5312.28333333,5692.96666667,5429.53333333,5074.63333333,5671.81666667,5575.33333333,5574.0,5526.56666667,5403.98333333,5721.73333333,5638.33333333,5581.53333333,5468.95
1736826535000,6006.9,5586.01666667,6359.5,6367.51666667,6080.08333333,5552.08333333,6232.93333333,6452.33333333,6097.01666667,6088.56666667,6681.25,6150.26666667,6128.93333333,6727.51666666,6286.85,6099.68333333,5993.55,5711.26666667,6448.48333333,6042.18333333,6398.4,6110.35,5693.83333333,6373.96666667,6260.0,6256.95,6210.55,6116.75,6383.48333333,6336.23333333,6263.46666667,6147.16666667
1736826540000,6704.15,6273.86666667,7060.61666666,7037.56666666,6718.05,6281.4,6940.61666666,7162.55,6762.83333333,6764.01666666,7303.86666666,6793.45,6824.51666666,7441.4166666599995,6954.4166666599995,6792.5,6670.93333333,6393.9,7155.45,6708.6666666599995,7121.36666666,6803.11666666,6389.35,7059.06666666,6944.01666666,6942.71666666,6905.93333333,6804.4166666599995,7122.53333333,7050.85,6965.01666666,6855.85
1736826545000,7298.13333333,6970.33333333,7640.81666666,7662.01666666,7390.13333333,6986.15,7574.08333333,7743.5,7420.86666666,7478.03333333,7796.11666666,7394.61666666,7446.53333333,7919.55,7578.33333333,7403.8,7285.05,7111.78333333,7675.15,7407.75,7762.56666666,7423.98333333,7094.35,7615.56666666,7525.01666666,7521.15,7519.83333333,7342.96666666,7649.46666666,7682.8,7506.11666666,7477.36666666
1736826550000,7968.3,7555.4,7984.68333333,8024.23333333,7855.36666666,7546.88333333,8039.6,8090.6,7918.28333333,7961.81666666,7771.08333333,7779.83333333,7900.78333333,7949.6666666599995,7929.58333333,7888.56666666,7731.25,7707.88333333,7930.61666666,7891.61666666,8144.93333333,7885.61666666,7680.95,7957.36666666,7860.88333333,7860.55,7958.8,7725.55,7929.08333333,8065.0,7886.95,7936.1666666599995
1736826555000,7919.13333333,7900.15,7777.81666666,7864.01666666,7744.6,7937.18333333,7853.56666666,7882.01666666,7919.6666666599995,7964.68333333,7749.75,7596.61666666,7721.93333333,7942.53333333,7774.48333333,7864.06666666,7552.81666666,8053.36666666,7752.18333333,7938.96666666,7969.48333333,7699.2,8025.35,7739.81666666,7660.13333333,7651.96666666,7743.4166666599995,7530.4166666599995,7732.36666666,7898.18333333,7693.4166666599995,7733.93333333
1736826560000,7942.33333333,7701.63333333,7965.23333333,8038.5,7796.8,7741.7,7968.68333333,8082.05,7873.5,7959.33333333,7998.75,7797.96666666,7841.53333333,8144.58333333,7961.0,7869.55,7670.11666666,7839.78333333,7970.7,7881.63333333,8112.75,7819.51666666,7817.25,7952.13333333,7847.08333333,7847.93333333,7907.6,7746.36666666,7960.63333333,8031.96666666,7868.93333333,7868.15
1736826565000,8213.3,7883.53333333,8186.9166666599995,8242.53333333,8053.6,7914.98333333,8183.1,8298.93333333,8110.51666666,8166.4,8106.93333333,7969.7,8061.3,8271.21666666,8143.33333333,8128.21666666,7884.15,8031.9,8144.48333333,8095.38333333,8345.133333329999,8036.75,8005.33333333,8111.06666666,8084.3,8086.08333333,8131.0,7916.0,8122.68333333,8263.8,8098.71666666,8061.06666666
1736826570000,8337.5,8098.6,8312.53333333,8327.03333333,8156.56666666,8138.95,8336.7,8433.26666666,8237.883333329999,8315.31666666,8212.91666666,8042.25,8178.88333333,8343.65,8235.53333333,8218.73333333,8013.76666666,8260.33333333,8261.4,8239.36666666,8423.83333333,8154.18333333,8229.05,8286.56666666,8184.11666666,8183.81666666,8211.73333333,7980.68333333,8250.23333333,8341.31666666,8160.3,8223.31666666
1736826575000,8311.76666666,8176.01666666,8295.85,8340.1,8221.133333329999,8197.11666666,8382.7,8401.75,8335.28333333,8355.91666666,8145.83333333,8057.7,8241.58333333,8334.36666666,8245.8,8349.01666666,8069.11666666,8318.01666666,8230.93333333,8281.78333333,8488.98333333,8218.31666666,8354.55,8276.883333329999,8162.86666666,8162.88333333,8246.9,8000.48333333,8220.76666666,8404.53333333,8190.4166666599995,8272.26666666
1736826580000,8340.28333333,8204.36666666,8346.15,8380.5,8203.93333333,8227.86666666,8363.6,8475.6,8261.95,8383.55,8224.3,8098.85,8230.85,8352.9,8297.95,8266.51666666,7999.25,8359.18333333,8278.26666666,8262.78333333,8469.93333333,8206.26666666,8338.86666666,8334.23333333,8167.01666666,8212.51666666,8260.7,8032.38333333,8272.0,8388.21666666,8205.96666666,8246.133333329999
1736826585000,8490.46666666,8211.36666666,8316.133333329999,8442.5,8190.06666666,8250.7,8374.883333329999,8432.0,8309.81666666,8376.85,8158.71666666,8081.08333333,8238.4,8407.46666666,8273.4,8295.85,8059.55,8401.81666666,8282.23333333,8295.41666666,8524.1,8215.35,8391.2,8284.41666666,8187.71666666,8187.2,8265.75,8051.85,8251.5,8440.86666666,8230.4,8256.633333329999
1736826590000,8569.71666666,8215.8,8360.61666666,8447.4,8229.41666666,8230.43333333,8406.43333333,8467.383333329999,8339.86666666,8434.01666666,8151.7,8163.06666666,8271.31666666,8339.0,8326.25,8311.98333333,8088.93333333,8391.48333333,8279.75,8352.36666666,8484.26666666,8248.48333333,8355.73333333,8324.4,8233.28333333,8231.46666666,8293.53333333,8124.06666666,8269.66666666,8400.51666666,8265.66666666,8292.06666666
