,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs
,Timestamps_Watermarks____Map,TumblingEventTimeWindows____Timestamps_Watermarks,Sink:_Sink,Source:_Source1,Source:_Source2,Timestamps_Watermarks____Map,TumblingEventTimeWindows____Timestamps_Watermarks,Sink:_Sink,Source:_Source1,Source:_Source2,Timestamps_Watermarks____Map,TumblingEventTimeWindows____Timestamps_Watermarks,Sink:_Sink,Source:_Source1,Source:_Source2
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Timestamp,,,,,,,,,,,,,,,
1737213055000,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2978.0,9864000.0,2207.0,-9.223372036854775e+18,-9.223372036854775e+18
1737213060000,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,16260000.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737213065000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,862.0,2796000.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737213070000,9.0,18.0,0.0,0.0,0.0,4.0,0.0,0.0,9.0,9.0,77.0,5.0,16.0,-9.223372036854775e+18,-9.223372036854775e+18
1737213075000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,103761000.0,10.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737213080000,9.0,19.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,9.0,12.0,26.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737213085000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,38349000.0,6403.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737213090000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,3087000.0,6403.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737213095000,9.0,20.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,9.0,1.0,99.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737213100000,9.0,19.0,2.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,6174000.0,95.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737213105000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,2304000.0,95.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737213110000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,2304000.0,95.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737213115000,9.0,19.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,9.0,2.0,87.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737213120000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,2304000.0,80.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737213125000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,2304000.0,80.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737213130000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,3654000.0,83.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737213135000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,2304000.0,83.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737213140000,1.0,16.0,0.0,0.0,0.0,7.0,0.0,0.0,9.0,1.0,1.0,82.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737213145000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,2304000.0,83.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737213150000,9.0,21.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,2.0,4289.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737213155000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,2304000.0,125.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737213160000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,3330000.0,194.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737213165000,9.0,14.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,9.0,0.0,69.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737213170000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,2304000.0,91.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
