Timestamp,"('flink_taskmanager_job_task_numRecordsInPerSecond', 'TumblingEventTimeWindows____Timestamps_Watermarks', 0)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 'TumblingEventTimeWindows____Timestamps_Watermarks', 0)","('flink_taskmanager_job_task_hardBackPressuredTimeMsPerSecond', 2)","('flink_taskmanager_job_task_hardBackPressuredTimeMsPerSecond', 1)",flink_jobmanager_job_lastCheckpointSize,flink_jobmanager_job_lastCheckpointDuration,Parallelism
0,0.0,1000.0,0.0,0.0,3061631.0,973.0,1
5,1006.75,399.0,0.0,0.0,6266190.0,328.0,1
10,2438.0,440.0,68.0,0.0,6266190.0,170.0,1
15,2438.0,291.0,45.0,0.0,10242886.0,819.0,1
20,8229.16666666,414.0,154.0,150.0,10280796.0,495.0,1
25,12038.68333333,531.0,309.0,306.0,25859108.0,1219.0,1
30,20893.65,609.0,515.0,522.0,25859108.0,1219.0,1
35,21017.61666666,665.0,590.0,595.0,25859108.0,1219.0,1
40,21017.61666666,707.0,641.0,645.0,19405760.0,812.0,1
45,24479.46666666,740.0,877.0,888.0,19405760.0,812.0,1
50,28038.91666666,766.0,881.0,889.0,19405760.0,812.0,1
55,28038.91666666,787.0,892.0,899.0,13062663.0,593.0,1
60,28038.91666666,805.0,901.0,908.0,15179165.0,494.0,1
65,32882.65,855.0,1000.0,1000.0,15179165.0,494.0,1
70,31451.4,898.0,1000.0,1000.0,12167872.0,518.0,1
75,32289.083333330003,982.0,1000.0,1000.0,12167872.0,518.0,1
80,31098.28333333,1000.0,1000.0,1000.0,22303819.0,750.0,1
85,27288.766666659998,1000.0,1000.0,1000.0,19517051.0,559.0,1
90,24946.46666666,1000.0,1000.0,1000.0,19517051.0,559.0,1
95,24822.5,1000.0,1000.0,1000.0,19823211.0,9816.0,1
100,26085.583333330003,1000.0,1000.0,1000.0,7545929.0,405.0,1
105,23364.083333330003,1000.0,1000.0,1000.0,7545929.0,405.0,1
110,23135.633333330003,1000.0,1000.0,1000.0,12074007.0,597.0,1
115,28756.583333330003,1000.0,1000.0,1000.0,12074007.0,597.0,1
120,29270.816666659997,1000.0,1000.0,1000.0,8384356.0,366.0,1
125,23727.383333330003,1000.0,1000.0,1000.0,8384356.0,366.0,1
130,29158.66666666,1000.0,1000.0,1000.0,4819867.0,333.0,1
135,28320.98333333,1000.0,1000.0,1000.0,4819867.0,333.0,1
140,30024.28333333,1000.0,1000.0,1000.0,4819867.0,333.0,1
145,30024.28333333,1000.0,1000.0,1000.0,12161660.0,502.0,1
150,26435.85,1000.0,1000.0,1000.0,12161660.0,502.0,1
155,29268.516666659998,1000.0,1000.0,1000.0,16830127.0,950.0,1
160,28331.05,1000.0,1000.0,1000.0,21834068.0,2107.0,1
165,35013.9,1000.0,1000.0,1000.0,21834068.0,2107.0,1
170,37209.7,1000.0,1000.0,1000.0,22665757.0,471.0,1
175,31588.75,1000.0,1000.0,1000.0,31086430.0,897.0,1
180,37204.55,1000.0,1000.0,1000.0,31086430.0,897.0,1
185,36897.5,1000.0,1000.0,1000.0,17671204.0,476.0,1
190,34105.26666666,1000.0,1000.0,1000.0,17671204.0,476.0,1
195,37352.78333333,1000.0,1000.0,1000.0,21438358.0,713.0,1
200,31049.11666666,1000.0,1000.0,1000.0,21438358.0,713.0,1
205,36939.7,1000.0,1000.0,1000.0,21438358.0,713.0,1
210,34015.466666659995,1000.0,1000.0,1000.0,20441201.0,532.0,1
215,33724.51666666,1000.0,1000.0,1000.0,20441201.0,532.0,1
220,36807.483333330005,1000.0,1000.0,1000.0,20342152.0,8596.0,1
225,29384.28333333,1000.0,1000.0,1000.0,31376722.0,2583.0,1
230,25422.45,1000.0,1000.0,1000.0,9588649.0,1523.0,1
235,28879.28333333,1000.0,1000.0,1000.0,19878366.0,1804.0,1
240,,,,,,,0
