,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond
,0,1,2,3,4,5,6
Timestamp,,,,,,,
1701952660000,12972.216666659999,12778.56666666,12905.23333333,12642.783333329999,,,
1701952665000,13008.383333329999,12817.7,13010.366666659998,12510.65,,,
1701952670000,12997.366666659998,12749.91666666,12870.283333329999,12413.25,,,
1701952675000,12892.95,12651.35,12767.85,12643.966666659999,,,
1701952680000,12902.033333329999,12888.633333329999,12815.883333329999,12642.116666659998,,,
1701952685000,13030.56666666,12901.83333333,12781.883333329999,,,,
1701952690000,,,,,,,
1701952735000,0.0,0.0,0.0,0.0,0.0,,
1701952740000,0.0,0.0,0.0,0.0,0.0,,
1701952745000,97.4333333333,97.2333333333,92.9166666666,94.95,90.6,,
1701952750000,97.4333333333,240.3833333333,229.2333333333,241.5666666666,228.8166666666,,
1701952755000,469.8333333333,630.9666666666,588.8166666666,619.9833333333,579.8833333333,,
1701952760000,1080.4,1162.1,1107.5666666666,1174.3333333333,1092.3833333333,,
1701952765000,1727.0,1887.1333333332998,1776.75,1889.6333333332998,1766.6166666666,,
1701952770000,2612.85,2717.65,2447.7333333333,2685.3166666666,2569.8333333333,,
1701952775000,3534.56666667,3514.68333333,3324.6,3551.68333333,3306.3,,
1701952780000,4267.3,4195.1,4015.15,4237.25,4081.0,,
1701952785000,4967.98333333,5198.01666667,4893.76666667,5161.78333333,4813.23333333,,
1701952790000,6095.55,5944.95,5692.15,6004.2,5598.38333333,,
1701952795000,6701.733333329999,6804.85,6512.433333329999,6869.16666666,6405.33333333,,
1701952800000,7533.96666666,7713.2,7315.06666666,7760.3,7233.733333329999,,
1701952805000,8464.3,8493.86666666,8065.56666666,8548.45,7966.483333329999,,
1701952810000,9047.3,9034.56666666,8598.35,9072.18333333,8455.4,,
1701952815000,9765.33333333,9641.033333329999,9228.51666666,9711.21666666,9090.5,,
1701952820000,10207.533333329999,9932.93333333,9537.81666666,10025.81666666,9356.31666666,,
1701952825000,10286.35,10165.35,9741.43333333,10261.58333333,9562.98333333,,
1701952830000,10507.85,10405.15,10068.15,10562.71666666,9785.08333333,,
1701952835000,10575.1,10534.26666666,10102.0,10631.46666666,9921.3,,
1701952840000,10811.31666666,10761.383333329999,10295.23333333,10874.86666666,9995.533333329999,,
1701952845000,11111.36666666,10820.65,10384.1,10999.26666666,10257.45,,
1701952850000,10973.8,11064.18333333,10547.93333333,11168.56666666,10416.26666666,,
1701952855000,11371.033333329999,11161.383333329999,10681.23333333,11269.83333333,10509.83333333,,
1701952860000,11684.266666659998,11367.36666666,10945.98333333,11504.26666666,10731.283333329999,,
1701952865000,11649.95,11546.5,10998.61666666,11669.98333333,10893.81666666,,
1701952870000,12041.466666659999,11845.716666659999,11322.9,11942.9,11137.383333329999,,
1701952875000,11978.716666659999,11845.33333333,11297.98333333,11943.43333333,11104.5,,
1701952880000,11926.633333329999,12014.6,11463.56666666,12130.133333329999,11309.0,,
1701952885000,12261.366666659998,12033.466666659999,11393.2,12151.91666666,11337.66666666,,
1701952890000,12233.06666666,12023.06666666,11548.66666666,12140.1,11320.3,,
1701952895000,12431.25,12264.7,11755.48333333,12382.06666666,11546.866666659998,,
1701952900000,12458.7,12331.23333333,11801.25,12437.133333329999,11614.616666659998,,
1701952905000,12575.2,12413.15,11900.033333329999,12544.7,11699.48333333,,
1701952910000,12673.283333329999,12533.3,11986.4,12650.48333333,11806.283333329999,,
1701952915000,12860.18333333,12540.45,12002.83333333,12661.7,11807.016666659998,,
1701952920000,12577.85,12404.283333329999,11871.033333329999,12523.66666666,11677.466666659999,,
1701952925000,12606.16666666,12342.18333333,11927.05,12479.48333333,11628.016666659998,,
1701952930000,12742.15,12603.6,11985.366666659998,12729.68333333,11875.633333329999,,
1701952935000,12736.383333329999,12436.73333333,11953.1,12611.533333329999,11757.41666666,,
1701952940000,12952.68333333,12642.65,12104.3,12773.45,11916.016666659998,,
1701952945000,13053.283333329999,12636.05,12233.533333329999,12773.73333333,11908.58333333,,
1701952950000,13017.616666659998,12560.016666659998,12029.45,12677.716666659999,11823.516666659998,,
1701952955000,12807.866666659998,12627.56666666,12056.73333333,12750.25,11887.7,,
1701952960000,12994.0,12769.68333333,12224.016666659998,12893.06666666,12022.466666659999,,
1701952965000,12812.4,12677.4,12042.1,12715.266666659998,11865.56666666,,
1701952970000,13038.6,12636.41666666,12141.1,12762.4,11889.31666666,,
1701952975000,12997.2,12706.4,12120.883333329999,12786.45,11924.5,,
1701952980000,13030.93333333,12673.31666666,12139.33333333,12804.633333329999,11941.7,,
1701952985000,12928.783333329999,12819.66666666,12173.25,12918.4,12053.5,,
1701952990000,13269.95,12800.93333333,12367.716666659999,12987.93333333,12105.95,,
1701952995000,13353.716666659999,12915.9,12361.966666659999,13040.8,12161.783333329999,,
1701953000000,13119.95,12842.1,12305.25,12958.5,12086.1,,
1701953005000,13053.4,12880.75,12332.3,13002.48333333,12123.55,,
1701953010000,13167.766666659998,12988.81666666,12417.25,13119.18333333,12236.81666666,,
1701953015000,13174.616666659998,12685.016666659998,12170.31666666,12810.8,11945.9,,
1701953020000,12971.41666666,12621.23333333,12081.81666666,12745.383333329999,11877.06666666,,
1701953025000,13090.93333333,12529.05,12114.466666659999,12735.73333333,11866.266666659998,,
1701953030000,12876.95,12575.9,12036.31666666,12693.766666659998,11836.93333333,,
1701953035000,12723.75,12682.45,12175.31666666,12847.06666666,11978.93333333,,
1701953040000,12863.05,12758.93333333,12198.83333333,12872.81666666,12003.116666659998,,
1701953045000,13049.4,12711.45,12043.93333333,12650.15,11917.43333333,,
1701953050000,12598.58333333,12463.41666666,11745.616666659998,12453.0,11666.43333333,,
1701953055000,12580.05,12589.93333333,12050.116666659998,12707.58333333,11853.98333333,,
1701953060000,12500.75,12307.4,11585.366666659998,12231.83333333,11397.73333333,,
1701953065000,12558.133333329999,12477.5,11935.91666666,12600.783333329999,11751.31666666,,
1701953070000,12419.516666659998,12395.133333329999,11868.466666659999,12515.016666659998,11666.2,,
1701953075000,12731.33333333,12518.2,11964.2,12621.81666666,11769.883333329999,,
1701953080000,12542.3,12535.0,11924.9,12623.06666666,11740.65,,
1701953085000,12868.7,12627.45,12085.783333329999,12756.85,11888.516666659998,,
1701953090000,12851.05,12807.783333329999,12236.18333333,12936.41666666,12020.81666666,,
1701953095000,12819.116666659998,12605.3,12065.05,12729.56666666,11867.66666666,,
1701953100000,13030.133333329999,12706.533333329999,12158.66666666,12830.85,11962.31666666,,
1701953105000,12876.31666666,12487.383333329999,12165.116666659998,12786.25,11826.1,,
1701953110000,12957.4,12747.516666659998,12405.81666666,13001.05,12071.283333329999,,
1701953115000,13008.45,12760.766666659998,12218.533333329999,12884.783333329999,12046.1,,
1701953120000,13150.133333329999,12979.33333333,12602.966666659999,13300.4,12405.05,,
1701953125000,13055.1,12946.216666659999,12239.33333333,13006.05,12129.883333329999,,
