Timestamp,"('flink_taskmanager_job_task_numRecordsInPerSecond', 'TumblingEventTimeWindows____Timestamps_Watermarks', 0)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 'TumblingEventTimeWindows____Timestamps_Watermarks', 0)","('flink_taskmanager_job_task_hardBackPressuredTimeMsPerSecond', 1)","('flink_taskmanager_job_task_hardBackPressuredTimeMsPerSecond', 2)",flink_jobmanager_job_lastCheckpointSize,flink_jobmanager_job_lastCheckpointDuration,Parallelism
0,0.0,,0.0,0.0,996111.0,665.0,1
5,1389.0166666666,652.0,0.0,4.0,5352197.0,202.0,1
10,2215.0166666666,413.0,0.0,5.0,5824352.0,1398.0,1
15,3533.91666667,406.0,90.0,107.0,5480904.0,2165.0,1
20,6554.383333329999,554.0,347.0,341.0,16297578.0,1020.0,1
25,16257.966666659999,644.0,599.0,553.0,16297578.0,1020.0,1
30,16257.966666659999,703.0,666.0,628.0,24273293.0,688.0,1
35,18505.316666659997,746.0,864.0,826.0,24273293.0,688.0,1
40,24293.133333330003,777.0,876.0,842.0,24273293.0,688.0,1
45,24293.133333330003,802.0,890.0,859.0,22351724.0,11943.0,1
50,24308.183333330002,822.0,1000.0,873.0,22859905.0,737.0,1
55,31038.3,838.0,1000.0,1000.0,22859905.0,737.0,1
60,31038.3,852.0,1000.0,1000.0,21538176.0,10806.0,1
65,29848.65,881.0,1000.0,1000.0,23113570.0,677.0,1
70,36242.45,950.0,1000.0,1000.0,23113570.0,677.0,1
75,34923.55,1000.0,1000.0,1000.0,23113570.0,677.0,1
80,31903.083333330003,1000.0,1000.0,1000.0,27557262.0,889.0,1
85,25070.816666659997,1000.0,1000.0,1000.0,18721160.0,568.0,1
90,28457.28333333,1000.0,1000.0,1000.0,18721160.0,568.0,1
95,26209.933333330002,1000.0,1000.0,1000.0,23906984.0,8318.0,1
100,20979.566666659997,1000.0,1000.0,1000.0,10582570.0,428.0,1
105,24020.583333330003,1000.0,1000.0,1000.0,20034920.0,3642.0,1
110,27688.766666659998,1000.0,1000.0,1000.0,24287521.0,713.0,1
115,26464.7,1000.0,1000.0,1000.0,24287521.0,713.0,1
120,26464.7,1000.0,1000.0,1000.0,20437016.0,532.0,1
125,31768.45,1000.0,1000.0,1000.0,20437016.0,532.0,1
130,24548.65,1000.0,1000.0,1000.0,9016562.0,366.0,1
135,26088.6,1000.0,1000.0,1000.0,9016562.0,366.0,1
140,30430.78333333,1000.0,1000.0,1000.0,9016562.0,366.0,1
145,27559.46666666,1000.0,1000.0,1000.0,16894982.0,559.0,1
150,29840.95,1000.0,1000.0,1000.0,16894982.0,559.0,1
155,29840.95,1000.0,1000.0,1000.0,21303016.0,613.0,1
160,31102.016666659998,1000.0,1000.0,1000.0,21303016.0,613.0,1
165,32007.16666666,1000.0,1000.0,1000.0,21303016.0,613.0,1
170,28323.933333330002,1000.0,1000.0,1000.0,25301946.0,598.0,1
175,25712.5,1000.0,1000.0,1000.0,25301946.0,598.0,1
180,31527.516666659998,1000.0,1000.0,1000.0,19866912.0,559.0,1
185,31495.46666666,1000.0,1000.0,1000.0,19866912.0,559.0,1
190,31495.46666666,1000.0,1000.0,1000.0,22717398.0,650.0,1
195,31477.66666666,1000.0,1000.0,1000.0,22717398.0,650.0,1
200,31889.3,1000.0,1000.0,1000.0,22717398.0,650.0,1
205,31889.3,1000.0,1000.0,1000.0,18385717.0,557.0,1
210,31893.566666659997,1000.0,1000.0,1000.0,18385717.0,557.0,1
215,31893.566666659997,1000.0,1000.0,1000.0,22285374.0,623.0,1
220,32266.73333333,1000.0,1000.0,1000.0,22285374.0,623.0,1
225,31990.8,1000.0,1000.0,1000.0,22285374.0,623.0,1
230,31990.8,1000.0,1000.0,1000.0,15277649.0,446.0,1
235,32563.53333333,1000.0,1000.0,1000.0,15277649.0,446.0,1
240,26748.516666659998,1000.0,1000.0,1000.0,23539643.0,6722.0,1
245,,,,,,,0
