,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs
,Source:_Source2
,0
Timestamp,
1736780215000,-9.223372036854775e+18
1736780220000,-9.223372036854775e+18
1736780225000,-9.223372036854775e+18
1736780230000,-9.223372036854775e+18
1736780235000,-9.223372036854775e+18
1736780240000,-9.223372036854775e+18
1736780245000,-9.223372036854775e+18
1736780250000,-9.223372036854775e+18
1736780255000,-9.223372036854775e+18
1736780260000,-9.223372036854775e+18
1736780265000,-9.223372036854775e+18
1736780270000,-9.223372036854775e+18
1736780275000,-9.223372036854775e+18
1736780280000,-9.223372036854775e+18
1736780285000,-9.223372036854775e+18
1736780290000,-9.223372036854775e+18
1736780295000,-9.223372036854775e+18
1736780300000,-9.223372036854775e+18
1736780305000,-9.223372036854775e+18
1736780310000,-9.223372036854775e+18
1736780315000,-9.223372036854775e+18
1736780320000,-9.223372036854775e+18
1736780325000,-9.223372036854775e+18
1736780330000,-9.223372036854775e+18
1736780335000,-9.223372036854775e+18
1736780340000,-9.223372036854775e+18
1736780345000,-9.223372036854775e+18
1736780350000,-9.223372036854775e+18
1736780355000,-9.223372036854775e+18
1736780360000,-9.223372036854775e+18
1736780365000,-9.223372036854775e+18
1736780370000,-9.223372036854775e+18
1736780375000,-9.223372036854775e+18
1736780380000,-9.223372036854775e+18
1736780385000,-9.223372036854775e+18
1736780390000,-9.223372036854775e+18
1736780395000,-9.223372036854775e+18
1736780400000,-9.223372036854775e+18
1736780405000,-9.223372036854775e+18
1736780410000,-9.223372036854775e+18
1736780415000,-9.223372036854775e+18
1736780420000,-9.223372036854775e+18
1736780425000,-9.223372036854775e+18
1736780430000,-9.223372036854775e+18
1736780435000,-9.223372036854775e+18
1736780440000,-9.223372036854775e+18
1736780445000,-9.223372036854775e+18
1736780450000,-9.223372036854775e+18
1736780455000,-9.223372036854775e+18
1736780460000,
1736780490000,-9.223372036854775e+18
1736780495000,-9.223372036854775e+18
1736780500000,-9.223372036854775e+18
1736780505000,-9.223372036854775e+18
1736780510000,-9.223372036854775e+18
1736780515000,-9.223372036854775e+18
1736780520000,-9.223372036854775e+18
1736780525000,-9.223372036854775e+18
1736780530000,-9.223372036854775e+18
1736780535000,-9.223372036854775e+18
1736780540000,-9.223372036854775e+18
1736780545000,-9.223372036854775e+18
1736780550000,-9.223372036854775e+18
1736780555000,-9.223372036854775e+18
1736780560000,-9.223372036854775e+18
1736780565000,-9.223372036854775e+18
1736780570000,-9.223372036854775e+18
1736780575000,-9.223372036854775e+18
1736780580000,-9.223372036854775e+18
1736780585000,-9.223372036854775e+18
1736780590000,-9.223372036854775e+18
1736780595000,-9.223372036854775e+18
1736780600000,-9.223372036854775e+18
1736780605000,-9.223372036854775e+18
1736780610000,-9.223372036854775e+18
1736780615000,-9.223372036854775e+18
1736780620000,-9.223372036854775e+18
1736780625000,-9.223372036854775e+18
1736780630000,-9.223372036854775e+18
1736780635000,-9.223372036854775e+18
1736780640000,-9.223372036854775e+18
1736780645000,-9.223372036854775e+18
1736780650000,-9.223372036854775e+18
1736780655000,-9.223372036854775e+18
1736780660000,-9.223372036854775e+18
1736780665000,-9.223372036854775e+18
1736780670000,-9.223372036854775e+18
1736780675000,-9.223372036854775e+18
1736780680000,-9.223372036854775e+18
1736780685000,-9.223372036854775e+18
1736780690000,-9.223372036854775e+18
1736780695000,-9.223372036854775e+18
1736780700000,-9.223372036854775e+18
1736780705000,-9.223372036854775e+18
1736780710000,-9.223372036854775e+18
1736780715000,-9.223372036854775e+18
1736780720000,-9.223372036854775e+18
1736780725000,-9.223372036854775e+18
1736780730000,-9.223372036854775e+18
1736780735000,-9.223372036854775e+18
1736780740000,-9.223372036854775e+18
1736780745000,-9.223372036854775e+18
1736780750000,
1736780780000,-9.223372036854775e+18
1736780785000,-9.223372036854775e+18
1736780790000,-9.223372036854775e+18
1736780795000,-9.223372036854775e+18
1736780800000,-9.223372036854775e+18
1736780805000,-9.223372036854775e+18
1736780810000,-9.223372036854775e+18
1736780815000,-9.223372036854775e+18
1736780820000,-9.223372036854775e+18
1736780825000,-9.223372036854775e+18
1736780830000,-9.223372036854775e+18
1736780835000,-9.223372036854775e+18
1736780840000,-9.223372036854775e+18
1736780845000,-9.223372036854775e+18
1736780850000,-9.223372036854775e+18
1736780855000,-9.223372036854775e+18
1736780860000,-9.223372036854775e+18
1736780865000,-9.223372036854775e+18
1736780870000,-9.223372036854775e+18
1736780875000,-9.223372036854775e+18
1736780880000,-9.223372036854775e+18
1736780885000,-9.223372036854775e+18
1736780890000,-9.223372036854775e+18
1736780895000,-9.223372036854775e+18
1736780900000,-9.223372036854775e+18
1736780905000,-9.223372036854775e+18
1736780910000,-9.223372036854775e+18
1736780915000,-9.223372036854775e+18
1736780920000,-9.223372036854775e+18
1736780925000,-9.223372036854775e+18
1736780930000,-9.223372036854775e+18
1736780935000,-9.223372036854775e+18
1736780940000,-9.223372036854775e+18
1736780945000,-9.223372036854775e+18
1736780950000,-9.223372036854775e+18
1736780955000,-9.223372036854775e+18
1736780960000,-9.223372036854775e+18
1736780965000,-9.223372036854775e+18
1736780970000,-9.223372036854775e+18
1736780975000,-9.223372036854775e+18
1736780980000,-9.223372036854775e+18
1736780985000,-9.223372036854775e+18
1736780990000,-9.223372036854775e+18
1736780995000,-9.223372036854775e+18
1736781000000,-9.223372036854775e+18
1736781005000,-9.223372036854775e+18
1736781010000,-9.223372036854775e+18
1736781015000,-9.223372036854775e+18
1736781020000,-9.223372036854775e+18
1736781025000,
