,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs
1737804660000,9.0,19.0,18.0,18.0,,1.0,0.0,0.0,11.0,1.0,1.0,1.0,,0.0,9.0,9.0,2304000.0,25.0,60.0,20.0,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737804665000,10.0,3.0,19.0,19.0,,0.0,0.0,0.0,3.0,0.0,1.0,1.0,,0.0,1.0,1.0,0.0,87.0,67.0,19.0,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737804670000,9.0,15.0,19.0,19.0,,1.0,0.0,0.0,9.0,1.0,1.0,1.0,,0.0,1.0,10.0,0.0,50.0,21.0,50.0,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737804675000,9.0,20.0,20.0,0.0,,1.0,0.0,0.0,12.0,1.0,1.0,1.0,,0.0,9.0,9.0,3852000.0,26.0,19.0,4708.0,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737804680000,10.0,16.0,0.0,20.0,,1.0,0.0,0.0,9.0,1.0,0.0,1.0,,0.0,1.0,9.0,0.0,5555.0,866.0,36.0,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737804685000,9.0,20.0,19.0,19.0,,0.0,0.0,0.0,12.0,0.0,0.0,0.0,,0.0,9.0,9.0,6912000.0,309.0,9.0,9.0,,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737804690000,1.0,4.0,11.0,19.0,,0.0,0.0,0.0,3.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,87.0,10.0,42.0,,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737804695000,9.0,20.0,20.0,19.0,,1.0,0.0,0.0,12.0,1.0,1.0,1.0,,0.0,9.0,9.0,11565000.0,55.0,64.0,10.0,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737804700000,9.0,19.0,13.0,6.0,,1.0,0.0,0.0,11.0,1.0,1.0,0.0,,0.0,9.0,9.0,3537000.0,20.0,2185.0,19.0,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737804705000,9.0,20.0,12.0,14.0,,1.0,0.0,0.0,12.0,1.0,0.0,1.0,,0.0,9.0,9.0,2304000.0,30.0,42.0,10.0,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737804710000,9.0,20.0,9.0,19.0,,4.0,0.0,0.0,12.0,1.0,0.0,1.0,,0.0,9.0,9.0,2304000.0,52.0,33.0,10.0,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737804715000,1.0,8.0,19.0,19.0,,0.0,0.0,0.0,12.0,0.0,2.0,1.0,,0.0,1.0,1.0,1.0,3021.0,191.0,71.0,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737804720000,1.0,4.0,19.0,19.0,,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,1.0,1.0,0.0,50.0,42.0,30.0,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737804725000,1.0,11.0,19.0,19.0,,0.0,0.0,0.0,10.0,0.0,1.0,1.0,,0.0,1.0,4.0,0.0,18.0,10.0,24.0,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737804730000,9.0,19.0,19.0,0.0,,1.0,0.0,0.0,11.0,1.0,1.0,1.0,,0.0,9.0,9.0,4266000.0,40.0,21.0,36943.0,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737804735000,9.0,20.0,19.0,1.0,,2.0,0.0,0.0,12.0,1.0,1.0,0.0,,0.0,9.0,9.0,2304000.0,30.0,10.0,22.0,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737804740000,9.0,19.0,0.0,2.0,,1.0,0.0,0.0,11.0,1.0,1.0,0.0,,0.0,9.0,9.0,2538000.0,52.0,3364.0,386.0,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737804745000,9.0,20.0,19.0,18.0,,1.0,0.0,0.0,12.0,1.0,1.0,1.0,,0.0,9.0,9.0,2304000.0,63.0,668.0,74.0,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737804750000,9.0,19.0,18.0,19.0,,1.0,0.0,0.0,11.0,1.0,0.0,1.0,,0.0,9.0,9.0,2304000.0,413.0,996.0,722.0,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737804755000,9.0,19.0,0.0,0.0,,0.0,0.0,0.0,11.0,0.0,0.0,0.0,,0.0,9.0,9.0,0.0,40.0,34.0,21.0,,1038.0,-9.223372036854775e+18,-9.223372036854775e+18
1737804760000,9.0,18.0,5.0,7.0,,0.0,0.0,0.0,11.0,0.0,0.0,0.0,,0.0,9.0,9.0,10116000.0,123.0,21.0,15.0,,165.0,-9.223372036854775e+18,-9.223372036854775e+18
1737804765000,0.0,18.0,20.0,17.0,,0.0,0.0,0.0,11.0,0.0,1.0,1.0,,0.0,0.0,9.0,0.0,127.0,89.0,20.0,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737804770000,9.0,19.0,19.0,6.0,,1.0,0.0,0.0,11.0,1.0,1.0,1.0,,0.0,9.0,9.0,0.0,91.0,30.0,1805.0,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737804775000,9.0,20.0,19.0,0.0,,1.0,0.0,0.0,12.0,1.0,1.0,0.0,,0.0,9.0,9.0,2871000.0,91.0,40.0,23.0,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737804780000,9.0,20.0,0.0,3.0,,1.0,0.0,0.0,12.0,1.0,0.0,0.0,,0.0,9.0,9.0,2304000.0,20.0,5835.0,47.0,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737804785000,9.0,19.0,3.0,19.0,,1.0,0.0,0.0,11.0,1.0,0.0,1.0,,0.0,9.0,9.0,2304000.0,22.0,120.0,12.0,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737804790000,9.0,20.0,12.0,20.0,,1.0,0.0,0.0,12.0,1.0,1.0,1.0,,0.0,9.0,9.0,2304000.0,25.0,10.0,37.0,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737804795000,1.0,12.0,19.0,19.0,,0.0,0.0,0.0,4.0,0.0,1.0,1.0,,0.0,1.0,1.0,0.0,495.0,20.0,10.0,,1.0,-9.223372036854775e+18,-9.223372036854775e+18
1737804800000,9.0,19.0,19.0,18.0,,1.0,0.0,0.0,11.0,1.0,2.0,1.0,,0.0,9.0,9.0,2.0,31.0,22.0,20.0,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737804805000,9.0,19.0,19.0,0.0,,1.0,0.0,0.0,13.0,1.0,1.0,0.0,,0.0,9.0,9.0,3519000.0,15.0,16.0,4197.0,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737804810000,9.0,19.0,18.0,0.0,,1.0,0.0,0.0,11.0,1.0,1.0,0.0,,0.0,9.0,9.0,2592000.0,109.0,40.0,10.0,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737804815000,9.0,19.0,0.0,8.0,,1.0,0.0,0.0,11.0,1.0,1.0,0.0,,0.0,9.0,9.0,2313000.0,49.0,25.0,35.0,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737804820000,9.0,20.0,19.0,19.0,,1.0,0.0,0.0,12.0,1.0,1.0,1.0,,0.0,9.0,9.0,2304000.0,73.0,60.0,16.0,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737804825000,9.0,20.0,0.0,0.0,,0.0,0.0,0.0,12.0,0.0,0.0,0.0,,0.0,9.0,9.0,2304000.0,7291.0,8483000.0,24268000.0,,155.0,-9.223372036854775e+18,-9.223372036854775e+18
1737804830000,,,,0.0,,,,,,,,0.0,,,,,,,,11227.0,,,,
1737804855000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,10902000.0,0.0,-9.223372036854776e+18,-9.223372036854776e+18
1737804860000,9.0,20.0,1.0,19.0,15.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,15.0,86.0,151.0,28.0,381.0,1121.0,-9.223372036854776e+18,-9.223372036854776e+18
1737804865000,1.0,16.0,4.0,20.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,52.0,296470000.0,25.0,56.0,117.0,-9.223372036854776e+18,-9.223372036854776e+18
1737804870000,9.0,16.0,2.0,2.0,14.0,1.0,0.0,0.0,16.0,1.0,1.0,0.0,1.0,0.0,9.0,9.0,188757000.0,28.0,23.0,29647000.0,13.0,0.0,-9.223372036854776e+18,-9.223372036854776e+18
1737804875000,9.0,20.0,19.0,19.0,0.0,1.0,0.0,0.0,16.0,2.0,1.0,1.0,0.0,0.0,9.0,9.0,95292000.0,56.0,14.0,13.0,13.0,0.0,-9.223372036854776e+18,-9.223372036854776e+18
1737804880000,1.0,18.0,4.0,0.0,20.0,1.0,0.0,0.0,9.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,46.0,100.0,15.0,43.0,0.0,-9.223372036854776e+18,-9.223372036854776e+18
1737804885000,9.0,20.0,20.0,19.0,17.0,2.0,0.0,0.0,13.0,2.0,1.0,1.0,1.0,0.0,9.0,9.0,35199000.0,13.0,13.0,33.0,32.0,0.0,-9.223372036854776e+18,-9.223372036854776e+18
1737804890000,1.0,11.0,20.0,11.0,9.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,16011000.0,607.0,26098.0,866.0,590.0,277.0,-9.223372036854776e+18,-9.223372036854776e+18
1737804895000,1.0,9.0,0.0,19.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,86.0,740.0,13.0,23.0,277.0,-9.223372036854776e+18,-9.223372036854776e+18
1737804900000,9.0,19.0,3.0,0.0,19.0,1.0,0.0,0.0,15.0,1.0,0.0,0.0,1.0,0.0,9.0,9.0,277.0,29.0,14.0,80.0,14.0,0.0,-9.223372036854776e+18,-9.223372036854776e+18
1737804905000,9.0,19.0,19.0,20.0,0.0,1.0,0.0,0.0,12.0,1.0,1.0,1.0,0.0,0.0,9.0,9.0,134748000.0,201.0,36.0,13.0,20.0,0.0,-9.223372036854776e+18,-9.223372036854776e+18
1737804910000,9.0,20.0,11.0,12.0,20.0,1.0,0.0,0.0,13.0,1.0,1.0,1.0,1.0,0.0,9.0,9.0,74502000.0,55.0,13.0,14.0,10.0,0.0,-9.223372036854776e+18,-9.223372036854776e+18
1737804915000,9.0,19.0,19.0,19.0,0.0,1.0,0.0,0.0,12.0,1.0,1.0,1.0,0.0,0.0,9.0,9.0,19152000.0,35.0,13.0,13.0,13.0,0.0,-9.223372036854776e+18,-9.223372036854776e+18
1737804920000,1.0,4.0,2.0,1.0,19.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,76.0,30.0,22.0,27.0,1.0,-9.223372036854776e+18,-9.223372036854776e+18
1737804925000,9.0,19.0,19.0,19.0,0.0,4.0,0.0,0.0,12.0,2.0,1.0,1.0,0.0,0.0,9.0,9.0,9378000.0,13.0,22.0,14.0,57.0,0.0,-9.223372036854776e+18,-9.223372036854776e+18
1737804930000,1.0,13.0,3.0,2.0,19.0,0.0,0.0,0.0,11.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,5094000.0,145.0,46.0,9.0,76.0,0.0,-9.223372036854776e+18,-9.223372036854776e+18
1737804935000,9.0,20.0,20.0,19.0,0.0,1.0,0.0,0.0,13.0,1.0,1.0,1.0,0.0,0.0,9.0,9.0,2304000.0,28.0,13.0,13.0,29.0,0.0,-9.223372036854776e+18,-9.223372036854776e+18
1737804940000,1.0,8.0,0.0,0.0,19.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,23.0,2673.0,22.0,22.0,2.0,-9.223372036854776e+18,-9.223372036854776e+18
1737804945000,9.0,19.0,19.0,19.0,0.0,1.0,0.0,0.0,12.0,1.0,1.0,1.0,0.0,0.0,9.0,9.0,2340000.0,14.0,54.0,26.0,20.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737804950000,10.0,5.0,0.0,19.0,19.0,0.0,0.0,0.0,6.0,0.0,1.0,1.0,1.0,0.0,1.0,9.0,2484000.0,444.0,25.0,40.0,40.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737804955000,9.0,19.0,19.0,19.0,19.0,5.0,0.0,0.0,12.0,1.0,1.0,1.0,1.0,0.0,9.0,9.0,3177000.0,67.0,20.0,25.0,20.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737804960000,9.0,19.0,19.0,19.0,19.0,1.0,0.0,0.0,12.0,1.0,1.0,0.0,0.0,0.0,9.0,9.0,2304000.0,13.0,46.0,17.0,59.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737804965000,9.0,20.0,4.0,6.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,40.0,43.0,13.0,39.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737804970000,9.0,8.0,6.0,20.0,20.0,0.0,0.0,0.0,16.0,0.0,1.0,1.0,1.0,0.0,9.0,9.0,28503000.0,10.0,480.0,49.0,48.0,2.0,-9.223372036854775e+18,-9.223372036854775e+18
1737804975000,9.0,15.0,12.0,18.0,0.0,4.0,0.0,0.0,17.0,1.0,1.0,1.0,0.0,0.0,9.0,9.0,15696000.0,13.0,28.0,25.0,20.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737804980000,1.0,12.0,0.0,17.0,19.0,0.0,0.0,0.0,10.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,454.0,23.0,49780.0,14.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737804985000,9.0,20.0,19.0,19.0,19.0,1.0,0.0,0.0,13.0,1.0,1.0,1.0,1.0,0.0,9.0,9.0,9216000.0,80.0,25.0,13.0,36.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737804990000,1.0,2.0,19.0,19.0,19.0,0.0,0.0,0.0,4.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,166.0,13.0,26.0,27.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737804995000,9.0,16.0,19.0,19.0,19.0,1.0,0.0,0.0,15.0,1.0,1.0,1.0,1.0,0.0,9.0,9.0,2628000.0,356.0,39.0,26.0,52.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737805000000,1.0,5.0,0.0,15.0,19.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,1.0,0.0,2.0,10.0,0.0,26.0,1513.0,6841.0,28.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737805005000,9.0,20.0,20.0,18.0,0.0,4.0,0.0,0.0,13.0,1.0,1.0,1.0,0.0,0.0,9.0,9.0,2871000.0,13.0,47.0,14.0,4520.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737805010000,1.0,2.0,0.0,19.0,19.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,392.0,9341.0,13.0,14.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737805015000,9.0,20.0,22.0,19.0,0.0,1.0,0.0,0.0,13.0,1.0,1.0,1.0,0.0,0.0,9.0,9.0,2304000.0,50.0,28.0,40.0,83.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737805020000,10.0,9.0,0.0,4.0,19.0,0.0,0.0,0.0,10.0,0.0,1.0,1.0,1.0,0.0,10.0,9.0,0.0,470.0,3637.0,2892.0,14.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737805025000,9.0,19.0,19.0,19.0,0.0,1.0,0.0,0.0,12.0,1.0,1.0,1.0,0.0,0.0,9.0,9.0,2646000.0,53.0,14.0,103.0,3101.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737805030000,9.0,18.0,19.0,19.0,15.0,1.0,0.0,0.0,12.0,1.0,1.0,0.0,0.0,0.0,9.0,9.0,2304000.0,380.0,145.0,13.0,176.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737805035000,1.0,5.0,19.0,9.0,17.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,13.0,53.0,616.0,25.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737805040000,9.0,19.0,18.0,18.0,19.0,1.0,0.0,0.0,12.0,1.0,1.0,1.0,1.0,0.0,9.0,9.0,24156000.0,61.0,50.0,40.0,40.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737805045000,9.0,19.0,19.0,7.0,19.0,1.0,0.0,0.0,12.0,1.0,1.0,0.0,1.0,0.0,9.0,9.0,19494000.0,26.0,43.0,25.0,13.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737805050000,9.0,19.0,19.0,19.0,19.0,1.0,0.0,0.0,12.0,1.0,1.0,1.0,2.0,0.0,9.0,9.0,9783000.0,40.0,25.0,80.0,81.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737805055000,9.0,19.0,4.0,20.0,19.0,1.0,0.0,0.0,12.0,1.0,0.0,1.0,1.0,0.0,9.0,9.0,7830000.0,50.0,40.0,13.0,26.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737805060000,9.0,20.0,20.0,19.0,19.0,0.0,0.0,0.0,13.0,0.0,1.0,1.0,1.0,0.0,9.0,9.0,0.0,2622.0,28.0,13.0,13.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737805065000,9.0,20.0,0.0,2.0,20.0,1.0,0.0,0.0,15.0,1.0,0.0,0.0,1.0,0.0,9.0,9.0,0.0,27.0,33.0,28.0,28.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737805070000,9.0,20.0,20.0,19.0,19.0,1.0,0.0,0.0,13.0,1.0,1.0,1.0,1.0,0.0,9.0,9.0,2304000.0,43.0,30.0,13.0,14.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737805075000,9.0,19.0,10.0,19.0,19.0,1.0,0.0,0.0,12.0,1.0,1.0,1.0,1.0,0.0,9.0,9.0,2979000.0,26.0,28.0,67.0,27.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737805080000,9.0,8.0,18.0,19.0,19.0,0.0,0.0,0.0,16.0,0.0,1.0,1.0,1.0,0.0,9.0,9.0,1.0,4968.0,13.0,22.0,22.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737805085000,9.0,19.0,18.0,16.0,19.0,1.0,0.0,0.0,12.0,1.0,1.0,1.0,1.0,0.0,9.0,9.0,3222000.0,47.0,13.0,13.0,13.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737805090000,9.0,19.0,19.0,20.0,20.0,1.0,0.0,0.0,12.0,1.0,1.0,1.0,1.0,0.0,9.0,9.0,2304000.0,56.0,13.0,31.0,33.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737805095000,9.0,19.0,1.0,20.0,19.0,1.0,0.0,0.0,12.0,1.0,0.0,1.0,1.0,0.0,9.0,9.0,4266000.0,710.0,28.0,28.0,29.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737805100000,9.0,20.0,20.0,,,1.0,0.0,0.0,13.0,1.0,1.0,,,0.0,9.0,9.0,2304000.0,11.0,25.0,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737805105000,,,,,,,,,,,,,,,,,,,,,,,,
1737804835000,,,,,,,,,,,,,,,,,,,,,,,,
