Timestamp,"('flink_taskmanager_job_task_numRecordsInPerSecond', 'TumblingEventTimeWindows____Timestamps_Watermarks', 0)","('flink_taskmanager_job_task_numRecordsInPerSecond', 'TumblingEventTimeWindows____Timestamps_Watermarks', 1)","('flink_taskmanager_job_task_numRecordsInPerSecond', 'TumblingEventTimeWindows____Timestamps_Watermarks', 2)","('flink_taskmanager_job_task_numRecordsInPerSecond', 'TumblingEventTimeWindows____Timestamps_Watermarks', 3)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 'TumblingEventTimeWindows____Timestamps_Watermarks', 0)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 'TumblingEventTimeWindows____Timestamps_Watermarks', 1)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 'TumblingEventTimeWindows____Timestamps_Watermarks', 2)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 'TumblingEventTimeWindows____Timestamps_Watermarks', 3)","('flink_taskmanager_job_task_hardBackPressuredTimeMsPerSecond', 1)","('flink_taskmanager_job_task_hardBackPressuredTimeMsPerSecond', 2)",flink_jobmanager_job_lastCheckpointSize,flink_jobmanager_job_lastCheckpointDuration,Parallelism
390,36779.58333333,36814.53333333,,,974.0,975.0,,,1000.0,1000.0,40634098.0,863.0,2
395,34797.8,37269.56666666,,,974.0,970.0,,,1000.0,1000.0,46509899.0,1448.0,2
400,34486.65,35586.25,,,982.0,968.0,,,1000.0,1000.0,46509899.0,1448.0,2
405,35772.5,34032.733333330005,,,982.0,966.0,,,1000.0,1000.0,67429800.0,918.0,2
410,37277.33333333,34661.41666666,,,982.0,960.0,,,1000.0,1000.0,35646544.0,1848.0,2
415,37333.91666666,36626.16666666,,,980.0,959.0,,,1000.0,1000.0,55819241.0,709.0,2
420,36045.2,37176.8,,,982.0,961.0,,,1000.0,1000.0,62730677.0,2094.0,2
425,34743.983333330005,37053.88333333,,,987.0,960.0,,,1000.0,1000.0,42404134.0,531.0,2
430,36348.716666659995,36981.03333333,,,985.0,961.0,,,1000.0,1000.0,42404134.0,531.0,2
435,38862.28333333,37435.78333333,,,983.0,961.0,,,1000.0,1000.0,50749454.0,1828.0,2
440,34601.76666666,33270.08333333,,,971.0,964.0,,,1000.0,1000.0,41081198.0,895.0,2
445,28201.45,27794.35,,,971.0,965.0,,,1000.0,1000.0,41081198.0,895.0,2
450,27823.48333333,28011.5,,,969.0,970.0,,,1000.0,1000.0,58567638.0,955.0,2
455,32722.71666666,31965.25,,,969.0,970.0,,,1000.0,1000.0,30866192.0,854.0,2
460,35879.81666666,37438.3,,,970.0,973.0,,,1000.0,1000.0,50335437.0,1011.0,2
465,36424.38333333,36585.03333333,,,971.0,975.0,,,1000.0,1000.0,50335437.0,1011.0,2
470,36292.51666666,36108.483333330005,,,966.0,974.0,,,1000.0,1000.0,53614708.0,719.0,2
475,36879.61666666,36701.25,,,970.0,967.0,,,1000.0,1000.0,46670294.0,580.0,2
480,37140.75,36657.83333333,,,968.0,971.0,,,1000.0,1000.0,55533814.0,1975.0,2
485,36677.86666666,35595.95,,,968.0,965.0,,,1000.0,1000.0,56041943.0,4190.0,2
490,37028.85,36089.91666666,,,968.0,961.0,,,1000.0,1000.0,48762551.0,831.0,2
495,37204.03333333,37001.66666666,,,969.0,962.0,,,1000.0,1000.0,46855603.0,2551.0,2
500,37454.233333330005,37263.93333333,,,976.0,955.0,,,1000.0,1000.0,47880688.0,543.0,2
505,40003.483333330005,39734.466666659995,,,974.0,955.0,,,1000.0,1000.0,38797512.0,2317.0,2
510,36510.88333333,35854.63333333,,,975.0,959.0,,,1000.0,1000.0,48765220.0,3908.0,2
515,30737.6,28707.066666659997,,,977.0,965.0,,,1000.0,1000.0,48765220.0,3908.0,2
520,28680.316666659997,27031.816666659997,,,974.0,966.0,,,1000.0,1000.0,11842597.0,413.0,2
525,30331.95,,,,975.0,,,,1000.0,1000.0,19496149.0,894.0,1
530,,,,,,,,,,,,,0
550,0.0,0.0,0.0,,1000.0,1000.0,1000.0,,0.0,0.0,-1.0,-1.0,3
555,2831.8666666666,3264.35,0.0,,595.0,593.0,1000.0,,151.0,150.0,5409137.0,1124.0,3
560,8913.133333329999,8857.01666666,6910.733333329999,,768.0,766.0,270.0,,306.0,300.0,31996068.0,1603.0,3
565,13236.7,13021.05,11121.5,,833.0,802.0,560.0,,399.0,382.0,52146701.0,966.0,3
570,14632.75,14376.283333329999,14083.08333333,,875.0,830.0,663.0,,536.0,505.0,39591252.0,568.0,3
575,17135.11666666,16884.9,16820.766666659998,,894.0,835.0,706.0,,621.0,597.0,45712049.0,665.0,3
580,17740.21666666,17434.1,17374.68333333,,912.0,861.0,756.0,,718.0,702.0,56691553.0,665.0,3
585,20218.8,21346.35,18719.71666666,,925.0,858.0,770.0,,806.0,798.0,76972175.0,2323.0,3
590,26557.86666666,27378.266666659998,25419.1,,928.0,868.0,790.0,,782.0,769.0,20235981.0,581.0,3
595,31812.333333330003,31294.7,29319.73333333,,932.0,869.0,808.0,,756.0,748.0,70454992.0,1765.0,3
600,33593.83333333,33039.65,31685.583333330003,,932.0,866.0,809.0,,757.0,750.0,82599086.0,2407.0,3
605,36077.51666666,35482.75,35043.3,,936.0,870.0,808.0,,769.0,764.0,35751794.0,2425.0,3
610,37777.78333333,37193.63333333,37063.91666666,,941.0,874.0,818.0,,799.0,794.0,49916399.0,2865.0,3
615,37160.5,36573.36666666,39171.51666666,,973.0,897.0,826.0,,891.0,885.0,60982512.0,2926.0,3
620,33072.08333333,33778.88333333,33912.9,,976.0,886.0,875.0,,970.0,961.0,73832299.0,3475.0,3
625,31513.71666666,31866.05,31934.98333333,,977.0,886.0,876.0,,986.0,981.0,46759974.0,566.0,3
630,33032.08333333,32516.9,30869.96666666,,975.0,885.0,877.0,,975.0,976.0,67607379.0,801.0,3
635,32423.23333333,31856.11666666,30926.2,,974.0,895.0,874.0,,966.0,966.0,37721709.0,905.0,3
640,34232.93333333,33688.15,33552.233333330005,,971.0,887.0,866.0,,947.0,942.0,48756653.0,960.0,3
645,33715.31666666,31919.85,34111.41666666,,969.0,893.0,872.0,,931.0,924.0,63054010.0,1565.0,3
650,29162.083333330003,27417.46666666,29164.316666659997,,970.0,889.0,869.0,,985.0,980.0,75703791.0,1999.0,3
655,25241.71666666,25937.78333333,25744.48333333,,972.0,884.0,869.0,,1000.0,1000.0,64758703.0,1301.0,3
660,29932.35,29919.75,28931.73333333,,974.0,893.0,872.0,,1000.0,1000.0,83584541.0,898.0,3
665,31963.46666666,31440.266666659998,30294.85,,972.0,887.0,874.0,,1000.0,1000.0,111131028.0,1813.0,3
670,31877.3,32094.96666666,31168.566666659997,,971.0,886.0,875.0,,1000.0,999.0,41855224.0,2091.0,3
675,32660.0,32909.58333333,31251.85,,972.0,885.0,875.0,,1000.0,1000.0,52131419.0,2044.0,3
680,33601.43333333,32320.35,31836.05,,969.0,892.0,876.0,,954.0,955.0,78716864.0,3040.0,3
685,33209.35,31787.66666666,31825.2,,967.0,894.0,873.0,,951.0,954.0,39903559.0,3348.0,3
690,32133.1,31572.55,33104.13333333,,967.0,895.0,870.0,,959.0,962.0,60923875.0,611.0,3
695,32217.333333330003,31673.683333330002,32355.8,,969.0,889.0,880.0,,977.0,981.0,76433595.0,969.0,3
700,31976.91666666,31470.96666666,31317.083333330003,,970.0,888.0,877.0,,993.0,997.0,39239602.0,584.0,3
705,32274.133333330003,32016.48333333,31616.28333333,,970.0,883.0,877.0,,1000.0,1000.0,50994967.0,808.0,3
710,32678.78333333,32749.766666659998,31580.36666666,,972.0,875.0,877.0,,1000.0,1000.0,64719314.0,1367.0,3
715,34356.16666666,33080.56666666,33311.716666659995,,967.0,881.0,868.0,,950.0,956.0,39749960.0,2230.0,3
720,28678.583333330003,27729.75,29713.3,,970.0,883.0,870.0,,983.0,990.0,49471786.0,2314.0,3
725,25446.833333330003,25766.833333330003,25227.41666666,,974.0,883.0,877.0,,1000.0,1000.0,72392388.0,3739.0,3
730,29442.15,29828.316666659997,28521.016666659998,,969.0,882.0,870.0,,991.0,998.0,33081876.0,907.0,3
735,32280.433333330002,30474.28333333,31083.05,,969.0,886.0,875.0,,937.0,942.0,61693758.0,1427.0,3
740,31657.633333330003,30519.1,32386.683333330002,,972.0,888.0,875.0,,958.0,963.0,75447989.0,830.0,3
745,31476.46666666,31224.4,32308.95,,974.0,882.0,878.0,,998.0,999.0,87336950.0,1325.0,3
750,31932.2,32230.16666666,31151.03333333,,974.0,878.0,883.0,,1000.0,1000.0,41658517.0,1547.0,3
755,33042.3,32927.81666666,30936.96666666,,969.0,875.0,881.0,,1000.0,1000.0,66011340.0,2134.0,3
760,33403.36666666,32826.35,30898.7,,969.0,877.0,883.0,,968.0,973.0,77461052.0,2728.0,3
765,33189.7,32145.25,31556.2,,970.0,882.0,878.0,,936.0,940.0,40961872.0,2930.0,3
770,32653.86666666,31525.2,32440.11666666,,970.0,893.0,877.0,,907.0,911.0,53579561.0,3325.0,3
775,31616.48333333,30925.98333333,32148.53333333,,975.0,893.0,883.0,,948.0,953.0,64171105.0,3422.0,3
780,32686.65,33694.733333330005,32018.36666666,,970.0,885.0,885.0,,977.0,982.0,34639427.0,368.0,3
785,34019.716666659995,33962.51666666,34023.33333333,,970.0,884.0,888.0,,994.0,1000.0,50410708.0,697.0,3
790,31036.15,28877.4,29968.883333330003,,971.0,884.0,885.0,,1000.0,1000.0,59406148.0,666.0,3
795,25200.583333330003,25026.65,25960.133333330003,,974.0,878.0,885.0,,1000.0,1000.0,73018589.0,1578.0,3
800,,,22936.7,,,,845.0,,,,73018589.0,1578.0,1
805,,,,,,,,,,,,,0
825,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,,,4
830,2089.6833333333,0.0,1683.2166666666,1063.6,692.0,1000.0,152.0,201.0,42.0,55.0,-1.0,-1.0,4
835,7547.68333333,4714.03333333,6935.7,6506.33333333,805.0,35.0,462.0,457.0,176.0,187.0,34636005.0,855.0,4
840,10868.6,9282.61666666,10390.31666666,9239.58333333,841.0,421.0,583.0,594.0,301.0,312.0,66120712.0,1056.0,4
845,12210.05,11131.35,12168.06666666,12070.26666666,856.0,566.0,642.0,658.0,408.0,429.0,84910034.0,3206.0,4
850,14556.58333333,13532.33333333,14155.0,13625.48333333,876.0,630.0,677.0,708.0,516.0,535.0,37636328.0,2492.0,4
855,16683.96666666,15156.63333333,16629.13333333,16508.1,885.0,675.0,706.0,725.0,548.0,564.0,60037730.0,1350.0,4
860,17405.78333333,17081.66666666,17370.48333333,16999.26666666,901.0,710.0,745.0,761.0,625.0,644.0,73119819.0,1327.0,4
865,22070.65,20047.65,21824.5,21435.98333333,908.0,726.0,748.0,767.0,609.0,629.0,50186375.0,805.0,4
870,27553.2,25697.11666666,27243.45,26165.06666666,905.0,743.0,755.0,780.0,585.0,604.0,80657353.0,1379.0,4
875,28939.63333333,27958.23333333,28842.75,28625.2,907.0,750.0,756.0,773.0,599.0,621.0,123323351.0,1452.0,4
880,31816.36666666,30251.1,31707.38333333,30098.65,911.0,754.0,766.0,789.0,631.0,652.0,37613922.0,572.0,4
885,33225.1,32246.96666666,33115.01666666,32863.83333333,916.0,766.0,776.0,798.0,652.0,671.0,58751223.0,2840.0,4
890,33642.4,34488.25,33723.73333333,33484.28333333,938.0,772.0,836.0,854.0,741.0,759.0,70337186.0,2573.0,4
895,30293.68333333,31509.71666666,30783.3,30935.01666666,937.0,841.0,837.0,858.0,775.0,791.0,36873410.0,1337.0,4
900,29665.23333333,29655.73333333,29436.71666666,29498.28333333,941.0,841.0,842.0,864.0,807.0,821.0,50375508.0,802.0,4
905,29737.76666666,29382.2,29643.28333333,29421.86666666,947.0,849.0,853.0,868.0,813.0,823.0,71056738.0,841.0,4
910,29666.3,30040.76666666,29765.433333330002,29726.133333330003,943.0,844.0,855.0,863.0,815.0,824.0,86553197.0,2892.0,4
915,29883.8,29823.7,29773.96666666,29551.316666659997,944.0,850.0,852.0,866.0,816.0,826.0,50023545.0,1384.0,4
920,31449.46666666,30803.3,30945.28333333,30642.73333333,940.0,841.0,843.0,860.0,806.0,814.0,62431898.0,1004.0,4
925,29191.65,29307.3,29269.16666666,28851.883333330003,933.0,844.0,844.0,861.0,819.0,826.0,78815507.0,1006.0,4
930,24461.05,26012.5,24604.633333330003,25282.86666666,941.0,844.0,856.0,865.0,869.0,874.0,46407815.0,590.0,4
935,27379.433333330002,25265.98333333,26729.03333333,25721.633333330003,942.0,851.0,862.0,880.0,901.0,901.0,85100232.0,769.0,4
940,29658.45,27895.083333330003,29181.98333333,29826.41666666,936.0,858.0,858.0,871.0,860.0,858.0,106803384.0,1348.0,4
945,30444.883333330003,29786.083333330003,30350.2,30112.133333330003,932.0,858.0,857.0,869.0,847.0,847.0,48345943.0,842.0,4
950,29675.816666659997,30307.883333330003,29778.5,29912.066666659997,931.0,856.0,857.0,871.0,841.0,837.0,65748711.0,2869.0,4
955,30212.21666666,29852.266666659998,30102.11666666,29076.66666666,929.0,855.0,853.0,874.0,830.0,829.0,78709885.0,2676.0,4
960,28920.61666666,30029.66666666,29402.133333330003,29970.11666666,928.0,853.0,859.0,868.0,828.0,828.0,37125468.0,1512.0,4
965,30514.16666666,29994.71666666,30404.1,30089.16666666,925.0,848.0,852.0,867.0,849.0,850.0,48510794.0,702.0,4
970,30015.433333330002,29820.66666666,29880.91666666,29660.7,930.0,859.0,862.0,877.0,843.0,848.0,69873034.0,910.0,4
975,30354.41666666,29972.883333330003,30270.1,29812.45,922.0,855.0,861.0,877.0,835.0,839.0,37253978.0,1716.0,4
980,29934.433333330002,29794.083333330003,29851.2,29627.35,922.0,861.0,865.0,879.0,832.0,836.0,49930433.0,1194.0,4
985,30160.0,30007.833333330003,30068.78333333,30263.2,927.0,866.0,874.0,886.0,839.0,841.0,63840340.0,666.0,4
990,30961.28333333,30558.45,30852.066666659997,30390.28333333,926.0,867.0,867.0,883.0,842.0,843.0,85766315.0,3379.0,4
995,29479.98333333,30678.66666666,29951.23333333,30101.833333330003,925.0,865.0,864.0,879.0,809.0,809.0,50864306.0,2035.0,4
1000,24922.75,27748.766666659998,25214.23333333,25519.71666666,935.0,866.0,875.0,887.0,855.0,857.0,63391029.0,1550.0,4
1005,26677.11666666,25539.933333330002,26172.7,25879.78333333,937.0,867.0,873.0,886.0,892.0,891.0,78241676.0,2234.0,4
1010,30438.71666666,28900.05,30359.23333333,29337.91666666,929.0,873.0,870.0,886.0,842.0,846.0,28961758.0,602.0,4
1015,30546.3,30639.0,30466.4,30431.6,932.0,875.0,880.0,897.0,854.0,856.0,64192862.0,1318.0,4
1020,30742.516666659998,29874.66666666,30648.86666666,30405.48333333,933.0,876.0,873.0,893.0,851.0,851.0,96952307.0,2087.0,4
1025,30581.15,30421.61666666,30392.95,29157.2,932.0,873.0,872.0,896.0,847.0,846.0,40593281.0,1254.0,4
1030,30266.266666659998,30297.48333333,30140.48333333,30131.03333333,933.0,872.0,871.0,892.0,847.0,843.0,52304404.0,553.0,4
1035,30134.95,30320.73333333,29783.633333330003,29342.15,932.0,872.0,868.0,891.0,845.0,839.0,72256970.0,2762.0,4
1040,29860.75,29372.133333330003,30126.41666666,30194.61666666,933.0,868.0,865.0,880.0,832.0,826.0,38319936.0,1953.0,4
1045,30057.21666666,30257.11666666,29963.11666666,28964.2,933.0,866.0,861.0,884.0,854.0,850.0,50289150.0,1255.0,4
1050,30051.183333330002,30158.833333330003,29984.066666659997,29993.566666659997,932.0,865.0,866.0,883.0,843.0,840.0,65453848.0,658.0,4
1055,30034.53333333,29862.133333330003,29940.266666659998,29274.2,931.0,866.0,865.0,885.0,877.0,875.0,85153006.0,3403.0,4
1060,31226.61666666,30467.333333330003,31147.583333330003,30893.583333330003,929.0,862.0,860.0,877.0,865.0,862.0,49126810.0,1692.0,4
1065,30254.833333330003,30622.883333330003,30363.883333330003,29595.86666666,927.0,863.0,857.0,881.0,850.0,848.0,63369386.0,1202.0,4
1070,25494.333333330003,26957.98333333,,,938.0,860.0,,,892.0,887.0,79178528.0,870.0,2
1075,,,,,,,,,,,79178528.0,870.0,0
1080,,,,,,,,,,,79178528.0,870.0,0
1085,,,,,,,,,,,,,0
