,flink_taskmanager_job_task_numRecordsInPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737201375000,0.0
1737201380000,0.0
1737201385000,1124.7333333333
1737201390000,3122.6833333332997
1737201395000,6826.85
1737201400000,13610.033333329999
1737201405000,14419.58333333
1737201410000,19958.18333333
1737201415000,24467.48333333
1737201420000,28886.566666659997
1737201425000,31798.383333330003
1737201430000,35903.9
1737201435000,39391.93333333
1737201440000,43140.68333333
1737201445000,47176.91666666001
1737201450000,48055.016666660005
1737201455000,48584.96666666
1737201460000,45185.93333333
1737201465000,46191.616666660004
1737201470000,44005.3
1737201475000,39496.0
1737201480000,35076.91666666
1737201485000,32165.1
1737201490000,30518.78333333
1737201495000,31187.61666666
1737201500000,32882.95
1737201505000,31709.36666666
1737201510000,31729.36666666
1737201515000,32603.266666659998
1737201520000,32874.58333333
1737201525000,34810.11666666
1737201530000,35761.68333333
1737201535000,38132.45
1737201540000,38132.45
1737201545000,38132.45
1737201550000,36122.38333333
1737201555000,34168.65
1737201560000,32973.88333333
1737201565000,33978.11666666
1737201570000,35824.31666666
1737201575000,36378.6
1737201580000,37589.716666659995
1737201585000,36708.6
1737201590000,37099.466666659995
1737201595000,40083.483333330005
1737201600000,40977.75
1737201605000,40977.75
1737201610000,40528.61666666
1737201615000,38510.0
1737201620000,
