,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs
,Source:_Source2
,0
Timestamp,
1736820930000,-9.223372036854775e+18
1736820935000,-9.223372036854775e+18
1736820940000,-9.223372036854775e+18
1736820945000,-9.223372036854775e+18
1736820950000,-9.223372036854775e+18
1736820955000,-9.223372036854775e+18
1736820960000,-9.223372036854775e+18
1736820965000,-9.223372036854775e+18
1736820970000,-9.223372036854775e+18
1736820975000,-9.223372036854775e+18
1736820980000,-9.223372036854775e+18
1736820985000,-9.223372036854775e+18
1736820990000,-9.223372036854775e+18
1736820995000,-9.223372036854775e+18
1736821000000,-9.223372036854775e+18
1736821005000,-9.223372036854775e+18
1736821010000,-9.223372036854775e+18
1736821015000,-9.223372036854775e+18
1736821020000,-9.223372036854775e+18
1736821025000,-9.223372036854775e+18
1736821030000,-9.223372036854775e+18
1736821035000,-9.223372036854775e+18
1736821040000,-9.223372036854775e+18
1736821045000,-9.223372036854775e+18
1736821050000,-9.223372036854775e+18
1736821055000,-9.223372036854775e+18
1736821060000,-9.223372036854775e+18
1736821065000,-9.223372036854775e+18
1736821070000,-9.223372036854775e+18
1736821075000,-9.223372036854775e+18
1736821080000,-9.223372036854775e+18
1736821085000,-9.223372036854775e+18
1736821090000,-9.223372036854775e+18
1736821095000,-9.223372036854775e+18
1736821100000,-9.223372036854775e+18
1736821105000,-9.223372036854775e+18
1736821110000,-9.223372036854775e+18
1736821115000,-9.223372036854775e+18
1736821120000,-9.223372036854775e+18
1736821125000,-9.223372036854775e+18
1736821130000,-9.223372036854775e+18
1736821135000,-9.223372036854775e+18
1736821140000,-9.223372036854775e+18
1736821145000,-9.223372036854775e+18
1736821150000,-9.223372036854775e+18
1736821155000,-9.223372036854775e+18
1736821160000,-9.223372036854775e+18
1736821165000,-9.223372036854775e+18
1736821170000,
1736821195000,-9.223372036854775e+18
1736821200000,-9.223372036854775e+18
1736821205000,-9.223372036854775e+18
1736821210000,-9.223372036854775e+18
1736821215000,-9.223372036854775e+18
1736821220000,-9.223372036854775e+18
1736821225000,-9.223372036854775e+18
1736821230000,-9.223372036854775e+18
1736821235000,-9.223372036854775e+18
1736821240000,-9.223372036854775e+18
1736821245000,-9.223372036854775e+18
1736821250000,-9.223372036854775e+18
1736821255000,-9.223372036854775e+18
1736821260000,-9.223372036854775e+18
1736821265000,-9.223372036854775e+18
