,flink_taskmanager_job_task_busyTimeMsPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737490325000,1000.0
1737490330000,0.0
1737490335000,0.0
1737490340000,0.0
1737490345000,0.0
1737490350000,24.0
1737490355000,155.0
1737490360000,253.0
1737490365000,345.0
1737490370000,417.0
1737490375000,476.0
1737490380000,523.0
1737490385000,563.0
1737490390000,653.0
1737490395000,740.0
1737490400000,818.0
1737490405000,901.0
1737490410000,970.0
1737490415000,986.0
1737490420000,999.0
1737490425000,1000.0
1737490430000,1000.0
1737490435000,1000.0
1737490440000,1000.0
1737490445000,1000.0
1737490450000,1000.0
1737490455000,1000.0
1737490460000,1000.0
1737490465000,1000.0
1737490470000,1000.0
1737490475000,1000.0
1737490480000,1000.0
1737490485000,1000.0
1737490490000,1000.0
1737490495000,1000.0
1737490500000,1000.0
1737490505000,1000.0
1737490510000,1000.0
1737490515000,1000.0
1737490520000,1000.0
1737490525000,1000.0
1737490530000,1000.0
1737490535000,1000.0
1737490540000,1000.0
1737490545000,1000.0
1737490550000,1000.0
1737490555000,1000.0
1737490560000,1000.0
1737490565000,
