,flink_taskmanager_job_task_numRecordsInPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737490325000,0.0
1737490330000,0.0
1737490335000,0.0
1737490340000,153.3
1737490345000,395.5
1737490350000,1248.9333333333
1737490355000,3475.45
1737490360000,7240.61666666
1737490365000,13026.65
1737490370000,16900.18333333
1737490375000,19975.316666659997
1737490380000,23592.96666666
1737490385000,25348.78333333
1737490390000,27774.95
1737490395000,30789.633333330003
1737490400000,30636.333333330003
1737490405000,32203.516666659998
1737490410000,34916.03333333
1737490415000,32689.516666659998
1737490420000,28924.35
1737490425000,25457.183333330002
1737490430000,24861.0
1737490435000,21785.86666666
1737490440000,19195.53333333
1737490445000,21500.88333333
1737490450000,24352.46666666
1737490455000,26229.633333330003
1737490460000,31895.316666659997
1737490465000,34050.06666666
1737490470000,32426.28333333
1737490475000,34137.41666666
1737490480000,38185.5
1737490485000,35866.63333333
1737490490000,34707.0
1737490495000,38287.733333330005
1737490500000,37260.41666666
1737490505000,34263.43333333
1737490510000,28985.683333330002
1737490515000,26108.5
1737490520000,25200.15
1737490525000,25090.48333333
1737490530000,27980.98333333
1737490535000,31969.5
1737490540000,31963.53333333
1737490545000,33718.28333333
1737490550000,32106.0
1737490555000,33337.68333333
1737490560000,33337.68333333
1737490565000,
