,flink_taskmanager_job_task_busyTimeMsPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737520680000,1000.0
1737520685000,1000.0
1737520690000,0.0
1737520695000,0.0
1737520700000,0.0
1737520705000,0.0
1737520710000,43.0
1737520715000,203.0
1737520720000,317.0
1737520725000,402.0
1737520730000,469.0
1737520735000,522.0
1737520740000,565.0
1737520745000,601.0
1737520750000,743.0
1737520755000,825.0
1737520760000,905.0
1737520765000,986.0
1737520770000,1000.0
1737520775000,1000.0
1737520780000,1000.0
1737520785000,1000.0
1737520790000,1000.0
1737520795000,1000.0
1737520800000,1000.0
1737520805000,1000.0
1737520810000,1000.0
1737520815000,1000.0
1737520820000,1000.0
1737520825000,1000.0
1737520830000,1000.0
1737520835000,1000.0
1737520840000,1000.0
1737520845000,1000.0
1737520850000,1000.0
1737520855000,1000.0
1737520860000,1000.0
1737520865000,1000.0
1737520870000,1000.0
1737520875000,1000.0
1737520880000,1000.0
1737520885000,1000.0
1737520890000,1000.0
1737520895000,1000.0
1737520900000,1000.0
1737520905000,1000.0
1737520910000,1000.0
1737520915000,1000.0
1737520920000,1000.0
1737520925000,
