,flink_taskmanager_job_task_numRecordsInPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737520680000,0.0
1737520685000,0.0
1737520690000,0.0
1737520695000,114.9
1737520700000,362.6666666666
1737520705000,449.8333333333
1737520710000,10095.86666666
1737520715000,10571.783333329999
1737520720000,17219.66666666
1737520725000,23120.5
1737520730000,28182.633333330003
1737520735000,28182.633333330003
1737520740000,36784.76666666
1737520745000,38879.3
1737520750000,38879.3
1737520755000,49940.016666660005
1737520760000,49692.25
1737520765000,49605.08333333
1737520770000,47805.75
1737520775000,47329.83333333
1737520780000,42521.88333333
1737520785000,40747.7
1737520790000,36004.216666659995
1737520795000,41724.75
1737520800000,33404.483333330005
1737520805000,32551.03333333
1737520810000,34750.75
1737520815000,32510.61666666
1737520820000,39808.66666666
1737520825000,45712.43333333
1737520830000,43665.13333333
1737520835000,46614.46666666
1737520840000,47841.71666666
1737520845000,44033.01666666
1737520850000,48936.65
1737520855000,43216.11666666
1737520860000,49072.18333333
1737520865000,47831.1
1737520870000,47010.88333333
1737520875000,38075.4
1737520880000,34135.75
1737520885000,36813.53333333
1737520890000,37373.0
1737520895000,40374.58333333
1737520900000,43385.9
1737520905000,48612.116666660004
1737520910000,46589.71666666
1737520915000,49147.91666666001
1737520920000,44130.983333330005
1737520925000,
