,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs
,Source:_Source2
,0
Timestamp,
1737502885000,-9.223372036854775e+18
1737502890000,-9.223372036854775e+18
1737502895000,-9.223372036854775e+18
1737502900000,-9.223372036854775e+18
1737502905000,-9.223372036854775e+18
1737502910000,-9.223372036854775e+18
1737502915000,-9.223372036854775e+18
1737502920000,-9.223372036854775e+18
1737502925000,-9.223372036854775e+18
1737502930000,-9.223372036854775e+18
1737502935000,-9.223372036854775e+18
1737502940000,-9.223372036854775e+18
1737502945000,-9.223372036854775e+18
1737502950000,-9.223372036854775e+18
1737502955000,-9.223372036854775e+18
1737502960000,-9.223372036854775e+18
1737502965000,-9.223372036854775e+18
1737502970000,-9.223372036854775e+18
1737502975000,-9.223372036854775e+18
1737502980000,-9.223372036854775e+18
1737502985000,-9.223372036854775e+18
1737502990000,-9.223372036854775e+18
1737502995000,-9.223372036854775e+18
1737503000000,-9.223372036854775e+18
1737503005000,-9.223372036854775e+18
1737503010000,-9.223372036854775e+18
1737503015000,-9.223372036854775e+18
1737503020000,-9.223372036854775e+18
1737503025000,-9.223372036854775e+18
1737503030000,-9.223372036854775e+18
1737503035000,-9.223372036854775e+18
1737503040000,-9.223372036854775e+18
1737503045000,-9.223372036854775e+18
1737503050000,-9.223372036854775e+18
1737503055000,-9.223372036854775e+18
1737503060000,-9.223372036854775e+18
1737503065000,-9.223372036854775e+18
1737503070000,-9.223372036854775e+18
1737503075000,-9.223372036854775e+18
1737503080000,-9.223372036854775e+18
1737503085000,-9.223372036854775e+18
1737503090000,-9.223372036854775e+18
1737503095000,-9.223372036854775e+18
1737503100000,-9.223372036854775e+18
1737503105000,-9.223372036854775e+18
1737503110000,-9.223372036854775e+18
1737503115000,-9.223372036854775e+18
1737503120000,-9.223372036854775e+18
1737503125000,-9.223372036854775e+18
1737503130000,
