,flink_taskmanager_job_task_busyTimeMsPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737521030000,1000.0
1737521035000,0.0
1737521040000,0.0
1737521045000,0.0
1737521050000,0.0
1737521055000,0.0
1737521060000,125.0
1737521065000,250.0
1737521070000,344.0
1737521075000,417.0
1737521080000,475.0
1737521085000,523.0
1737521090000,563.0
1737521095000,706.0
1737521100000,792.0
1737521105000,873.0
1737521110000,957.0
1737521115000,997.0
1737521120000,1000.0
1737521125000,1000.0
1737521130000,1000.0
1737521135000,1000.0
1737521140000,1000.0
1737521145000,1000.0
1737521150000,1000.0
1737521155000,1000.0
1737521160000,1000.0
1737521165000,1000.0
1737521170000,1000.0
1737521175000,1000.0
1737521180000,1000.0
1737521185000,1000.0
1737521190000,1000.0
1737521195000,1000.0
1737521200000,1000.0
1737521205000,1000.0
1737521210000,1000.0
1737521215000,1000.0
1737521220000,1000.0
1737521225000,1000.0
1737521230000,1000.0
1737521235000,1000.0
1737521240000,1000.0
1737521245000,1000.0
1737521250000,1000.0
1737521255000,1000.0
1737521260000,1000.0
1737521265000,1000.0
1737521270000,
