,flink_taskmanager_job_task_busyTimeMsPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737495945000,280.0
1737495950000,128.0
1737495955000,91.0
1737495960000,81.0
1737495965000,67.0
1737495970000,167.0
1737495975000,282.0
1737495980000,371.0
1737495985000,441.0
1737495990000,497.0
1737495995000,542.0
1737496000000,581.0
1737496005000,641.0
1737496010000,726.0
1737496015000,808.0
1737496020000,887.0
1737496025000,970.0
1737496030000,997.0
1737496035000,1000.0
1737496040000,1000.0
1737496045000,1000.0
1737496050000,1000.0
1737496055000,1000.0
1737496060000,1000.0
1737496065000,1000.0
1737496070000,1000.0
1737496075000,1000.0
1737496080000,1000.0
1737496085000,1000.0
1737496090000,1000.0
1737496095000,1000.0
1737496100000,1000.0
1737496105000,1000.0
1737496110000,1000.0
1737496115000,1000.0
1737496120000,1000.0
1737496125000,1000.0
1737496130000,1000.0
1737496135000,1000.0
1737496140000,1000.0
1737496145000,1000.0
1737496150000,1000.0
1737496155000,1000.0
1737496160000,1000.0
1737496165000,1000.0
1737496170000,1000.0
1737496175000,1000.0
1737496180000,1000.0
1737496185000,
