Timestamp,flink_jobmanager_job_lastCheckpointSize
0,-1.0
5,-1.0
10,-1.0
15,-1.0
20,1360982.0
25,2952742.0
30,2952742.0
35,22214962.0
40,23033275.0
45,38742768.0
50,54533216.0
55,23870888.0
60,45543010.0
65,66579766.0
70,33254464.0
75,55769006.0
80,77073988.0
85,97131777.0
90,63009044.0
95,89882927.0
100,108023101.0
105,45465882.0
110,95203881.0
115,106785708.0
120,54532364.0
125,83105412.0
130,108498956.0
135,35997213.0
140,60450877.0
145,87431787.0
150,39311905.0
155,65447318.0
160,92629811.0
165,109222550.0
170,68026699.0
175,94308273.0
180,120549346.0
185,46521957.0
190,125238374.0
195,145018018.0
200,46626402.0
205,74485740.0
210,113353955.0
215,37987839.0
220,61090212.0
225,87780428.0
230,35055281.0
235,55211774.0
240,73065930.0
245,82215122.0
250,40475244.0
255,
280,-1.0
285,-1.0
290,6014018.0
295,19856561.0
300,30230059.0
305,39207031.0
310,67509067.0
315,87793837.0
320,59958134.0
325,96373263.0
330,121769252.0
335,40769709.0
340,63729269.0
345,92469525.0
350,44987641.0
355,72354528.0
360,99744461.0
365,121843397.0
370,48486243.0
375,97648760.0
380,118229142.0
385,50351059.0
390,104699671.0
395,122197332.0
400,59584907.0
405,92711288.0
410,122049877.0
415,50190014.0
420,78992152.0
425,106026728.0
430,130596055.0
435,70823189.0
440,98262246.0
445,106299729.0
450,78123074.0
455,104877210.0
460,126719667.0
465,51634394.0
470,109572584.0
475,134096267.0
480,50433169.0
485,75256815.0
490,101562675.0
495,44784382.0
500,69058915.0
505,95845421.0
510,37963671.0
515,65756345.0
520,91966889.0
525,110806103.0
530,
555,-1.0
560,-1.0
565,-1.0
570,-1.0
575,-1.0
580,-1.0
585,-1.0
590,-1.0
595,-1.0
600,-1.0
605,-1.0
610,-1.0
615,-1.0
620,-1.0
625,-1.0
630,-1.0
635,-1.0
640,-1.0
645,-1.0
650,-1.0
655,-1.0
660,-1.0
665,-1.0
670,-1.0
675,47750102.0
680,47750102.0
685,47750102.0
690,47750102.0
695,93205674.0
700,162758052.0
705,162758052.0
710,61211457.0
715,87435858.0
720,108184110.0
725,130670631.0
730,54498087.0
735,54498087.0
740,121281272.0
745,121281272.0
750,48592548.0
755,77624560.0
760,93481782.0
765,116539379.0
770,58394325.0
775,93856993.0
780,128407450.0
785,154355257.0
790,62181415.0
795,116509765.0
800,116509765.0
805,63383945.0
810,90298394.0
815,130331070.0
820,52029482.0
825,99727446.0
830,118616113.0
835,69958343.0
840,88442104.0
845,107613722.0
850,
870,-1.0
875,-1.0
880,-1.0
885,-1.0
890,-1.0
895,-1.0
900,-1.0
905,-1.0
910,-1.0
915,-1.0
920,-1.0
925,-1.0
930,-1.0
935,-1.0
940,-1.0
945,-1.0
950,-1.0
955,-1.0
960,-1.0
965,-1.0
970,-1.0
975,-1.0
980,-1.0
985,-1.0
990,52756796.0
995,52756796.0
1000,52756796.0
1005,125267825.0
1010,125267825.0
1015,185009330.0
1020,229458261.0
1025,229458261.0
1030,94977814.0
1035,94977814.0
1040,154596370.0
1045,215465849.0
1050,43130935.0
1055,69686265.0
1060,91208189.0
1065,35931349.0
1070,56908248.0
1075,76004994.0
1080,86819678.0
1085,46730438.0
1090,92031330.0
1095,105622582.0
1100,46348168.0
1105,94462123.0
1110,52150878.0
1115,80828196.0
1120,97714434.0
1125,119540678.0
1130,57156950.0
1135,112129698.0
1140,112129698.0
1145,112129698.0
1150,
