,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs
,Source:_Source2
,0
Timestamp,
1737108270000,-9.223372036854775e+18
1737108275000,-9.223372036854775e+18
1737108280000,-9.223372036854775e+18
1737108285000,-9.223372036854775e+18
1737108290000,-9.223372036854775e+18
1737108295000,-9.223372036854775e+18
1737108300000,-9.223372036854775e+18
1737108305000,-9.223372036854775e+18
1737108310000,-9.223372036854775e+18
1737108315000,-9.223372036854775e+18
1737108320000,-9.223372036854775e+18
1737108325000,-9.223372036854775e+18
1737108330000,-9.223372036854775e+18
1737108335000,-9.223372036854775e+18
1737108340000,-9.223372036854775e+18
1737108345000,-9.223372036854775e+18
1737108350000,-9.223372036854775e+18
1737108355000,-9.223372036854775e+18
1737108360000,-9.223372036854775e+18
1737108365000,-9.223372036854775e+18
1737108370000,-9.223372036854775e+18
1737108375000,-9.223372036854775e+18
1737108380000,-9.223372036854775e+18
1737108385000,-9.223372036854775e+18
1737108390000,-9.223372036854775e+18
1737108395000,-9.223372036854775e+18
1737108400000,-9.223372036854775e+18
1737108405000,-9.223372036854775e+18
1737108410000,-9.223372036854775e+18
1737108415000,-9.223372036854775e+18
1737108420000,-9.223372036854775e+18
1737108425000,-9.223372036854775e+18
1737108430000,-9.223372036854775e+18
1737108435000,-9.223372036854775e+18
1737108440000,-9.223372036854775e+18
1737108445000,-9.223372036854775e+18
1737108450000,-9.223372036854775e+18
1737108455000,-9.223372036854775e+18
1737108460000,-9.223372036854775e+18
1737108465000,-9.223372036854775e+18
1737108470000,-9.223372036854775e+18
1737108475000,-9.223372036854775e+18
1737108480000,-9.223372036854775e+18
1737108485000,-9.223372036854775e+18
1737108490000,-9.223372036854775e+18
1737108495000,-9.223372036854775e+18
1737108500000,-9.223372036854775e+18
1737108505000,-9.223372036854775e+18
1737108510000,-9.223372036854775e+18
1737108515000,-9.223372036854775e+18
1737108520000,-9.223372036854775e+18
1737108525000,
1737108550000,-9.223372036854775e+18
1737108555000,-9.223372036854775e+18
1737108560000,-9.223372036854775e+18
1737108565000,-9.223372036854775e+18
1737108570000,-9.223372036854775e+18
1737108575000,-9.223372036854775e+18
1737108580000,-9.223372036854775e+18
1737108585000,-9.223372036854775e+18
1737108590000,-9.223372036854775e+18
1737108595000,-9.223372036854775e+18
1737108600000,-9.223372036854775e+18
1737108605000,-9.223372036854775e+18
