,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond
1737108450000,1000.0,884.0,,,,,,
1737108455000,1000.0,904.0,,,,,,
1737108460000,1000.0,910.0,,,,,,
1737108465000,1000.0,904.0,,,,,,
1737108470000,1000.0,895.0,,,,,,
1737108475000,1000.0,898.0,,,,,,
1737108480000,1000.0,886.0,,,,,,
1737108485000,1000.0,900.0,,,,,,
1737108490000,999.0,899.0,,,,,,
1737108495000,1000.0,920.0,,,,,,
1737108500000,1000.0,907.0,,,,,,
1737108505000,1000.0,919.0,,,,,,
1737108510000,1000.0,915.0,,,,,,
1737108515000,1000.0,899.0,,,,,,
1737108520000,1000.0,911.0,,,,,,
1737108525000,,,,,,,,
1737108545000,,1000.0,,1000.0,,,,
1737108550000,1000.0,1000.0,1000.0,1000.0,,,,
1737108555000,581.0,969.0,195.0,977.0,,,,
1737108560000,789.0,822.0,371.0,833.0,,,,
1737108565000,860.0,796.0,522.0,816.0,,,,
1737108570000,895.0,822.0,558.0,832.0,,,,
1737108575000,916.0,814.0,593.0,830.0,,,,
1737108580000,930.0,813.0,624.0,832.0,,,,
1737108585000,940.0,818.0,677.0,849.0,,,,
1737108590000,948.0,827.0,693.0,849.0,,,,
1737108595000,953.0,805.0,687.0,821.0,,,,
1737108600000,955.0,797.0,681.0,812.0,,,,
1737108605000,959.0,801.0,701.0,817.0,,,,
1737108610000,961.0,802.0,709.0,813.0,,,,
1737108615000,996.0,795.0,770.0,804.0,,,,
1737108620000,996.0,813.0,788.0,814.0,,,,
1737108625000,995.0,818.0,793.0,808.0,,,,
1737108630000,995.0,816.0,805.0,808.0,,,,
1737108635000,995.0,816.0,817.0,800.0,,,,
1737108640000,995.0,828.0,825.0,813.0,,,,
1737108645000,991.0,838.0,803.0,810.0,,,,
1737108650000,986.0,826.0,815.0,799.0,,,,
1737108655000,982.0,857.0,846.0,830.0,,,,
1737108660000,983.0,861.0,864.0,827.0,,,,
1737108665000,982.0,839.0,852.0,801.0,,,,
1737108670000,980.0,840.0,851.0,810.0,,,,
1737108675000,979.0,840.0,852.0,805.0,,,,
1737108680000,979.0,846.0,861.0,819.0,,,,
1737108685000,979.0,843.0,855.0,827.0,,,,
1737108690000,979.0,839.0,852.0,820.0,,,,
1737108695000,979.0,838.0,862.0,818.0,,,,
1737108700000,980.0,842.0,867.0,811.0,,,,
1737108705000,983.0,841.0,870.0,811.0,,,,
1737108710000,983.0,858.0,853.0,830.0,,,,
1737108715000,987.0,846.0,835.0,818.0,,,,
1737108720000,988.0,855.0,841.0,827.0,,,,
1737108725000,989.0,885.0,849.0,863.0,,,,
1737108730000,992.0,895.0,856.0,869.0,,,,
1737108735000,992.0,873.0,829.0,850.0,,,,
1737108740000,991.0,859.0,822.0,836.0,,,,
1737108745000,992.0,866.0,834.0,840.0,,,,
1737108750000,992.0,863.0,837.0,845.0,,,,
1737108755000,991.0,868.0,832.0,848.0,,,,
1737108760000,991.0,852.0,833.0,839.0,,,,
1737108765000,991.0,849.0,835.0,837.0,,,,
1737108770000,997.0,841.0,846.0,828.0,,,,
1737108775000,994.0,835.0,853.0,826.0,,,,
1737108780000,993.0,832.0,856.0,832.0,,,,
1737108785000,992.0,815.0,866.0,826.0,,,,
1737108790000,992.0,801.0,872.0,823.0,,,,
1737108795000,993.0,829.0,898.0,850.0,,,,
1737108800000,993.0,,899.0,,,,,
1737108805000,,,,,,,,
1737108825000,,1000.0,,,1000.0,,,
1737108830000,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,
1737108835000,291.0,0.0,1000.0,519.0,0.0,51.0,,
1737108840000,646.0,205.0,467.0,630.0,218.0,244.0,,
1737108845000,747.0,361.0,581.0,680.0,369.0,330.0,,
1737108850000,810.0,469.0,641.0,751.0,490.0,444.0,,
1737108855000,848.0,546.0,685.0,748.0,560.0,501.0,,
1737108860000,874.0,597.0,717.0,772.0,615.0,553.0,,
1737108865000,892.0,635.0,745.0,764.0,626.0,594.0,,
1737108870000,905.0,620.0,737.0,727.0,607.0,581.0,,
1737108875000,914.0,631.0,702.0,722.0,619.0,593.0,,
1737108880000,922.0,652.0,710.0,735.0,639.0,621.0,,
1737108885000,929.0,675.0,706.0,734.0,656.0,633.0,,
1737108890000,934.0,685.0,717.0,736.0,671.0,640.0,,
1737108895000,990.0,783.0,729.0,753.0,751.0,707.0,,
1737108900000,989.0,795.0,763.0,758.0,780.0,738.0,,
1737108905000,989.0,813.0,767.0,762.0,800.0,765.0,,
1737108910000,978.0,818.0,768.0,742.0,801.0,762.0,,
1737108915000,976.0,815.0,766.0,752.0,800.0,770.0,,
1737108920000,973.0,814.0,763.0,746.0,791.0,775.0,,
1737108925000,969.0,821.0,758.0,761.0,809.0,769.0,,
1737108930000,968.0,852.0,775.0,789.0,840.0,794.0,,
1737108935000,967.0,870.0,799.0,798.0,863.0,818.0,,
1737108940000,962.0,851.0,803.0,782.0,847.0,798.0,,
1737108945000,961.0,833.0,801.0,776.0,826.0,794.0,,
1737108950000,961.0,840.0,778.0,783.0,825.0,803.0,,
1737108955000,960.0,829.0,777.0,797.0,826.0,796.0,,
1737108960000,956.0,837.0,775.0,806.0,818.0,789.0,,
1737108965000,957.0,840.0,789.0,807.0,809.0,773.0,,
1737108970000,966.0,838.0,795.0,817.0,803.0,779.0,,
1737108975000,968.0,840.0,800.0,803.0,805.0,777.0,,
1737108980000,970.0,845.0,800.0,800.0,815.0,766.0,,
1737108985000,973.0,839.0,793.0,791.0,804.0,751.0,,
1737108990000,974.0,836.0,785.0,788.0,796.0,739.0,,
1737108995000,975.0,836.0,790.0,791.0,781.0,720.0,,
1737109000000,976.0,862.0,788.0,811.0,796.0,730.0,,
1737109005000,975.0,888.0,809.0,826.0,831.0,752.0,,
1737109010000,974.0,866.0,831.0,797.0,814.0,735.0,,
1737109015000,976.0,860.0,801.0,789.0,806.0,732.0,,
1737109020000,978.0,864.0,790.0,783.0,815.0,735.0,,
1737109025000,976.0,868.0,783.0,784.0,817.0,754.0,,
1737109030000,973.0,877.0,787.0,781.0,824.0,742.0,,
1737109035000,972.0,878.0,784.0,782.0,827.0,733.0,,
1737109040000,969.0,882.0,783.0,780.0,823.0,733.0,,
1737109045000,970.0,875.0,784.0,779.0,829.0,755.0,,
1737109050000,969.0,876.0,788.0,778.0,832.0,764.0,,
1737109055000,966.0,870.0,785.0,772.0,833.0,769.0,,
1737109060000,966.0,871.0,785.0,763.0,842.0,765.0,,
1737109065000,961.0,866.0,785.0,762.0,831.0,753.0,,
1737109070000,964.0,892.0,787.0,787.0,853.0,771.0,,
1737109075000,967.0,908.0,808.0,784.0,848.0,782.0,,
1737109080000,965.0,888.0,814.0,769.0,829.0,765.0,,
1737109085000,,,,,,,,
1737109105000,,,1000.0,,1000.0,1000.0,,
1737109110000,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
1737109115000,237.0,1000.0,0.0,45.0,369.0,0.0,53.0,1000.0
1737109120000,610.0,408.0,211.0,189.0,606.0,196.0,184.0,0.0
1737109125000,733.0,612.0,331.0,295.0,674.0,330.0,301.0,187.0
1737109130000,787.0,675.0,417.0,385.0,720.0,425.0,373.0,307.0
1737109135000,820.0,724.0,476.0,473.0,758.0,467.0,452.0,395.0
1737109140000,844.0,763.0,523.0,495.0,747.0,522.0,465.0,448.0
1737109145000,865.0,759.0,554.0,525.0,736.0,530.0,515.0,483.0
1737109150000,873.0,737.0,540.0,503.0,713.0,522.0,502.0,512.0
1737109155000,884.0,714.0,567.0,512.0,718.0,545.0,510.0,503.0
1737109160000,896.0,712.0,583.0,531.0,721.0,566.0,517.0,535.0
1737109165000,903.0,722.0,597.0,557.0,740.0,578.0,542.0,549.0
1737109170000,911.0,728.0,616.0,572.0,743.0,604.0,553.0,562.0
1737109175000,974.0,732.0,701.0,641.0,790.0,684.0,623.0,584.0
1737109180000,975.0,770.0,718.0,666.0,781.0,698.0,661.0,672.0
1737109185000,974.0,763.0,732.0,689.0,779.0,715.0,683.0,695.0
1737109190000,978.0,759.0,742.0,693.0,772.0,717.0,695.0,704.0
1737109195000,980.0,757.0,743.0,684.0,757.0,736.0,687.0,713.0
1737109200000,980.0,747.0,733.0,699.0,768.0,726.0,704.0,716.0
1737109205000,979.0,753.0,739.0,698.0,775.0,747.0,685.0,717.0
1737109210000,979.0,769.0,755.0,724.0,781.0,787.0,709.0,732.0
1737109215000,980.0,789.0,744.0,743.0,761.0,797.0,723.0,758.0
1737109220000,974.0,776.0,739.0,725.0,752.0,786.0,715.0,751.0
1737109225000,974.0,769.0,725.0,726.0,738.0,789.0,723.0,749.0
1737109230000,973.0,767.0,716.0,722.0,739.0,771.0,726.0,751.0
1737109235000,971.0,770.0,708.0,704.0,722.0,773.0,701.0,745.0
1737109240000,969.0,762.0,684.0,720.0,728.0,769.0,710.0,748.0
1737109245000,966.0,766.0,697.0,694.0,734.0,759.0,700.0,724.0
1737109250000,964.0,775.0,690.0,697.0,739.0,769.0,704.0,741.0
1737109255000,960.0,768.0,696.0,709.0,753.0,759.0,723.0,737.0
1737109260000,962.0,780.0,713.0,705.0,751.0,779.0,716.0,742.0
1737109265000,962.0,780.0,699.0,718.0,761.0,763.0,733.0,757.0
1737109270000,955.0,787.0,723.0,722.0,778.0,757.0,740.0,739.0
1737109275000,956.0,797.0,733.0,726.0,793.0,763.0,742.0,752.0
1737109280000,959.0,808.0,737.0,747.0,798.0,766.0,765.0,760.0
1737109285000,961.0,814.0,762.0,738.0,808.0,785.0,743.0,765.0
1737109290000,957.0,824.0,744.0,734.0,784.0,783.0,742.0,775.0
1737109295000,955.0,801.0,742.0,726.0,791.0,772.0,735.0,745.0
1737109300000,953.0,805.0,758.0,731.0,798.0,779.0,738.0,727.0
1737109305000,955.0,813.0,740.0,742.0,786.0,787.0,743.0,735.0
1737109310000,954.0,804.0,735.0,740.0,791.0,776.0,744.0,728.0
1737109315000,957.0,807.0,737.0,726.0,771.0,780.0,724.0,720.0
1737109320000,957.0,776.0,725.0,730.0,773.0,770.0,734.0,727.0
1737109325000,956.0,775.0,733.0,729.0,764.0,772.0,732.0,719.0
1737109330000,965.0,761.0,720.0,733.0,758.0,764.0,718.0,721.0
1737109335000,964.0,740.0,712.0,732.0,764.0,751.0,727.0,698.0
1737109340000,963.0,754.0,726.0,735.0,757.0,770.0,721.0,693.0
1737109345000,959.0,753.0,718.0,746.0,752.0,763.0,745.0,707.0
1737109350000,962.0,761.0,748.0,750.0,769.0,784.0,757.0,700.0
1737109355000,,783.0,,,,,,
1737109360000,,,,,,,,
