Time,Parallelism,Throughput_OUT,Throughput_IN
1706088926,1.0,850.0833333333,850.0833333333
1706088936,1.0,3882.9,3882.91666667
1706088946,1.0,7605.6,7605.61666666
1706088956,1.0,11336.8,11336.81666666
1706088966,1.0,15098.21666666,15098.23333333
1706088976,1.0,18509.06666666,18509.08333333
1706088986,1.0,21316.83333333,21316.85
1706088996,1.0,21983.51666666,21983.51666666
1706089006,1.0,21917.08333333,21917.08333333
1706089016,1.0,21943.73333333,21943.73333333
1706089026,1.0,22058.78333333,22058.78333333
1706089036,1.0,22468.88333333,22468.88333333
1706089046,1.0,22506.7,22506.7
1706089056,1.0,22604.38333333,22604.38333333
1706089066,1.0,22860.6,22860.6
1706089076,1.0,22904.7,22904.7
1706089086,1.0,22920.7,22920.7
1706089096,1.0,23039.96666666,23039.96666666
1706089106,1.0,23288.9,23288.9
1706089116,1.0,23379.11666666,23379.11666666
1706089126,1.0,23394.93333333,23394.93333333
1706089136,1.0,23522.53333333,23522.53333333
1706089146,1.0,23555.05,23555.05
1706089156,1.0,23500.5,23500.5
1706089226,2.0,5262.0,139.25
1706089236,2.0,11797.2,5262.06666667
1706089246,2.0,18330.38333333,11797.23333333
1706089256,2.0,24394.65,18330.41666666
1706089266,2.0,30558.31666666,24394.68333333
1706089276,2.0,37378.56666666,30558.35
1706089286,2.0,38905.16666666,37378.6
1706089296,2.0,39390.71666666,38905.13333333
1706089306,2.0,39781.0,39390.73333333
1706089316,2.0,40246.65,39781.0
1706089326,2.0,41177.15,40246.66666666
1706089336,2.0,41279.68333333,41177.15
1706089346,2.0,41519.08333333,41279.65
1706089356,2.0,41419.83333333,41519.08333333
1706089366,2.0,41590.9,41419.83333333
1706089376,2.0,42280.18333333,41590.91666666
1706089386,2.0,42269.45,42280.16666666
1706089396,2.0,42339.63333333,42269.45
1706089406,2.0,42529.3,42339.65
1706089416,2.0,42856.88333333,42529.31666666
1706089426,2.0,42792.9,42856.86666666
1706089436,2.0,42962.31666666,42792.88333333
1706089446,2.0,43029.05,42962.33333333
1706089456,2.0,42907.98333333,43029.05
1706089466,2.0,42754.71666666,42907.96666666
1706089476,2.0,42614.45,42754.7
1706089526,2.0,0.0,42614.45
1706089546,3.0,7672.83333333,0.0
1706089556,3.0,17303.21666666,625.6333333333
1706089566,3.0,26394.25,7672.88333333
1706089576,3.0,35639.21666666,17303.23333333
1706089586,3.0,45520.01666666,26394.28333333
1706089596,3.0,55225.25,35639.23333333
1706089606,3.0,58401.16666665999,45520.06666666
1706089616,3.0,59704.56666666,55225.26666666
1706089626,3.0,61312.4,58401.13333333
1706089636,3.0,62254.45,59704.56666666
1706089646,3.0,63185.26666665999,61312.4
1706089656,3.0,63431.01666665999,62254.46666666
1706089666,3.0,64081.98333333,63185.25
1706089676,3.0,63797.53333332999,63431.01666665999
1706089686,3.0,63831.21666666,64082.01666665999
1706089696,3.0,64358.75,63797.56666666
1706089706,3.0,64385.96666666,63831.21666666
1706089716,3.0,64643.55,64358.75
1706089726,3.0,64748.23333333,64385.98333333
1706089736,3.0,64879.15,64643.56666666
1706089746,3.0,65092.3,64748.21666666
1706089756,3.0,65220.43333333,64879.13333333
1706089766,3.0,65264.16666665999,65092.3
1706089776,3.0,65419.88333333,65220.41666665999
1706089786,3.0,65237.86666666,65264.13333333
1706089796,3.0,65333.73333333,65419.85
1706089856,4.0,191.6666666666,65237.86666666
1706089866,4.0,8666.46666666,65333.75
1706089886,4.0,29616.3,191.7
1706089896,4.0,40551.53333332999,8666.5
