,flink_taskmanager_job_task_numRecordsInPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737499890000,0.0
1737499895000,0.0
1737499900000,0.0
1737499905000,106.95
1737499910000,498.4333333333
1737499915000,707.55
1737499920000,8074.03333333
1737499925000,11536.73333333
1737499930000,18524.266666659998
1737499935000,22624.05
1737499940000,25673.36666666
1737499945000,26875.36666666
1737499950000,31070.53333333
1737499955000,31070.53333333
1737499960000,35347.56666666
1737499965000,36367.75
1737499970000,41832.7
1737499975000,41623.58333333
1737499980000,41449.68333333
1737499985000,37986.983333330005
1737499990000,31315.86666666
1737499995000,34354.483333330005
1737500000000,31305.16666666
1737500005000,33544.15
1737500010000,30058.86666666
1737500015000,37082.216666659995
1737500020000,40584.76666666
1737500025000,47517.366666660004
1737500030000,47968.85
1737500035000,53014.08333333
1737500040000,46389.5
1737500045000,52122.25
1737500050000,51805.83333333
1737500055000,47746.016666660005
1737500060000,51132.25
1737500065000,47691.266666660005
1737500070000,51986.38333333
1737500075000,44963.03333333
1737500080000,38273.0
1737500085000,30213.266666659998
1737500090000,24640.36666666
1737500095000,27244.1
1737500100000,32643.133333330003
1737500105000,32702.683333330002
1737500110000,38049.466666659995
1737500115000,41638.83333333
1737500120000,43770.8
1737500125000,49409.866666660004
1737500130000,44404.86666666
1737500135000,
