,flink_taskmanager_job_task_busyTimeMsPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737499890000,1000.0
1737499895000,270.0
1737499900000,136.0
1737499905000,99.0
1737499910000,87.0
1737499915000,80.0
1737499920000,203.0
1737499925000,312.0
1737499930000,391.0
1737499935000,457.0
1737499940000,511.0
1737499945000,555.0
1737499950000,593.0
1737499955000,653.0
1737499960000,737.0
1737499965000,818.0
1737499970000,896.0
1737499975000,975.0
1737499980000,991.0
1737499985000,994.0
1737499990000,998.0
1737499995000,1000.0
1737500000000,1000.0
1737500005000,1000.0
1737500010000,1000.0
1737500015000,1000.0
1737500020000,999.0
1737500025000,999.0
1737500030000,1000.0
1737500035000,1000.0
1737500040000,1000.0
1737500045000,1000.0
1737500050000,1000.0
1737500055000,1000.0
1737500060000,999.0
1737500065000,999.0
1737500070000,999.0
1737500075000,999.0
1737500080000,999.0
1737500085000,999.0
1737500090000,999.0
1737500095000,999.0
1737500100000,998.0
1737500105000,998.0
1737500110000,998.0
1737500115000,998.0
1737500120000,999.0
1737500125000,999.0
1737500130000,999.0
1737500135000,
