Time,Parallelism,Throughput_OUT,Throughput_IN
1706102467,1.0,0.0,59.6666666667
1706102477,1.0,40.75,1082.0666666666
1706102487,1.0,748.75,3445.46666667
1706102497,1.0,1686.2,7029.35
1706102507,1.0,3091.7833333333,9282.75
1706102517,1.0,4613.41666667,11606.1
1706102527,1.0,6246.63333333,13698.91666666
1706102537,1.0,7771.95,14496.66666666
1706102547,1.0,8493.78333333,14356.58333333
1706102557,1.0,8724.1,13608.13333333
1706102567,1.0,8659.46666666,13971.06666666
1706102577,1.0,8207.25,14342.41666666
1706102587,1.0,8007.9,14258.31666666
1706102597,1.0,7575.183333329999,15933.28333333
1706102607,1.0,7516.9,15766.41666666
1706102617,1.0,7517.233333329999,15911.41666666
1706102627,1.0,7455.05,15235.78333333
1706102637,1.0,7580.733333329999,15646.766666659998
1706102647,1.0,7447.65,15353.63333333
1706102657,1.0,7336.05,15223.6
1706102667,1.0,7490.233333329999,15120.0
1706102677,1.0,7330.983333329999,15726.56666666
1706102687,1.0,7471.08333333,16101.56666666
1706102697,1.0,7716.933333329999,15940.58333333
1706102707,1.0,7479.233333329999,17773.983333329998
1706102767,2.0,205.7,0.0
1706102777,2.0,222.5833333333,2.2
1706102787,2.0,1170.8,1625.6666666666
1706102797,2.0,2740.15,4139.75
1706102807,2.0,4886.55,8206.76666666
1706102817,2.0,6840.46666666,12464.0
1706102827,2.0,8470.6,16041.41666666
1706102837,2.0,10597.85,21292.61666666
1706102847,2.0,11400.21666666,22946.0
1706102857,2.0,11562.48333333,24157.55
1706102867,2.0,11350.66666666,24098.0
1706102877,2.0,11333.98333333,24512.15
1706102887,2.0,11450.31666666,24195.56666666
1706102897,2.0,11629.08333333,23803.85
1706102907,2.0,11630.866666659998,24249.21666666
1706102917,2.0,12214.41666666,25476.8
1706102927,2.0,12093.71666666,25613.93333333
1706102937,2.0,12603.65,26155.71666666
1706102947,2.0,12619.91666666,26548.583333330003
1706102957,2.0,12403.63333333,26634.083333330003
1706102967,2.0,12097.31666666,26928.51666666
1706102977,2.0,11553.366666659998,27049.45
1706102987,2.0,12032.91666666,27870.86666666
1706102997,2.0,11417.0,26447.7
1706103007,2.0,11871.46666666,28217.55
1706103017,2.0,11469.63333333,27320.083333330003
1706103027,2.0,12379.95,28388.61666666
1706103077,1.0,0.0,26772.3
1706103097,3.0,0.0,0.0
1706103107,3.0,969.8833333333,0.0
1706103117,3.0,2683.7833333333,1069.0333333333
1706103127,3.0,5782.183333329999,3003.4166666666
1706103137,3.0,8439.3,7637.21666666
1706103147,3.0,11203.66666666,12109.35
1706103157,3.0,13975.616666659998,17857.3
1706103167,3.0,15652.06666666,22919.8
1706103177,3.0,17094.3,28489.45
1706103187,3.0,15594.5,32393.833333330003
1706103197,3.0,14650.616666659998,33804.41666666
1706103207,3.0,15184.35,34332.86666666
1706103217,3.0,15322.18333333,37326.63333333
1706103227,3.0,15683.93333333,37978.41666666
1706103237,3.0,16030.9,37228.483333330005
1706103247,3.0,17689.766666659998,38329.7
1706103257,3.0,19763.4,38882.83333333
1706103267,3.0,19381.51666666,40635.61666666
1706103277,3.0,20219.98333333,38476.46666666
1706103287,3.0,20567.98333333,39588.983333330005
1706103297,3.0,20346.96666666,40298.53333333
1706103307,3.0,20377.55,40864.53333333
1706103317,3.0,20269.45,39859.36666666
1706103327,3.0,20798.11666666,40464.75
1706103337,3.0,20728.58333333,40633.96666666
1706103347,3.0,20686.78333333,40301.28333333
1706103407,4.0,0.0,41149.1
1706103417,4.0,117.1333333333,40780.66666666
1706103437,4.0,3760.61666667,0.0
1706103447,4.0,7232.65,739.55
1706103457,4.0,11017.86666666,4277.23333333
1706103467,4.0,14347.81666666,11220.75
1706103477,4.0,18231.68333333,18409.05
1706103487,4.0,21689.58333333,25956.76666666
1706103497,4.0,22692.48333333,32740.25
1706103507,4.0,23390.53333333,40015.7
1706103517,4.0,23888.5,44282.63333333
1706103527,4.0,24572.8,45453.58333333
1706103537,4.0,24702.833333330003,46233.16666666001
1706103547,4.0,24957.55,47224.75
1706103557,4.0,25280.5,48456.25
1706103567,4.0,25688.61666666,49203.4
1706103577,4.0,25770.66666666,49848.33333333
1706103587,4.0,25756.36666666,50404.56666666
1706103597,4.0,26080.333333330003,51286.85
1706103607,4.0,26464.01666666,51501.91666666001
1706103617,4.0,26280.91666666,52320.08333333
1706103627,4.0,26424.18333333,52525.08333333
1706103637,4.0,26231.05,52927.266666660005
1706103647,4.0,26310.23333333,53107.15
1706103657,4.0,23308.56666666,53030.53333333
1706103667,4.0,22504.98333333,53019.36666666
1706103677,4.0,22462.4,53645.28333333
1706103727,5.0,0.0,58779.3
1706103737,5.0,0.0,57718.61666666
1706103747,5.0,1372.75,57095.53333333
1706103767,5.0,8432.1,0.0
1706103777,5.0,12021.33333333,792.1833333333
1706103787,5.0,15394.266666659998,3083.5833333333
1706103797,5.0,19397.56666666,9239.26666666
1706103807,5.0,21989.13333333,15715.33333333
1706103817,5.0,23687.16666666,23619.76666666
1706103827,5.0,24251.1,30928.48333333
1706103837,5.0,24726.91666666,37714.16666666
1706103847,5.0,25914.75,42773.11666666
1706103857,5.0,27226.5,45475.08333333
1706103867,5.0,27217.96666666,48163.91666666001
1706103877,5.0,27217.383333330003,48888.66666666001
1706103887,5.0,26249.6,50637.75
