Timestamp,"('flink_taskmanager_job_task_numRecordsInPerSecond', 'TumblingEventTimeWindows____Timestamps_Watermarks', 0)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 'TumblingEventTimeWindows____Timestamps_Watermarks', 0)","('flink_taskmanager_job_task_hardBackPressuredTimeMsPerSecond', 2)","('flink_taskmanager_job_task_hardBackPressuredTimeMsPerSecond', 1)",flink_jobmanager_job_lastCheckpointSize,flink_jobmanager_job_lastCheckpointDuration,Parallelism
0,0.0,1000.0,0.0,0.0,1137488.0,960.0,1
5,598.6333333333,406.0,0.0,0.0,6099538.0,613.0,1
10,2667.55,375.0,72.0,7.0,6099538.0,103.0,1
15,5907.85,393.0,48.0,87.0,17547123.0,1311.0,1
20,9591.68333333,541.0,212.0,278.0,16123969.0,787.0,1
25,16698.16666666,633.0,422.0,460.0,13827402.0,2241.0,1
30,21641.71666666,694.0,568.0,586.0,13827402.0,2241.0,1
35,21641.71666666,738.0,630.0,645.0,19649707.0,628.0,1
40,27274.266666659998,771.0,838.0,845.0,19649707.0,628.0,1
45,27274.266666659998,796.0,856.0,862.0,19649707.0,628.0,1
50,27274.266666659998,817.0,870.0,876.0,18228752.0,551.0,1
55,31440.91666666,834.0,1000.0,1000.0,18228752.0,551.0,1
60,33125.7,847.0,1000.0,1000.0,18228752.0,551.0,1
65,32527.066666659997,897.0,1000.0,1000.0,16045842.0,667.0,1
70,36018.45,952.0,1000.0,1000.0,16045842.0,667.0,1
75,32778.15,999.0,1000.0,1000.0,14308685.0,493.0,1
80,32144.5,1000.0,1000.0,1000.0,15766556.0,717.0,1
85,28456.516666659998,1000.0,1000.0,1000.0,15766556.0,717.0,1
90,23512.96666666,1000.0,1000.0,1000.0,11913001.0,466.0,1
95,28383.25,1000.0,1000.0,1000.0,19552399.0,1263.0,1
100,25424.23333333,1000.0,1000.0,1000.0,19954137.0,1787.0,1
105,31125.48333333,1000.0,1000.0,1000.0,28298517.0,2539.0,1
110,37027.08333333,1000.0,1000.0,1000.0,28298517.0,2539.0,1
115,38420.966666659995,1000.0,1000.0,1000.0,26415314.0,738.0,1
120,39526.983333330005,1000.0,1000.0,1000.0,21423669.0,768.0,1
125,42856.61666666,1000.0,1000.0,1000.0,21423669.0,768.0,1
130,37296.31666666,1000.0,1000.0,1000.0,27651616.0,700.0,1
135,43318.1,1000.0,1000.0,1000.0,27651616.0,700.0,1
140,40267.91666666,1000.0,1000.0,1000.0,30486421.0,749.0,1
145,39351.61666666,1000.0,1000.0,1000.0,30486421.0,749.0,1
150,42185.26666666,1000.0,1000.0,1000.0,32127981.0,7279.0,1
155,37656.91666666,1000.0,1000.0,1000.0,25948957.0,5182.0,1
160,35788.38333333,1000.0,1000.0,1000.0,21636182.0,679.0,1
165,32666.73333333,1000.0,1000.0,1000.0,12601359.0,839.0,1
170,34251.16666666,1000.0,1000.0,1000.0,23450164.0,1438.0,1
175,36059.5,1000.0,1000.0,1000.0,33979396.0,2095.0,1
180,40148.6,1000.0,1000.0,1000.0,30641602.0,941.0,1
185,41295.53333333,1000.0,1000.0,1000.0,42239448.0,1121.0,1
190,47720.85,1000.0,1000.0,1000.0,42239448.0,1121.0,1
195,42845.76666666,1000.0,1000.0,1000.0,41655719.0,861.0,1
200,46543.75,1000.0,1000.0,1000.0,34402045.0,914.0,1
205,46022.38333333,1000.0,1000.0,1000.0,39740512.0,6142.0,1
210,43535.38333333,1000.0,1000.0,1000.0,44934353.0,1114.0,1
215,48692.116666660004,1000.0,1000.0,1000.0,44934353.0,1114.0,1
220,47887.116666660004,1000.0,1000.0,1000.0,37041574.0,5883.0,1
225,45885.966666659995,1000.0,1000.0,1000.0,37041574.0,5883.0,1
230,38399.93333333,1000.0,1000.0,1000.0,8465749.0,371.0,1
235,33329.03333333,1000.0,1000.0,1000.0,12568413.0,771.0,1
240,33575.16666666,1000.0,1000.0,1000.0,24848157.0,1139.0,1
245,,,,,,,0
