,flink_taskmanager_job_task_numRecordsInPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737224395000,0.0
1737224400000,0.0
1737224405000,1957.5666666666
1737224410000,1957.5666666666
1737224415000,4328.93333333
1737224420000,9746.33333333
1737224425000,16429.35
1737224430000,16429.35
1737224435000,16429.35
1737224440000,24215.71666666
1737224445000,24215.71666666
1737224450000,24215.71666666
1737224455000,28583.15
1737224460000,32050.21666666
1737224465000,30092.65
1737224470000,35873.26666666
1737224475000,33501.9
1737224480000,32512.0
1737224485000,27456.066666659997
1737224490000,27750.11666666
1737224495000,33674.08333333
1737224500000,25887.71666666
1737224505000,27172.0
1737224510000,33368.28333333
1737224515000,34907.91666666
1737224520000,31440.85
1737224525000,37286.08333333
1737224530000,31505.46666666
1737224535000,36493.5
1737224540000,32961.31666666
1737224545000,31614.266666659998
1737224550000,36990.05
1737224555000,31066.083333330003
1737224560000,36684.9
1737224565000,35400.61666666
1737224570000,29772.816666659997
1737224575000,28535.45
1737224580000,36546.51666666
1737224585000,31528.03333333
1737224590000,33340.91666666
1737224595000,32507.96666666
1737224600000,31612.65
1737224605000,36922.65
1737224610000,31252.816666659997
1737224615000,37068.51666666
1737224620000,31449.7
1737224625000,33018.93333333
1737224630000,37624.65
1737224635000,32954.95
1737224640000,
