,flink_taskmanager_job_task_busyTimeMsPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737504525000,1000.0
1737504530000,1000.0
1737504535000,0.0
1737504540000,0.0
1737504545000,0.0
1737504550000,0.0
1737504555000,0.0
1737504560000,130.0
1737504565000,254.0
1737504570000,348.0
1737504575000,420.0
1737504580000,478.0
1737504585000,525.0
1737504590000,565.0
1737504595000,708.0
1737504600000,791.0
1737504605000,871.0
1737504610000,954.0
1737504615000,1000.0
1737504620000,1000.0
1737504625000,1000.0
1737504630000,1000.0
1737504635000,1000.0
1737504640000,1000.0
1737504645000,1000.0
1737504650000,1000.0
1737504655000,
1737504675000,1000.0
1737504680000,857.0
1737504685000,929.0
1737504690000,953.0
1737504695000,965.0
1737504700000,972.0
1737504705000,977.0
1737504710000,980.0
1737504715000,
1737504730000,1000.0
1737504735000,1000.0
1737504740000,854.0
1737504745000,927.0
1737504750000,952.0
1737504755000,964.0
1737504760000,
