,flink_taskmanager_job_task_numRecordsInPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737504525000,0.0
1737504530000,0.0
1737504535000,0.0
1737504540000,145.7
1737504545000,437.8166666666
1737504550000,485.4833333333
1737504555000,5485.18333333
1737504560000,11218.18333333
1737504565000,15042.45
1737504570000,15047.783333329999
1737504575000,18870.766666659998
1737504580000,18870.766666659998
1737504585000,18870.766666659998
1737504590000,18870.766666659998
1737504595000,18870.766666659998
1737504600000,18725.066666659997
1737504605000,18432.95
1737504610000,18385.28333333
1737504615000,13385.58333333
1737504620000,7652.58333333
1737504625000,3828.31666667
1737504630000,3822.98333333
1737504635000,0.0
1737504640000,0.0
1737504645000,0.0
1737504650000,0.0
1737504655000,
1737504670000,0.0
1737504675000,0.0
1737504680000,59.6166666667
1737504685000,3089.8
1737504690000,7628.05
1737504695000,8947.45
1737504700000,8947.45
1737504705000,8947.45
1737504710000,8947.45
1737504715000,
1737504730000,0.0
1737504735000,0.0
1737504740000,4197.33333333
1737504745000,10890.01666666
1737504750000,13057.3
1737504755000,13057.3
1737504760000,
