,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs
,Source:_Source2
,0
Timestamp,
1737504525000,-9.223372036854775e+18
1737504530000,-9.223372036854775e+18
1737504535000,-9.223372036854775e+18
1737504540000,-9.223372036854775e+18
1737504545000,-9.223372036854775e+18
1737504550000,-9.223372036854775e+18
1737504555000,-9.223372036854775e+18
1737504560000,-9.223372036854775e+18
1737504565000,-9.223372036854775e+18
1737504570000,-9.223372036854775e+18
1737504575000,-9.223372036854775e+18
1737504580000,-9.223372036854775e+18
1737504585000,-9.223372036854775e+18
1737504590000,-9.223372036854775e+18
1737504595000,-9.223372036854775e+18
1737504600000,-9.223372036854775e+18
1737504605000,-9.223372036854775e+18
1737504610000,-9.223372036854775e+18
1737504615000,-9.223372036854775e+18
1737504620000,-9.223372036854775e+18
1737504625000,-9.223372036854775e+18
1737504630000,-9.223372036854775e+18
1737504635000,-9.223372036854775e+18
1737504640000,-9.223372036854775e+18
1737504645000,-9.223372036854775e+18
1737504650000,-9.223372036854775e+18
1737504655000,
1737504670000,-9.223372036854775e+18
1737504675000,-9.223372036854775e+18
1737504680000,-9.223372036854775e+18
1737504685000,-9.223372036854775e+18
1737504690000,-9.223372036854775e+18
1737504695000,-9.223372036854775e+18
1737504700000,-9.223372036854775e+18
1737504705000,-9.223372036854775e+18
1737504710000,-9.223372036854775e+18
1737504715000,
1737504730000,-9.223372036854775e+18
1737504735000,-9.223372036854775e+18
1737504740000,-9.223372036854775e+18
1737504745000,-9.223372036854775e+18
1737504750000,-9.223372036854775e+18
1737504755000,-9.223372036854775e+18
1737504760000,
