,flink_taskmanager_job_task_numRecordsInPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737539460000,0.0
1737539465000,0.0
1737539470000,0.0
1737539475000,103.6333333333
1737539480000,513.9666666666
1737539485000,514.0833333333
1737539490000,5619.2
1737539495000,12920.15
1737539500000,18096.45
1737539505000,21131.68333333
1737539510000,26754.46666666
1737539515000,26754.46666666
1737539520000,31314.883333330003
1737539525000,31314.883333330003
1737539530000,31314.883333330003
1737539535000,42781.18333333
1737539540000,42370.85
1737539545000,42370.733333330005
1737539550000,43878.75
1737539555000,36577.8
1737539560000,37017.9
1737539565000,33982.66666666
1737539570000,34784.2
1737539575000,34784.2
1737539580000,31306.266666659998
1737539585000,34836.88333333
1737539590000,44364.18333333
1737539595000,40807.3
1737539600000,44155.983333330005
1737539605000,46360.63333333
1737539610000,41571.28333333
1737539615000,46046.233333330005
1737539620000,40607.56666666
1737539625000,45915.2
1737539630000,39490.88333333
1737539635000,45060.8
1737539640000,43978.31666666
1737539645000,41827.53333333
1737539650000,32311.8
1737539655000,32807.983333330005
1737539660000,35847.11666666
1737539665000,39277.53333333
1737539670000,43222.81666666
1737539675000,38747.86666666
1737539680000,44513.216666659995
1737539685000,39205.58333333
1737539690000,45355.41666666
1737539695000,39785.5
1737539700000,
