,flink_taskmanager_job_task_busyTimeMsPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737492330000,1000.0
1737492335000,49.0
1737492340000,20.0
1737492345000,57.0
1737492350000,50.0
1737492355000,99.0
1737492360000,235.0
1737492365000,334.0
1737492370000,417.0
1737492375000,482.0
1737492380000,534.0
1737492385000,576.0
1737492390000,612.0
1737492395000,691.0
1737492400000,775.0
1737492405000,848.0
1737492410000,929.0
1737492415000,987.0
1737492420000,995.0
1737492425000,1000.0
1737492430000,1000.0
1737492435000,1000.0
1737492440000,1000.0
1737492445000,1000.0
1737492450000,1000.0
1737492455000,1000.0
1737492460000,1000.0
1737492465000,1000.0
1737492470000,1000.0
1737492475000,1000.0
1737492480000,1000.0
1737492485000,1000.0
1737492490000,1000.0
1737492495000,1000.0
1737492500000,1000.0
1737492505000,1000.0
1737492510000,1000.0
1737492515000,1000.0
1737492520000,1000.0
1737492525000,1000.0
1737492530000,1000.0
1737492535000,1000.0
1737492540000,1000.0
1737492545000,1000.0
1737492550000,1000.0
1737492555000,1000.0
1737492560000,1000.0
1737492565000,1000.0
1737492570000,
