,flink_taskmanager_job_task_numRecordsInPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737492325000,0.0
1737492330000,0.0
1737492335000,0.0
1737492340000,0.0
1737492345000,287.2166666666
1737492350000,485.3833333333
1737492355000,2456.9
1737492360000,4131.35
1737492365000,8257.51666666
1737492370000,14162.516666659998
1737492375000,15549.9
1737492380000,21161.9
1737492385000,21718.816666659997
1737492390000,24756.766666659998
1737492395000,27856.25
1737492400000,27856.25
1737492405000,28339.55
1737492410000,33481.716666659995
1737492415000,31510.2
1737492420000,29835.75
1737492425000,27731.75
1737492430000,25528.23333333
1737492435000,24140.85
1737492440000,18918.316666659997
1737492445000,21913.816666659997
1737492450000,25110.41666666
1737492455000,27276.11666666
1737492460000,28296.6
1737492465000,32805.95
1737492470000,28354.016666659998
1737492475000,33183.36666666
1737492480000,33183.36666666
1737492485000,33135.25
1737492490000,33512.5
1737492495000,33512.5
1737492500000,36134.41666666
1737492505000,34126.53333333
1737492510000,27891.98333333
1737492515000,22890.63333333
1737492520000,25285.9
1737492525000,26215.066666659997
1737492530000,30066.433333330002
1737492535000,29712.91666666
1737492540000,32734.05
1737492545000,30760.0
1737492550000,32566.35
1737492555000,32787.86666666
1737492560000,30528.45
1737492565000,34177.76666666
1737492570000,
