Time,Parallelism,Throughput_OUT,Throughput_IN
1707943177,1.0,0.0,0.0
1707943182,1.0,328.8666666666,328.8666666666
1707943187,1.0,450.4,450.4
1707943192,1.0,586.95,586.95
1707943197,1.0,586.95,586.95
1707943202,1.0,3637.38333333,3637.4
1707943207,1.0,9601.46666666,9601.48333333
1707943212,1.0,16283.35,16283.36666666
1707943217,1.0,22884.88333333,22884.9
1707943222,1.0,30398.65,30398.68333333
1707943227,1.0,38757.3,38757.31666666
1707943232,1.0,46759.2,46759.23333333
1707943237,1.0,53344.28333332999,53344.3
1707943242,1.0,61921.21666666,61921.23333333
1707943247,1.0,70662.71666666,70662.73333332999
1707943252,1.0,79175.38333333,79175.4
1707943257,1.0,87794.93333333,87794.95
1707943262,1.0,93516.76666666,93516.76666666
1707943267,1.0,96092.28333333,96092.28333333
1707943272,1.0,97597.7,97597.71666666
1707943277,1.0,99461.56666666,99461.56666666
1707943282,1.0,100536.26666666,100536.25
1707943287,1.0,101107.48333333,101107.48333333
1707943292,1.0,101875.26666666,101875.25
1707943297,1.0,103986.91666666,103986.91666666
1707943302,1.0,104051.45,104051.45
1707943307,1.0,103868.03333333,103868.03333333
1707943312,1.0,103772.06666666,103772.08333333
1707943317,1.0,103655.16666666,103655.16666666
1707943322,1.0,103456.48333333,103456.48333333
1707943327,1.0,103596.6,103596.6
1707943332,1.0,104221.21666666,104221.2
1707943337,1.0,104452.0,104452.0
1707943342,1.0,104817.41666666,104817.41666666
1707943347,1.0,104497.1,104497.1
1707943352,1.0,104498.55,104498.55
1707943357,1.0,104423.73333333,104423.73333333
1707943362,1.0,104435.55,104435.55
1707943367,1.0,104651.71666666,104651.73333333
1707943372,1.0,104695.13333333,104695.13333333
1707943377,1.0,105046.9,105046.9
1707943382,1.0,105441.08333333,105441.08333333
1707943387,1.0,105667.81666666,105667.81666666
1707943392,1.0,104192.61666666,104192.61666666
1707943397,1.0,103493.81666666,103493.81666666
1707943402,1.0,103421.03333333,103421.03333333
1707943407,1.0,103866.31666666,103866.31666666
1707943412,1.0,103600.63333333,103600.65
1707943417,1.0,103806.63333333,103806.65
1707943422,1.0,103696.61666666,103696.61666666
1707943427,1.0,103780.91666666,103780.9
1707943432,1.0,104048.91666666,104048.91666666
1707943437,1.0,104044.18333333,104044.18333333
1707943442,1.0,104002.05,104002.05
1707943447,1.0,103749.16666666,103749.16666666
1707943452,1.0,105179.55,105179.56666666
1707943457,1.0,106098.48333333,106098.48333333
1707943462,1.0,106217.31666666,106217.31666666
1707943467,1.0,106031.01666666,106031.0
1707943472,1.0,106389.25,106389.23333333
1707943477,1.0,105881.05,105881.03333333
1707943482,1.0,103523.83333333,103523.83333333
1707943487,1.0,103279.3,103279.3
1707943492,1.0,102963.75,102963.73333333
1707943497,1.0,102815.45,102815.45
1707943502,1.0,102822.55,102822.55
1707943507,1.0,103081.43333333,103081.43333333
1707943512,1.0,103030.31666666,103030.3
1707943517,1.0,103000.96666666,103000.96666666
1707943522,1.0,102704.85,102704.85
1707943527,1.0,102708.06666666,102708.08333333
1707943532,1.0,102839.01666666,102839.01666666
1707943537,1.0,103200.03333333,103200.03333333
1707943542,1.0,105602.81666666,105602.81666666
1707943547,1.0,105525.53333333,105525.53333333
1707943552,1.0,106044.23333333,106044.23333333
1707943557,1.0,105966.41666666,105966.41666666
1707943562,1.0,105922.55,105922.55
1707943567,1.0,105786.6,105786.6
1707943572,1.0,105995.31666666,105995.31666666
1707943577,1.0,106054.11666666,106054.1
1707943582,1.0,106219.51666666,106219.51666666
1707943587,1.0,106287.56666666,106287.55
1707943592,1.0,106169.33333333,106169.35
1707943597,1.0,106351.56666666,106351.56666666
1707943602,1.0,106370.0,106370.01666666
1707943607,1.0,106624.0,106624.0
1707943667,2.0,0.0,0.0
1707943672,2.0,773.6833333333,0.0
1707943677,2.0,7747.78333333,773.7166666666
1707943682,2.0,18980.8,7747.8
1707943687,2.0,29546.31666666,18980.81666666
1707943692,2.0,39382.06666666,29546.35
1707943697,2.0,48339.93333333,39382.11666666
1707943702,2.0,58520.76666665999,48339.93333333
1707943707,2.0,68502.06666665999,58520.78333332999
1707943712,2.0,81902.3,68502.08333333
1707943717,2.0,94885.88333333,81902.31666665999
1707943722,2.0,108945.45,94885.9
1707943727,2.0,120077.2,108945.46666666
1707943732,2.0,130973.86666666,120077.2
1707943737,2.0,137897.76666666,130973.85
1707943742,2.0,140410.75,137897.78333333
1707943747,2.0,144052.53333333,140410.73333333
1707943752,2.0,148828.18333333,144052.53333333
1707943757,2.0,154082.66666666,148828.16666666
1707943762,2.0,157716.7,154082.7
1707943767,2.0,161313.7,157716.7
1707943772,2.0,162318.8,161313.7
1707943777,2.0,163170.83333333,162318.8
1707943782,2.0,163120.21666665998,163170.83333333
1707943787,2.0,165485.03333333,163120.23333333
1707943792,2.0,167712.21666665998,165485.08333333
1707943797,2.0,167773.56666666,167712.23333333
1707943802,2.0,168027.3,167773.55
1707943807,2.0,167829.91666666,168027.31666666
1707943812,2.0,167264.26666666,167829.91666666
1707943817,2.0,166529.05,167264.26666666
1707943822,2.0,166433.01666666,166529.05
1707943827,2.0,166667.86666666,166433.01666666
1707943832,2.0,166074.33333333,166667.88333332998
1707943837,2.0,166212.05,166074.31666666
1707943842,2.0,166435.38333332998,166212.06666666
1707943847,2.0,166151.85,166435.36666666
1707943852,2.0,166176.35,166151.83333333
1707943857,2.0,165899.8,166176.33333333
1707943862,2.0,165959.58333333,165899.8
1707943867,2.0,165856.71666665998,165959.6
1707943872,2.0,165916.25,165856.71666665998
1707943877,2.0,166088.2,165916.23333333
1707943882,2.0,166006.9,166088.18333333
1707943887,2.0,166365.21666665998,166006.91666666
1707943892,2.0,166599.58333333,166365.2
1707943897,2.0,166279.66666666,166599.6
1707943902,2.0,165960.23333333,166279.65
1707943907,2.0,166540.33333333,165960.25
1707943912,2.0,166753.86666666,166540.31666666
1707943917,2.0,166311.71666665998,166753.86666666
