,flink_taskmanager_job_task_numRecordsInPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737496270000,0.0
1737496275000,0.0
1737496280000,0.0
1737496285000,98.9333333333
1737496290000,467.1166666666
1737496295000,537.7833333333
1737496300000,7035.46666666
1737496305000,8022.183333329999
1737496310000,14025.65
1737496315000,19154.91666666
1737496320000,22672.983333329998
1737496325000,24709.11666666
1737496330000,36274.16666666
1737496335000,37169.06666666
1737496340000,37169.06666666
1737496345000,45982.01666666
1737496350000,47123.13333333
1737496355000,47052.46666666
1737496360000,46550.65
1737496365000,45563.93333333
1737496370000,43512.31666666
1737496375000,40697.38333333
1737496380000,39136.7
1737496385000,41000.65
1737496390000,29783.55
1737496395000,29126.633333330003
1737496400000,34141.983333330005
1737496405000,31333.3
1737496410000,36597.61666666
1737496415000,42144.483333330005
1737496420000,36148.61666666
1737496425000,39399.15
1737496430000,38441.33333333
1737496435000,37056.466666659995
1737496440000,39753.61666666
1737496445000,36213.45
1737496450000,37838.7
1737496455000,38522.216666659995
1737496460000,39104.38333333
1737496465000,40019.4
1737496470000,39397.2
1737496475000,36860.6
1737496480000,42790.51666666
1737496485000,39539.983333330005
1737496490000,42648.88333333
1737496495000,41719.41666666
1737496500000,41344.53333333
1737496505000,42450.66666666
1737496510000,42974.83333333
1737496515000,
