,flink_taskmanager_job_task_busyTimeMsPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737496270000,1000.0
1737496275000,1000.0
1737496280000,0.0
1737496285000,0.0
1737496290000,0.0
1737496295000,0.0
1737496300000,0.0
1737496305000,154.0
1737496310000,268.0
1737496315000,357.0
1737496320000,428.0
1737496325000,486.0
1737496330000,532.0
1737496335000,571.0
1737496340000,711.0
1737496345000,793.0
1737496350000,872.0
1737496355000,954.0
1737496360000,995.0
1737496365000,995.0
1737496370000,999.0
1737496375000,1000.0
1737496380000,1000.0
1737496385000,1000.0
1737496390000,1000.0
1737496395000,1000.0
1737496400000,1000.0
1737496405000,1000.0
1737496410000,1000.0
1737496415000,1000.0
1737496420000,1000.0
1737496425000,1000.0
1737496430000,1000.0
1737496435000,1000.0
1737496440000,1000.0
1737496445000,1000.0
1737496450000,1000.0
1737496455000,1000.0
1737496460000,1000.0
1737496465000,1000.0
1737496470000,1000.0
1737496475000,1000.0
1737496480000,1000.0
1737496485000,1000.0
1737496490000,1000.0
1737496495000,1000.0
1737496500000,1000.0
1737496505000,1000.0
1737496510000,1000.0
1737496515000,
