Timestamp,"('flink_taskmanager_job_task_numRecordsInPerSecond', 'TumblingEventTimeWindows____Timestamps_Watermarks', 0)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 'TumblingEventTimeWindows____Timestamps_Watermarks', 0)","('flink_taskmanager_job_task_hardBackPressuredTimeMsPerSecond', 2)","('flink_taskmanager_job_task_hardBackPressuredTimeMsPerSecond', 1)",flink_jobmanager_job_lastCheckpointSize,flink_jobmanager_job_lastCheckpointDuration,Parallelism
0,0.0,,0.0,0.0,22637.0,17.0,1
5,0.0,1000.0,0.0,0.0,22637.0,17.0,1
10,0.0,0.0,0.0,0.0,22637.0,15.0,1
15,0.0,0.0,0.0,0.0,963560.0,136.0,1
20,86.7833333333,0.0,0.0,0.0,1868695.0,123.0,1
25,643.2,0.0,0.0,0.0,2763606.0,174.0,1
30,695.5166666666,0.0,0.0,0.0,12239190.0,1585.0,1
35,6767.26666666,27.0,77.0,26.0,18496448.0,865.0,1
40,11598.81666666,166.0,233.0,181.0,14953988.0,2988.0,1
45,16405.28333333,270.0,315.0,282.0,21681888.0,7114.0,1
50,20883.33333333,351.0,458.0,437.0,14029949.0,461.0,1
55,24929.23333333,416.0,565.0,553.0,14029949.0,461.0,1
60,32177.4,469.0,589.0,589.0,25447160.0,451.0,1
65,32177.4,514.0,623.0,623.0,29711384.0,948.0,1
70,37950.05,656.0,822.0,828.0,29711384.0,948.0,1
75,44882.716666659995,740.0,893.0,905.0,29711384.0,948.0,1
80,44795.93333333,822.0,977.0,988.0,30224926.0,461.0,1
85,44239.51666666,899.0,1000.0,1000.0,30224926.0,461.0,1
90,51835.55,979.0,1000.0,1000.0,30224926.0,461.0,1
95,45763.8,1000.0,1000.0,1000.0,37250696.0,440.0,1
100,43690.13333333,1000.0,1000.0,1000.0,37250696.0,440.0,1
105,42355.88333333,1000.0,1000.0,1000.0,32905648.0,502.0,1
110,38233.08333333,1000.0,1000.0,1000.0,32905648.0,502.0,1
115,39864.91666666,1000.0,1000.0,1000.0,31660119.0,5998.0,1
120,32616.75,1000.0,1000.0,1000.0,31660119.0,5998.0,1
125,34074.31666666,1000.0,1000.0,1000.0,12379235.0,299.0,1
130,28333.35,1000.0,1000.0,1000.0,15553972.0,945.0,1
135,28696.91666666,1000.0,1000.0,1000.0,26514513.0,1417.0,1
140,34826.8,1000.0,1000.0,1000.0,28839143.0,1446.0,1
145,43701.35,1000.0,1000.0,1000.0,28839143.0,1446.0,1
150,38581.56666666,1000.0,1000.0,1000.0,32794387.0,438.0,1
155,41670.61666666,1000.0,1000.0,1000.0,32794387.0,438.0,1
160,41359.66666666,1000.0,1000.0,1000.0,26155836.0,465.0,1
165,40523.66666666,1000.0,1000.0,1000.0,26155836.0,465.0,1
170,43885.66666666,1000.0,1000.0,1000.0,44454164.0,642.0,1
175,38520.2,1000.0,1000.0,1000.0,44454164.0,642.0,1
180,43828.466666659995,1000.0,1000.0,1000.0,28669730.0,7049.0,1
185,42370.9,1000.0,1000.0,1000.0,40856095.0,6603.0,1
190,42935.78333333,1000.0,1000.0,1000.0,9802389.0,1308.0,1
195,38876.5,1000.0,1000.0,1000.0,20586512.0,1454.0,1
200,38789.01666666,1000.0,1000.0,1000.0,31856766.0,2052.0,1
205,37005.5,1000.0,1000.0,1000.0,23034944.0,2150.0,1
210,42879.63333333,1000.0,1000.0,1000.0,23034944.0,2150.0,1
215,41555.4,1000.0,1000.0,1000.0,32037821.0,425.0,1
220,41637.68333333,1000.0,1000.0,1000.0,32037821.0,425.0,1
225,42087.38333333,1000.0,1000.0,1000.0,41075087.0,781.0,1
230,41150.41666666,1000.0,1000.0,1000.0,41075087.0,781.0,1
235,44995.53333333,1000.0,1000.0,1000.0,43707911.0,564.0,1
240,39687.26666666,1000.0,1000.0,1000.0,,,1
245,,,,,,,0
