,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs
,Timestamps_Watermarks____Map,TumblingEventTimeWindows____Timestamps_Watermarks,Sink:_Sink,Source:_Source1,Source:_Source2,Timestamps_Watermarks____Map,TumblingEventTimeWindows____Timestamps_Watermarks,Sink:_Sink,Source:_Source1,Source:_Source2,Timestamps_Watermarks____Map,TumblingEventTimeWindows____Timestamps_Watermarks,Sink:_Sink,Source:_Source1,Source:_Source2
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Timestamp,,,,,,,,,,,,,,,
1737526925000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737526930000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1466.0,3625000.0,1470.0,-9.223372036854775e+18,-9.223372036854775e+18
1737526935000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,738.0,294000.0,1037.0,-9.223372036854775e+18,-9.223372036854775e+18
1737526940000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,862.0,256000.0,843.0,-9.223372036854775e+18,-9.223372036854775e+18
1737526945000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,862.0,256000.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737526950000,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1525000.0,346.0,-9.223372036854775e+18,-9.223372036854775e+18
1737526955000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,256000.0,2.0,-9.223372036854775e+18,-9.223372036854775e+18
1737526960000,9.0,19.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,10.0,108940000.0,128000.0,2.0,-9.223372036854775e+18,-9.223372036854775e+18
1737526965000,9.0,19.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,9.0,79.0,5.0,2.0,-9.223372036854775e+18,-9.223372036854775e+18
1737526970000,9.0,19.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,9.0,22572000.0,91.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737526975000,10.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,10.0,10.0,6420000.0,14.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737526980000,9.0,19.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,6.0,1.0,42.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737526985000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,2304000.0,58.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737526990000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,2304000.0,58.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737526995000,10.0,19.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,3.0,2.0,83.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737527000000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,3627000.0,72.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737527005000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,2304000.0,72.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737527010000,9.0,21.0,0.0,0.0,0.0,12.0,0.0,0.0,9.0,9.0,2304000.0,7891.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737527015000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,2943000.0,80.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737527020000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,2304000.0,80.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737527025000,9.0,19.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,9.0,1.0,80.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737527030000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,2304000.0,75.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737527035000,9.0,20.0,0.0,0.0,0.0,9.0,0.0,0.0,10.0,10.0,0.0,67.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737527040000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,2304000.0,77.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
