,flink_taskmanager_job_task_numRecordsInPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737200395000,0.0
1737200400000,0.0
1737200405000,1222.7
1737200410000,2255.75
1737200415000,8852.75
1737200420000,9110.283333329999
1737200425000,12659.25
1737200430000,15751.81666666
1737200435000,19799.08333333
1737200440000,20426.066666659997
1737200445000,27167.066666659997
1737200450000,28247.25
1737200455000,28247.25
1737200460000,30808.083333330003
1737200465000,34960.36666666
1737200470000,33927.31666666
1737200475000,27840.96666666
1737200480000,32269.1
1737200485000,29709.11666666
1737200490000,27207.05
1737200495000,28441.41666666
1737200500000,27814.433333330002
1737200505000,22361.71666666
1737200510000,22992.3
1737200515000,28283.15
1737200520000,30239.25
1737200525000,30098.1
1737200530000,34335.45
1737200535000,36140.88333333
1737200540000,33549.11666666
1737200545000,36146.68333333
1737200550000,35556.18333333
1737200555000,34155.6
1737200560000,36092.3
1737200565000,34804.01666666
1737200570000,34326.45
1737200575000,29035.6
1737200580000,27164.55
1737200585000,26167.55
1737200590000,27852.91666666
1737200595000,31063.48333333
1737200600000,32336.4
1737200605000,31395.183333330002
1737200610000,37132.216666659995
1737200615000,33251.16666666
1737200620000,33273.56666666
1737200625000,37079.03333333
1737200630000,36094.86666666
1737200635000,37083.45
1737200640000,
