,flink_taskmanager_job_task_busyTimeMsPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737213055000,1000.0
1737213060000,399.0
1737213065000,440.0
1737213070000,291.0
1737213075000,414.0
1737213080000,531.0
1737213085000,609.0
1737213090000,665.0
1737213095000,707.0
1737213100000,740.0
1737213105000,766.0
1737213110000,787.0
1737213115000,805.0
1737213120000,855.0
1737213125000,898.0
1737213130000,982.0
1737213135000,1000.0
1737213140000,1000.0
1737213145000,1000.0
1737213150000,1000.0
1737213155000,1000.0
1737213160000,1000.0
1737213165000,1000.0
1737213170000,1000.0
1737213175000,1000.0
1737213180000,1000.0
1737213185000,1000.0
1737213190000,1000.0
1737213195000,1000.0
1737213200000,1000.0
1737213205000,1000.0
1737213210000,1000.0
1737213215000,1000.0
1737213220000,1000.0
1737213225000,1000.0
1737213230000,1000.0
1737213235000,1000.0
1737213240000,1000.0
1737213245000,1000.0
1737213250000,1000.0
1737213255000,1000.0
1737213260000,1000.0
1737213265000,1000.0
1737213270000,1000.0
1737213275000,1000.0
1737213280000,1000.0
1737213285000,1000.0
1737213290000,1000.0
1737213295000,
