Timestamp,"('flink_taskmanager_job_task_numRecordsInPerSecond', 0)","('flink_taskmanager_job_task_numRecordsInPerSecond', 1)","('flink_taskmanager_job_task_numRecordsInPerSecond', 2)","('flink_taskmanager_job_task_numRecordsInPerSecond', 3)","('flink_taskmanager_job_task_numRecordsInPerSecond', 4)","('flink_taskmanager_job_task_numRecordsInPerSecond', 5)","('flink_taskmanager_job_task_numRecordsInPerSecond', 6)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 0)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 1)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 2)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 3)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 4)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 5)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 6)","('flink_taskmanager_job_task_hardBackPressuredTimeMsPerSecond', 1)","('flink_taskmanager_job_task_hardBackPressuredTimeMsPerSecond', 2)",flink_jobmanager_job_lastCheckpointSize,flink_jobmanager_job_lastCheckpointDuration,Parallelism
1605,3668.6,3021.6833333333,3751.8333333299997,4002.85,3030.4333333333,3710.23333333,3673.86666667,888.0,420.0,422.0,441.0,452.0,386.0,415.0,64.0,67.0,21402210.0,2260.0,7
1610,4508.88333333,3713.21666667,4343.65,4645.75,3678.68333333,4297.71666667,4252.78333333,897.0,425.0,435.0,451.0,452.0,395.0,422.0,67.0,71.0,28061867.0,2402.0,7
1615,4960.26666667,4300.23333333,4935.83333333,5274.46666667,4311.05,4884.6,4837.41666667,899.0,438.0,425.0,445.0,464.0,388.0,414.0,75.0,77.0,13274108.0,963.0,7
1620,5607.6,4862.7,5578.46666667,5966.483333329999,4876.65,5520.75,5466.18333333,903.0,430.0,430.0,447.0,457.0,391.0,417.0,74.0,84.0,21421096.0,1899.0,7
1625,6495.15,5525.26666667,6254.08333333,6691.35,5526.9,6189.18333333,6129.3,893.0,429.0,420.0,447.0,456.0,388.0,415.0,74.0,107.0,28259880.0,1251.0,7
1630,6916.61666666,6193.3,6762.3,7215.16666666,6163.41666667,6697.4,6625.13333333,927.0,414.0,454.0,484.0,420.0,414.0,442.0,82.0,129.0,36423168.0,2598.0,7
1635,7298.7,6696.88333333,7178.51666666,7695.53333333,6706.6666666599995,7113.26666666,7044.55,947.0,443.0,480.0,521.0,449.0,439.0,467.0,87.0,147.0,12244301.0,1399.0,7
1640,7945.45,7109.36666666,7631.48333333,8157.08333333,7089.73333333,7545.01666666,7482.08333333,940.0,467.0,474.0,509.0,473.0,435.0,461.0,89.0,147.0,27176758.0,1445.0,7
1645,8248.133333329999,7544.5,7844.78333333,8391.06666666,7567.15,7666.1,7591.01666666,932.0,462.0,487.0,510.0,462.0,439.0,461.0,80.0,155.0,32984857.0,2462.0,7
1650,8373.01666666,7771.31666666,8006.21666666,8612.633333329999,7788.51666666,7925.55,7847.3,915.0,477.0,500.0,524.0,458.0,447.0,472.0,65.0,146.0,10502047.0,919.0,7
1655,8182.9,7928.61666666,7980.3,8536.05,7995.73333333,7897.75,7820.11666666,912.0,485.0,505.0,520.0,467.0,447.0,476.0,64.0,169.0,22590561.0,1320.0,7
1660,8552.6,7902.4,8025.01666666,8554.883333329999,7849.05,7952.18333333,7866.53333333,877.0,498.0,487.0,501.0,472.0,429.0,470.0,64.0,192.0,27350199.0,1769.0,7
1665,8676.25,7949.73333333,8133.96666666,8708.033333329999,7924.75,8072.65,7972.58333333,816.0,480.0,470.0,477.0,471.0,409.0,448.0,56.0,189.0,11661178.0,911.0,7
1670,8608.68333333,8057.73333333,8285.36666666,8860.83333333,8120.13333333,8201.78333333,8122.9,766.0,457.0,456.0,456.0,450.0,395.0,429.0,52.0,181.0,20084488.0,1537.0,7
1675,8816.1,8206.08333333,8331.81666666,8915.76666666,8225.06666666,8342.15,8244.51666666,767.0,431.0,487.0,482.0,423.0,423.0,460.0,46.0,177.0,30641866.0,1329.0,7
1680,8901.91666666,8355.08333333,8499.66666666,9077.43333333,8295.05,8439.23333333,8328.15,754.0,454.0,490.0,481.0,445.0,425.0,461.0,48.0,169.0,17874566.0,1533.0,7
1685,8885.85,8416.83333333,8567.75,9146.25,8437.26666666,8509.68333333,8380.883333329999,746.0,458.0,486.0,478.0,449.0,416.0,454.0,62.0,149.0,25412761.0,2084.0,7
1690,9092.15,8475.0,8639.76666666,9255.9,8536.31666666,8565.35,8473.95,734.0,456.0,489.0,474.0,448.0,424.0,457.0,81.0,127.0,32648858.0,1914.0,7
1695,9109.18333333,8541.4,8599.6,9198.15,8557.65,8500.91666666,8427.5,729.0,461.0,499.0,474.0,450.0,432.0,467.0,87.0,110.0,17272488.0,1199.0,7
1700,8883.05,8515.43333333,8574.98333333,9130.18333333,8602.18333333,8539.11666666,8435.08333333,726.0,469.0,497.0,476.0,453.0,436.0,470.0,105.0,109.0,24928258.0,1197.0,7
1705,9091.51666666,8526.35,8630.71666666,9327.4,8480.35,8629.33333333,8547.91666666,709.0,467.0,512.0,479.0,459.0,435.0,470.0,112.0,80.0,33049805.0,1730.0,7
1710,8944.5,8634.35,8612.4,9211.26666666,8641.45,8523.23333333,8436.75,698.0,462.0,509.0,473.0,461.0,435.0,466.0,132.0,90.0,39455448.0,2740.0,7
1715,8969.86666666,8527.75,8661.45,9235.283333329999,8532.31666666,8587.71666666,8473.43333333,686.0,478.0,514.0,475.0,479.0,435.0,463.0,148.0,70.0,12760541.0,1308.0,7
1720,8906.75,8569.383333329999,8565.3,9189.18333333,8637.96666666,8467.33333333,8390.65,701.0,472.0,535.0,496.0,471.0,454.0,467.0,180.0,47.0,26517709.0,1247.0,7
1725,8610.31666666,8479.66666666,8288.68333333,8866.383333329999,8545.08333333,8183.5,8122.43333333,741.0,486.0,565.0,529.0,470.0,479.0,492.0,211.0,56.0,33592172.0,1898.0,7
1730,8555.6,8206.95,8238.35,8811.25,8230.883333329999,8152.46666666,8069.63333333,766.0,512.0,576.0,546.0,491.0,489.0,508.0,244.0,60.0,9250071.0,914.0,7
1735,8612.03333333,8157.61666666,8287.06666666,8862.68333333,8181.2,8106.21666666,8037.9166666599995,743.0,527.0,565.0,526.0,510.0,470.0,487.0,263.0,64.0,18786457.0,1368.0,7
1740,8652.65,8127.9166666599995,8223.2,8807.8,8226.86666666,8111.38333333,8058.13333333,730.0,512.0,557.0,523.0,494.0,467.0,482.0,275.0,59.0,16617405.0,1557.0,7
1745,8551.28333333,8141.4,8237.58333333,8806.86666666,8175.63333333,8144.58333333,8077.31666666,713.0,510.0,554.0,517.0,490.0,474.0,477.0,279.0,56.0,11272548.0,947.0,7
1750,8565.16666666,8167.58333333,8247.58333333,8825.2,8177.03333333,8145.43333333,8078.2,694.0,503.0,544.0,507.0,493.0,464.0,471.0,266.0,57.0,19531591.0,1171.0,7
1755,8548.85,8182.58333333,8232.31666666,8805.11666666,8224.28333333,8146.06666666,8064.18333333,677.0,492.0,532.0,489.0,484.0,447.0,448.0,285.0,67.0,33473706.0,1540.0,7
1760,8601.83333333,8151.81666666,8228.68333333,8859.5,8162.18333333,8110.06666666,8033.51666666,667.0,469.0,524.0,480.0,467.0,436.0,436.0,290.0,66.0,14511200.0,1132.0,7
1765,8386.0,8115.53333333,8180.6,8636.133333329999,8121.23333333,8035.6666666599995,7913.21666666,658.0,461.0,505.0,475.0,459.0,434.0,431.0,296.0,70.0,23040589.0,1458.0,7
1770,8446.96666666,8000.85,8130.73333333,,8036.88333333,,7969.83333333,656.0,462.0,508.0,,454.0,,430.0,295.0,74.0,31227660.0,2267.0,5
