,flink_taskmanager_job_task_numRecordsInPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737214340000,0.0
1737214345000,958.8833333333
1737214350000,2537.9333333332997
1737214355000,2605.0166666666
1737214360000,8443.91666666
1737214365000,12877.716666659999
1737214370000,19685.016666659998
1737214375000,23940.9
1737214380000,26430.333333330003
1737214385000,37281.76666666
1737214390000,37281.76666666
1737214395000,37281.76666666
1737214400000,41795.31666666
1737214405000,43979.06666666
1737214410000,42400.01666666
1737214415000,46071.5
1737214420000,43217.55
1737214425000,38783.75
1737214430000,36675.3
1737214435000,33409.31666666
1737214440000,31251.36666666
1737214445000,20650.85
1737214450000,21180.9
1737214455000,27355.5
1737214460000,28963.8
1737214465000,31500.7
1737214470000,34895.76666666
1737214475000,33586.233333330005
1737214480000,30601.28333333
1737214485000,36006.61666666
1737214490000,31307.766666659998
1737214495000,33083.51666666
1737214500000,36357.91666666
1737214505000,36107.0
1737214510000,37060.0
1737214515000,31035.21666666
1737214520000,30786.71666666
1737214525000,33591.55
1737214530000,31770.683333330002
1737214535000,31966.4
1737214540000,35285.33333333
1737214545000,29880.0
1737214550000,35695.88333333
1737214555000,32930.233333330005
1737214560000,32967.733333330005
1737214565000,34800.2
1737214570000,33609.9
1737214575000,33697.65
1737214580000,33564.233333330005
1737214585000,
