,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs
,Source:_Source2
,0
Timestamp,
1736199965000,-9.223372036854776e+18
1736199970000,-9.223372036854776e+18
1736199975000,-9.223372036854776e+18
1736199980000,-9.223372036854776e+18
1736199985000,-9.223372036854776e+18
1736199990000,-9.223372036854776e+18
1736199995000,-9.223372036854776e+18
1736200000000,-9.223372036854776e+18
1736200005000,-9.223372036854776e+18
1736200010000,-9.223372036854776e+18
1736200015000,-9.223372036854776e+18
1736200020000,-9.223372036854776e+18
1736200025000,-9.223372036854776e+18
1736200030000,-9.223372036854776e+18
1736200035000,-9.223372036854776e+18
1736200040000,-9.223372036854776e+18
1736200045000,-9.223372036854776e+18
1736200050000,-9.223372036854776e+18
1736200055000,-9.223372036854776e+18
1736200060000,-9.223372036854776e+18
1736200065000,-9.223372036854776e+18
1736200070000,-9.223372036854776e+18
1736200075000,-9.223372036854776e+18
1736200080000,-9.223372036854776e+18
1736200085000,-9.223372036854776e+18
1736200090000,-9.223372036854776e+18
1736200095000,-9.223372036854776e+18
1736200100000,-9.223372036854776e+18
1736200105000,-9.223372036854776e+18
1736200110000,-9.223372036854776e+18
1736200115000,-9.223372036854776e+18
1736200120000,-9.223372036854776e+18
1736200125000,-9.223372036854776e+18
1736200130000,-9.223372036854776e+18
1736200135000,-9.223372036854776e+18
1736200140000,-9.223372036854776e+18
1736200145000,-9.223372036854776e+18
1736200150000,-9.223372036854776e+18
1736200155000,-9.223372036854776e+18
1736200160000,-9.223372036854776e+18
1736200165000,-9.223372036854776e+18
1736200170000,-9.223372036854776e+18
1736200175000,-9.223372036854776e+18
1736200180000,-9.223372036854776e+18
1736200185000,-9.223372036854776e+18
1736200190000,-9.223372036854776e+18
1736200195000,-9.223372036854776e+18
1736200200000,-9.223372036854776e+18
1736200205000,-9.223372036854775e+18
1736200210000,-9.223372036854775e+18
1736200215000,-9.223372036854775e+18
1736200220000,-9.223372036854775e+18
1736200225000,-9.223372036854775e+18
1736200230000,-9.223372036854775e+18
1736200235000,-9.223372036854775e+18
1736200240000,-9.223372036854775e+18
1736200245000,-9.223372036854775e+18
1736200250000,-9.223372036854775e+18
1736200255000,-9.223372036854775e+18
1736200260000,-9.223372036854775e+18
1736200265000,-9.223372036854775e+18
1736200270000,-9.223372036854775e+18
1736200275000,
1736200300000,-9.223372036854775e+18
