,flink_taskmanager_job_task_numRecordsInPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737220825000,0.0
1737220830000,0.0
1737220835000,2284.85
1737220840000,2284.85
1737220845000,7174.08333333
1737220850000,11653.43333333
1737220855000,21428.58333333
1737220860000,21428.58333333
1737220865000,21821.46666666
1737220870000,33718.78333333
1737220875000,35204.95
1737220880000,35204.95
1737220885000,36723.65
1737220890000,42527.91666666
1737220895000,40243.06666666
1737220900000,44475.233333330005
1737220905000,40972.18333333
1737220910000,36780.16666666
1737220915000,32273.78333333
1737220920000,32273.78333333
1737220925000,33324.233333330005
1737220930000,21426.91666666
1737220935000,24566.016666659998
1737220940000,28471.3
1737220945000,32922.86666666
1737220950000,27118.6
1737220955000,28750.133333330003
1737220960000,28344.016666659998
1737220965000,26957.833333330003
1737220970000,32637.65
1737220975000,27368.883333330003
1737220980000,33000.05
1737220985000,31556.71666666
1737220990000,35941.9
1737220995000,32530.316666659997
1737221000000,29697.316666659997
1737221005000,29433.86666666
1737221010000,33693.81666666
1737221015000,34841.86666666
1737221020000,31324.383333330003
1737221025000,36811.0
1737221030000,30843.85
1737221035000,36813.16666666
1737221040000,31182.0
1737221045000,37233.6
1737221050000,33101.68333333
1737221055000,33248.0
1737221060000,35800.33333333
1737221065000,30093.516666659998
1737221070000,
