Timestamp,flink_jobmanager_job_lastCheckpointSize
0,-1.0
5,-1.0
10,22446.0
15,114013.0
20,1229132.0
25,2398778.0
30,3895170.0
35,7197210.0
40,7197210.0
45,12127059.0
50,8084638.0
55,8084638.0
60,12882394.0
65,12882394.0
70,8607987.0
75,13560029.0
80,13560029.0
85,8429516.0
90,11340013.0
95,13380105.0
100,9957788.0
105,12070686.0
110,15358543.0
115,7036971.0
120,11876007.0
125,11876007.0
130,5263106.0
135,8088686.0
140,13623257.0
145,6728019.0
150,8134601.0
155,11461617.0
160,4505058.0
165,7285912.0
170,10603489.0
175,12389678.0
180,9215153.0
185,11459562.0
190,4284588.0
195,4284588.0
200,6636869.0
205,12269089.0
210,5755188.0
215,11022405.0
220,11022405.0
225,4173655.0
230,6877030.0
235,11967831.0
240,5143578.0
245,5143578.0
250,10010143.0
255,3808445.0
260,5972200.0
265,7992234.0
270,8638295.0
275,5281881.0
280,10857937.0
285,12882370.0
290,4564552.0
295,13469760.0
300,13469760.0
305,8007546.0
310,10665925.0
315,15674963.0
320,9109104.0
325,9109104.0
330,15076201.0
335,7755467.0
340,10757041.0
345,10757041.0
350,16558644.0
355,11295891.0
360,14235963.0
365,14235963.0
370,7983114.0
375,12534059.0
380,12534059.0
385,9176219.0
390,11284908.0
395,17859938.0
400,10032988.0
405,13817075.0
410,15644257.0
415,8226033.0
420,11223837.0
425,11223837.0
430,17025329.0
435,
485,-1.0
490,-1.0
495,9322161.0
500,9322161.0
505,14357934.0
510,14357934.0
515,12127172.0
520,16632731.0
525,6758622.0
530,11582646.0
535,15678196.0
540,7547540.0
545,13278854.0
550,19389813.0
555,23144698.0
560,7953327.0
565,16501653.0
570,20215816.0
575,8356460.0
580,16092681.0
585,19665957.0
590,8702193.0
595,18993046.0
600,24190457.0
605,9832294.0
610,15898479.0
615,21014058.0
620,25212609.0
625,13977020.0
630,18167337.0
635,21533953.0
640,14515552.0
645,18216315.0
650,22339935.0
655,16788776.0
660,16788776.0
665,22709316.0
670,11085623.0
675,16695807.0
680,20292185.0
685,11648247.0
690,15195024.0
695,19888176.0
700,11974664.0
705,15946835.0
710,20571138.0
715,12428421.0
720,16552424.0
725,21105955.0
730,14628776.0
735,14628776.0
740,24299057.0
745,28775032.0
750,13848151.0
755,26347084.0
760,32006358.0
765,10666050.0
770,15169978.0
775,23190115.0
780,12699152.0
785,18666614.0
790,22318717.0
795,11136884.0
800,15135450.0
805,19731031.0
810,14433738.0
815,14433738.0
