,flink_taskmanager_job_task_hardBackPressuredTimeMsPerSecond
,2
Timestamp,
1701946590000,0.0
1701946595000,0.0
1701946600000,0.0
1701946605000,0.0
1701946610000,0.0
1701946615000,204.0
1701946620000,266.0
1701946625000,386.0
1701946630000,472.0
1701946635000,537.0
1701946640000,581.0
1701946645000,653.0
1701946650000,682.0
1701946655000,771.0
1701946660000,859.0
1701946665000,943.0
1701946670000,1000.0
1701946675000,1000.0
1701946680000,1000.0
1701946685000,1000.0
1701946690000,1000.0
1701946695000,1000.0
1701946700000,1000.0
1701946705000,1000.0
1701946710000,1000.0
1701946715000,1000.0
1701946720000,1000.0
1701946725000,1000.0
1701946730000,1000.0
1701946735000,1000.0
1701946740000,1000.0
1701946745000,1000.0
1701946750000,1000.0
1701946755000,1000.0
1701946760000,1000.0
1701946765000,1000.0
1701946770000,1000.0
1701946775000,1000.0
1701946780000,1000.0
1701946785000,1000.0
1701946790000,1000.0
1701946795000,1000.0
1701946800000,1000.0
1701946805000,1000.0
1701946810000,1000.0
1701946815000,1000.0
1701946820000,1000.0
1701946825000,1000.0
1701946830000,1000.0
1701946835000,1000.0
1701946840000,1000.0
1701946845000,1000.0
1701946850000,1000.0
1701946855000,1000.0
1701946860000,1000.0
1701946865000,1000.0
1701946870000,1000.0
1701946875000,1000.0
1701946880000,1000.0
1701946885000,1000.0
1701946890000,1000.0
1701946895000,1000.0
1701946900000,1000.0
1701946905000,1000.0
1701946910000,1000.0
1701946915000,1000.0
1701946920000,1000.0
1701946925000,1000.0
1701946930000,1000.0
1701946935000,1000.0
1701946940000,1000.0
1701946945000,1000.0
1701946950000,1000.0
1701946955000,1000.0
1701946960000,1000.0
1701946965000,1000.0
1701946970000,1000.0
1701946975000,1000.0
1701946980000,1000.0
1701946985000,1000.0
1701946990000,1000.0
1701946995000,1000.0
1701947000000,1000.0
1701947005000,1000.0
1701947010000,1000.0
1701947015000,1000.0
1701947020000,1000.0
1701947025000,1000.0
1701947030000,
1701947075000,0.0
1701947080000,0.0
1701947085000,0.0
1701947090000,145.0
1701947095000,359.0
1701947100000,675.0
1701947105000,756.0
1701947110000,790.0
1701947115000,786.0
1701947120000,801.0
1701947125000,809.0
1701947130000,826.0
1701947135000,846.0
1701947140000,919.0
1701947145000,1000.0
1701947150000,1000.0
1701947155000,1000.0
1701947160000,992.0
1701947165000,995.0
1701947170000,986.0
1701947175000,1000.0
1701947180000,1000.0
1701947185000,1000.0
1701947190000,1000.0
1701947195000,1000.0
1701947200000,1000.0
1701947205000,1000.0
1701947210000,1000.0
1701947215000,1000.0
1701947220000,1000.0
1701947225000,1000.0
1701947230000,1000.0
1701947235000,1000.0
1701947240000,1000.0
1701947245000,1000.0
1701947250000,1000.0
1701947255000,1000.0
1701947260000,971.0
1701947265000,970.0
1701947270000,979.0
1701947275000,982.0
1701947280000,982.0
1701947285000,986.0
1701947290000,997.0
1701947295000,990.0
1701947300000,987.0
1701947305000,1000.0
1701947310000,1000.0
1701947315000,1000.0
1701947320000,1000.0
1701947325000,1000.0
1701947330000,1000.0
1701947335000,1000.0
1701947340000,1000.0
1701947345000,1000.0
1701947350000,1000.0
1701947355000,1000.0
1701947360000,1000.0
1701947365000,1000.0
1701947370000,1000.0
1701947375000,1000.0
1701947380000,1000.0
1701947385000,1000.0
1701947390000,1000.0
1701947395000,1000.0
1701947400000,1000.0
1701947405000,1000.0
1701947410000,1000.0
1701947415000,1000.0
1701947420000,1000.0
1701947425000,1000.0
1701947430000,1000.0
1701947435000,999.0
1701947440000,1000.0
1701947445000,996.0
1701947450000,1000.0
1701947455000,991.0
1701947460000,999.0
1701947465000,1000.0
1701947470000,1000.0
1701947475000,1000.0
1701947480000,1000.0
1701947485000,1000.0
1701947490000,1000.0
1701947495000,1000.0
1701947500000,1000.0
1701947505000,1000.0
1701947510000,1000.0
1701947515000,1000.0
1701947520000,1000.0
1701947525000,1000.0
1701947530000,
1701947575000,0.0
1701947580000,0.0
1701947585000,121.0
1701947590000,486.0
1701947595000,528.0
1701947600000,483.0
1701947605000,547.0
1701947610000,579.0
1701947615000,619.0
1701947620000,697.0
1701947625000,706.0
1701947630000,719.0
1701947635000,727.0
1701947640000,804.0
1701947645000,864.0
1701947650000,840.0
1701947655000,864.0
1701947660000,913.0
1701947665000,911.0
1701947670000,917.0
1701947675000,915.0
1701947680000,865.0
1701947685000,886.0
1701947690000,897.0
1701947695000,913.0
1701947700000,911.0
1701947705000,901.0
1701947710000,894.0
1701947715000,900.0
1701947720000,895.0
1701947725000,899.0
1701947730000,902.0
1701947735000,900.0
1701947740000,911.0
1701947745000,893.0
1701947750000,886.0
1701947755000,873.0
1701947760000,872.0
1701947765000,875.0
1701947770000,872.0
1701947775000,859.0
1701947780000,861.0
1701947785000,858.0
1701947790000,864.0
1701947795000,875.0
1701947800000,881.0
1701947805000,881.0
1701947810000,873.0
1701947815000,872.0
1701947820000,871.0
1701947825000,869.0
1701947830000,879.0
1701947835000,892.0
1701947840000,911.0
1701947845000,917.0
1701947850000,916.0
1701947855000,912.0
1701947860000,904.0
1701947865000,908.0
1701947870000,914.0
1701947875000,915.0
1701947880000,915.0
1701947885000,916.0
1701947890000,913.0
1701947895000,906.0
1701947900000,899.0
1701947905000,907.0
1701947910000,908.0
1701947915000,907.0
1701947920000,912.0
1701947925000,914.0
1701947930000,910.0
1701947935000,912.0
1701947940000,911.0
1701947945000,911.0
1701947950000,909.0
1701947955000,908.0
1701947960000,896.0
1701947965000,887.0
1701947970000,876.0
1701947975000,869.0
1701947980000,864.0
1701947985000,858.0
1701947990000,862.0
1701947995000,872.0
1701948000000,885.0
1701948005000,895.0
1701948010000,898.0
1701948015000,893.0
1701948020000,911.0
1701948025000,924.0
1701948030000,
1701948080000,0.0
1701948085000,0.0
1701948090000,131.0
1701948095000,276.0
1701948100000,356.0
1701948105000,419.0
1701948110000,470.0
1701948115000,513.0
1701948120000,564.0
1701948125000,595.0
1701948130000,607.0
1701948135000,622.0
1701948140000,631.0
1701948145000,675.0
1701948150000,707.0
1701948155000,724.0
1701948160000,741.0
1701948165000,748.0
1701948170000,748.0
1701948175000,738.0
1701948180000,726.0
1701948185000,715.0
1701948190000,726.0
1701948195000,728.0
1701948200000,723.0
1701948205000,746.0
1701948210000,754.0
1701948215000,760.0
1701948220000,753.0
1701948225000,748.0
1701948230000,751.0
1701948235000,749.0
1701948240000,745.0
1701948245000,748.0
1701948250000,731.0
1701948255000,731.0
1701948260000,737.0
1701948265000,704.0
1701948270000,704.0
1701948275000,698.0
1701948280000,699.0
1701948285000,702.0
1701948290000,692.0
1701948295000,696.0
1701948300000,699.0
1701948305000,690.0
1701948310000,699.0
1701948315000,699.0
1701948320000,702.0
1701948325000,721.0
1701948330000,717.0
1701948335000,718.0
1701948340000,719.0
1701948345000,717.0
1701948350000,720.0
1701948355000,725.0
1701948360000,725.0
1701948365000,735.0
1701948370000,737.0
1701948375000,723.0
1701948380000,716.0
1701948385000,727.0
1701948390000,729.0
1701948395000,729.0
1701948400000,728.0
1701948405000,724.0
1701948410000,735.0
1701948415000,734.0
1701948420000,740.0
1701948425000,745.0
1701948430000,732.0
1701948435000,747.0
1701948440000,752.0
1701948445000,746.0
1701948450000,749.0
1701948455000,753.0
1701948460000,757.0
1701948465000,769.0
1701948470000,772.0
1701948475000,767.0
1701948480000,756.0
1701948485000,747.0
1701948490000,749.0
1701948495000,740.0
1701948500000,740.0
1701948505000,734.0
1701948510000,724.0
1701948515000,717.0
1701948520000,713.0
1701948525000,703.0
1701948530000,694.0
1701948535000,0.0
1701948540000,
1701948545000,0.0
1701948550000,880.0
1701948555000,
1701948600000,0.0
1701948605000,0.0
1701948610000,0.0
1701948615000,0.0
1701948620000,121.0
1701948625000,305.0
1701948630000,371.0
1701948635000,455.0
1701948640000,480.0
1701948645000,507.0
1701948650000,547.0
1701948655000,558.0
1701948660000,578.0
1701948665000,639.0
1701948670000,707.0
1701948675000,784.0
1701948680000,816.0
1701948685000,793.0
1701948690000,802.0
1701948695000,794.0
1701948700000,809.0
1701948705000,813.0
1701948710000,800.0
1701948715000,798.0
1701948720000,774.0
1701948725000,771.0
1701948730000,766.0
1701948735000,748.0
1701948740000,741.0
1701948745000,745.0
1701948750000,747.0
1701948755000,740.0
1701948760000,732.0
1701948765000,724.0
1701948770000,729.0
1701948775000,740.0
1701948780000,769.0
1701948785000,772.0
1701948790000,769.0
1701948795000,772.0
1701948800000,758.0
1701948805000,748.0
1701948810000,745.0
1701948815000,738.0
1701948820000,752.0
1701948825000,762.0
1701948830000,770.0
1701948835000,767.0
1701948840000,760.0
1701948845000,761.0
1701948850000,771.0
1701948855000,775.0
1701948860000,787.0
1701948865000,806.0
1701948870000,809.0
1701948875000,817.0
1701948880000,790.0
1701948885000,796.0
1701948890000,790.0
1701948895000,789.0
1701948900000,786.0
1701948905000,784.0
1701948910000,776.0
1701948915000,775.0
1701948920000,779.0
1701948925000,757.0
1701948930000,759.0
1701948935000,756.0
1701948940000,777.0
1701948945000,762.0
1701948950000,779.0
1701948955000,774.0
1701948960000,781.0
1701948965000,780.0
1701948970000,786.0
1701948975000,790.0
1701948980000,787.0
1701948985000,800.0
1701948990000,801.0
1701948995000,810.0
1701949000000,807.0
1701949005000,826.0
1701949010000,802.0
1701949015000,812.0
1701949020000,804.0
1701949025000,807.0
1701949030000,814.0
1701949035000,803.0
1701949040000,803.0
1701949045000,804.0
1701949050000,808.0
1701949055000,0.0
1701949060000,541.0
1701949065000,
1701949110000,0.0
1701949115000,0.0
1701949120000,0.0
1701949125000,0.0
1701949130000,203.0
1701949135000,235.0
1701949140000,317.0
1701949145000,369.0
1701949150000,417.0
1701949155000,453.0
1701949160000,485.0
1701949165000,512.0
1701949170000,524.0
1701949175000,541.0
1701949180000,607.0
1701949185000,654.0
1701949190000,633.0
1701949195000,675.0
1701949200000,671.0
1701949205000,687.0
1701949210000,689.0
1701949215000,689.0
1701949220000,687.0
1701949225000,678.0
1701949230000,677.0
1701949235000,681.0
1701949240000,685.0
1701949245000,699.0
1701949250000,737.0
1701949255000,740.0
1701949260000,754.0
1701949265000,745.0
1701949270000,740.0
1701949275000,735.0
1701949280000,740.0
1701949285000,748.0
1701949290000,753.0
1701949295000,766.0
1701949300000,758.0
1701949305000,765.0
1701949310000,763.0
1701949315000,750.0
1701949320000,749.0
1701949325000,743.0
1701949330000,750.0
1701949335000,768.0
1701949340000,759.0
1701949345000,748.0
1701949350000,751.0
1701949355000,730.0
1701949360000,726.0
1701949365000,724.0
1701949370000,735.0
1701949375000,732.0
1701949380000,737.0
1701949385000,754.0
1701949390000,745.0
1701949395000,745.0
1701949400000,752.0
1701949405000,764.0
1701949410000,760.0
1701949415000,760.0
1701949420000,764.0
1701949425000,754.0
1701949430000,733.0
1701949435000,745.0
1701949440000,741.0
1701949445000,735.0
1701949450000,750.0
1701949455000,756.0
1701949460000,754.0
1701949465000,753.0
1701949470000,766.0
1701949475000,777.0
1701949480000,779.0
1701949485000,779.0
1701949490000,773.0
1701949495000,772.0
1701949500000,763.0
1701949505000,755.0
1701949510000,737.0
1701949515000,724.0
1701949520000,732.0
1701949525000,733.0
1701949530000,723.0
1701949535000,727.0
1701949540000,716.0
1701949545000,716.0
1701949550000,725.0
1701949555000,730.0
1701949560000,740.0
1701949565000,
1701949570000,0.0
1701949575000,
1701949620000,0.0
1701949625000,0.0
1701949630000,0.0
1701949635000,0.0
1701949640000,0.0
1701949645000,198.0
1701949650000,236.0
1701949655000,226.0
1701949660000,276.0
1701949665000,345.0
1701949670000,357.0
1701949675000,373.0
1701949680000,387.0
1701949685000,434.0
1701949690000,490.0
1701949695000,526.0
1701949700000,573.0
1701949705000,540.0
1701949710000,550.0
1701949715000,597.0
1701949720000,600.0
1701949725000,580.0
1701949730000,590.0
1701949735000,585.0
1701949740000,585.0
1701949745000,578.0
1701949750000,569.0
1701949755000,591.0
1701949760000,594.0
1701949765000,587.0
1701949770000,580.0
1701949775000,572.0
1701949780000,566.0
1701949785000,560.0
1701949790000,553.0
1701949795000,550.0
1701949800000,556.0
1701949805000,557.0
1701949810000,550.0
1701949815000,526.0
1701949820000,522.0
1701949825000,523.0
1701949830000,529.0
1701949835000,512.0
1701949840000,508.0
1701949845000,511.0
1701949850000,517.0
1701949855000,529.0
1701949860000,526.0
1701949865000,525.0
1701949870000,532.0
1701949875000,546.0
1701949880000,543.0
1701949885000,545.0
1701949890000,557.0
1701949895000,581.0
1701949900000,582.0
1701949905000,577.0
1701949910000,573.0
1701949915000,566.0
1701949920000,567.0
1701949925000,573.0
1701949930000,569.0
1701949935000,572.0
1701949940000,580.0
1701949945000,577.0
1701949950000,563.0
1701949955000,543.0
1701949960000,549.0
1701949965000,551.0
1701949970000,548.0
1701949975000,547.0
1701949980000,545.0
1701949985000,548.0
1701949990000,565.0
1701949995000,557.0
1701950000000,557.0
1701950005000,560.0
1701950010000,560.0
1701950015000,563.0
1701950020000,555.0
1701950025000,554.0
1701950030000,555.0
1701950035000,559.0
1701950040000,567.0
1701950045000,564.0
1701950050000,545.0
1701950055000,553.0
1701950060000,558.0
1701950065000,557.0
1701950070000,565.0
1701950075000,
1701950120000,0.0
1701950125000,0.0
1701950130000,0.0
1701950135000,79.0
1701950140000,212.0
1701950145000,159.0
1701950150000,127.0
1701950155000,114.0
1701950160000,127.0
1701950165000,133.0
1701950170000,120.0
1701950175000,121.0
1701950180000,122.0
1701950185000,122.0
1701950190000,129.0
1701950195000,116.0
1701950200000,85.0
1701950205000,92.0
1701950210000,93.0
1701950215000,94.0
1701950220000,77.0
1701950225000,66.0
1701950230000,70.0
1701950235000,63.0
1701950240000,59.0
1701950245000,52.0
1701950250000,53.0
1701950255000,57.0
1701950260000,54.0
1701950265000,49.0
1701950270000,47.0
1701950275000,45.0
1701950280000,45.0
1701950285000,45.0
1701950290000,40.0
1701950295000,36.0
1701950300000,36.0
1701950305000,33.0
1701950310000,30.0
1701950315000,26.0
1701950320000,22.0
1701950325000,25.0
1701950330000,26.0
1701950335000,23.0
1701950340000,23.0
1701950345000,19.0
1701950350000,19.0
1701950355000,21.0
1701950360000,19.0
1701950365000,18.0
1701950370000,18.0
1701950375000,17.0
1701950380000,16.0
1701950385000,15.0
1701950390000,21.0
1701950395000,23.0
1701950400000,25.0
1701950405000,25.0
1701950410000,27.0
1701950415000,25.0
1701950420000,25.0
1701950425000,25.0
1701950430000,20.0
1701950435000,22.0
1701950440000,21.0
1701950445000,22.0
1701950450000,16.0
1701950455000,20.0
1701950460000,19.0
1701950465000,23.0
1701950470000,21.0
1701950475000,21.0
1701950480000,18.0
1701950485000,18.0
1701950490000,23.0
1701950495000,24.0
1701950500000,24.0
1701950505000,20.0
1701950510000,20.0
1701950515000,16.0
1701950520000,16.0
1701950525000,11.0
1701950530000,15.0
1701950535000,17.0
1701950540000,16.0
1701950545000,21.0
1701950550000,21.0
1701950555000,19.0
1701950560000,19.0
1701950565000,19.0
1701950570000,20.0
