,flink_taskmanager_job_task_hardBackPressuredTimeMsPerSecond
,2
Timestamp,
1708175150000,0.0
1708175155000,0.0
1708175160000,0.0
1708175165000,0.0
1708175170000,0.0
1708175175000,184.0
1708175180000,186.0
1708175185000,155.0
1708175190000,133.0
1708175195000,201.0
1708175200000,254.0
1708175205000,271.0
1708175210000,306.0
1708175215000,366.0
1708175220000,506.0
1708175225000,506.0
1708175230000,575.0
1708175235000,585.0
1708175240000,652.0
1708175245000,735.0
1708175250000,819.0
1708175255000,1000.0
1708175260000,1000.0
1708175265000,1000.0
1708175270000,1000.0
1708175275000,1000.0
1708175280000,1000.0
1708175285000,1000.0
1708175290000,1000.0
1708175295000,1000.0
1708175300000,1000.0
1708175305000,1000.0
1708175310000,1000.0
1708175315000,991.0
1708175320000,1000.0
1708175325000,983.0
1708175330000,984.0
1708175335000,984.0
1708175340000,994.0
1708175345000,1000.0
1708175350000,1000.0
1708175355000,1000.0
1708175360000,1000.0
1708175365000,1000.0
1708175370000,924.0
1708175375000,914.0
1708175380000,901.0
1708175385000,916.0
1708175390000,892.0
1708175395000,880.0
1708175400000,901.0
1708175405000,908.0
1708175410000,894.0
1708175415000,915.0
1708175420000,903.0
1708175425000,895.0
1708175430000,964.0
1708175435000,1000.0
1708175440000,1000.0
1708175445000,986.0
1708175450000,1000.0
1708175455000,993.0
1708175460000,976.0
1708175465000,1000.0
1708175470000,1000.0
1708175475000,1000.0
1708175480000,1000.0
1708175485000,1000.0
1708175490000,1000.0
1708175495000,989.0
1708175500000,996.0
1708175505000,999.0
1708175510000,998.0
1708175515000,1000.0
1708175520000,1000.0
1708175525000,932.0
1708175530000,
1708175535000,0.0
1708175540000,0.0
1708175545000,
1708175550000,0.0
1708175555000,1000.0
1708175560000,
1708175605000,0.0
1708175610000,0.0
1708175615000,0.0
1708175620000,239.0
1708175625000,294.0
1708175630000,441.0
1708175635000,494.0
1708175640000,532.0
1708175645000,577.0
1708175650000,616.0
1708175655000,616.0
1708175660000,625.0
1708175665000,626.0
1708175670000,621.0
1708175675000,685.0
1708175680000,764.0
1708175685000,787.0
1708175690000,777.0
1708175695000,780.0
1708175700000,767.0
1708175705000,777.0
1708175710000,830.0
1708175715000,844.0
1708175720000,856.0
1708175725000,857.0
1708175730000,886.0
1708175735000,898.0
1708175740000,889.0
1708175745000,974.0
1708175750000,997.0
1708175755000,995.0
1708175760000,999.0
1708175765000,990.0
1708175770000,942.0
1708175775000,988.0
1708175780000,980.0
1708175785000,982.0
1708175790000,985.0
1708175795000,978.0
1708175800000,939.0
1708175805000,924.0
1708175810000,908.0
1708175815000,918.0
1708175820000,930.0
1708175825000,927.0
1708175830000,912.0
1708175835000,878.0
1708175840000,897.0
1708175845000,1000.0
1708175850000,1000.0
1708175855000,1000.0
1708175860000,1000.0
1708175865000,987.0
1708175870000,1000.0
1708175875000,1000.0
1708175880000,1000.0
1708175885000,1000.0
1708175890000,1000.0
1708175895000,1000.0
1708175900000,1000.0
1708175905000,932.0
1708175910000,945.0
1708175915000,942.0
1708175920000,934.0
1708175925000,943.0
1708175930000,892.0
1708175935000,897.0
1708175940000,900.0
1708175945000,885.0
1708175950000,878.0
1708175955000,852.0
1708175960000,791.0
1708175965000,809.0
1708175970000,950.0
1708175975000,946.0
1708175980000,950.0
1708175985000,931.0
1708175990000,940.0
1708175995000,933.0
1708176000000,931.0
1708176005000,
1708176055000,0.0
1708176060000,0.0
1708176065000,62.0
1708176070000,459.0
1708176075000,393.0
1708176080000,416.0
1708176085000,480.0
1708176090000,534.0
1708176095000,559.0
1708176100000,575.0
1708176105000,594.0
1708176110000,607.0
1708176115000,639.0
1708176120000,638.0
1708176125000,696.0
1708176130000,679.0
1708176135000,717.0
1708176140000,738.0
1708176145000,756.0
1708176150000,804.0
1708176155000,807.0
1708176160000,808.0
1708176165000,809.0
1708176170000,807.0
1708176175000,789.0
1708176180000,809.0
1708176185000,882.0
1708176190000,903.0
1708176195000,906.0
1708176200000,891.0
1708176205000,870.0
1708176210000,828.0
1708176215000,821.0
1708176220000,828.0
1708176225000,829.0
1708176230000,832.0
1708176235000,825.0
1708176240000,821.0
1708176245000,804.0
1708176250000,786.0
1708176255000,779.0
1708176260000,790.0
1708176265000,794.0
1708176270000,779.0
1708176275000,805.0
1708176280000,898.0
1708176285000,959.0
1708176290000,947.0
1708176295000,950.0
1708176300000,942.0
1708176305000,890.0
1708176310000,894.0
1708176315000,893.0
1708176320000,891.0
1708176325000,882.0
1708176330000,884.0
1708176335000,874.0
1708176340000,826.0
1708176345000,762.0
1708176350000,754.0
1708176355000,751.0
1708176360000,750.0
1708176365000,751.0
1708176370000,751.0
1708176375000,759.0
1708176380000,761.0
1708176385000,763.0
1708176390000,760.0
1708176395000,753.0
1708176400000,717.0
1708176405000,738.0
1708176410000,898.0
1708176415000,898.0
1708176420000,895.0
1708176425000,883.0
1708176430000,899.0
1708176435000,901.0
1708176440000,922.0
1708176445000,924.0
1708176450000,927.0
1708176455000,
1708176505000,0.0
1708176510000,0.0
1708176515000,244.0
1708176520000,656.0
1708176525000,539.0
1708176530000,487.0
1708176535000,407.0
1708176540000,364.0
1708176545000,321.0
1708176550000,298.0
1708176555000,317.0
1708176560000,334.0
1708176565000,321.0
1708176570000,303.0
1708176575000,296.0
1708176580000,225.0
1708176585000,238.0
1708176590000,253.0
1708176595000,271.0
1708176600000,273.0
1708176605000,292.0
1708176610000,303.0
1708176615000,297.0
1708176620000,321.0
1708176625000,353.0
1708176630000,366.0
1708176635000,362.0
1708176640000,366.0
1708176645000,358.0
1708176650000,353.0
1708176655000,429.0
1708176660000,432.0
1708176665000,429.0
1708176670000,419.0
1708176675000,400.0
1708176680000,380.0
1708176685000,437.0
1708176690000,446.0
1708176695000,459.0
1708176700000,452.0
1708176705000,461.0
1708176710000,472.0
1708176715000,433.0
1708176720000,478.0
1708176725000,478.0
1708176730000,503.0
1708176735000,512.0
1708176740000,486.0
1708176745000,428.0
1708176750000,494.0
1708176755000,483.0
1708176760000,489.0
1708176765000,481.0
1708176770000,451.0
1708176775000,435.0
1708176780000,441.0
1708176785000,437.0
1708176790000,412.0
1708176795000,398.0
1708176800000,392.0
1708176805000,388.0
1708176810000,376.0
1708176815000,403.0
1708176820000,396.0
1708176825000,393.0
1708176830000,391.0
1708176835000,388.0
1708176840000,370.0
1708176845000,384.0
1708176850000,389.0
1708176855000,390.0
1708176860000,388.0
1708176865000,361.0
1708176870000,328.0
1708176875000,362.0
1708176880000,361.0
1708176885000,361.0
1708176890000,354.0
1708176895000,326.0
