,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs
,Timestamps_Watermarks____Map,TumblingEventTimeWindows____Timestamps_Watermarks,Sink:_Sink,Source:_Source1,Source:_Source2,Timestamps_Watermarks____Map,TumblingEventTimeWindows____Timestamps_Watermarks,Sink:_Sink,Source:_Source1,Source:_Source2,Timestamps_Watermarks____Map,TumblingEventTimeWindows____Timestamps_Watermarks,Sink:_Sink,Source:_Source1,Source:_Source2
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Timestamp,,,,,,,,,,,,,,,
1737221810000,1.0,7.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,1411.0,1.0,-9.223372036854775e+18,-9.223372036854775e+18
1737221815000,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,862.0,19868000.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737221820000,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,862.0,488000.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737221825000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,10.0,9.0,133090000.0,84.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737221830000,5.0,19.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,6.0,278.0,38.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737221835000,9.0,19.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,9.0,92.0,71.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737221840000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,7029000.0,65.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737221845000,9.0,17.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,9.0,14616000.0,296470000.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737221850000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,8037000.0,71.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737221855000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,2304000.0,71.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737221860000,9.0,19.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,9.0,2.0,87.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737221865000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,2304000.0,96.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737221870000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,2304000.0,96.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737221875000,9.0,20.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,9.0,0.0,67.0,12.0,-9.223372036854775e+18,-9.223372036854775e+18
1737221880000,9.0,21.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,2304000.0,80.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737221885000,9.0,21.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,2304000.0,80.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737221890000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,7326000.0,78.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737221895000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,2304000.0,78.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737221900000,9.0,18.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,9.0,0.0,194.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737221905000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,2304000.0,80.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737221910000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,2304000.0,80.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737221915000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,2304000.0,601.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737221920000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,2304000.0,601.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737221925000,9.0,21.0,0.0,0.0,0.0,11.0,0.0,0.0,9.0,9.0,2592000.0,75.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
