,flink_taskmanager_job_task_busyTimeMsPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737207530000,1000.0
1737207535000,495.0
1737207540000,375.0
1737207545000,413.0
1737207550000,556.0
1737207555000,645.0
1737207560000,704.0
1737207565000,746.0
1737207570000,778.0
1737207575000,803.0
1737207580000,823.0
1737207585000,839.0
1737207590000,852.0
1737207595000,894.0
1737207600000,957.0
1737207605000,999.0
1737207610000,1000.0
1737207615000,1000.0
1737207620000,1000.0
1737207625000,1000.0
1737207630000,1000.0
1737207635000,1000.0
1737207640000,1000.0
1737207645000,1000.0
1737207650000,1000.0
1737207655000,1000.0
1737207660000,1000.0
1737207665000,1000.0
1737207670000,1000.0
1737207675000,1000.0
1737207680000,1000.0
1737207685000,1000.0
1737207690000,1000.0
1737207695000,1000.0
1737207700000,1000.0
1737207705000,1000.0
1737207710000,1000.0
1737207715000,1000.0
1737207720000,1000.0
1737207725000,1000.0
1737207730000,1000.0
1737207735000,1000.0
1737207740000,1000.0
1737207745000,1000.0
1737207750000,1000.0
1737207755000,1000.0
1737207760000,1000.0
1737207765000,1000.0
1737207770000,
