,flink_taskmanager_job_task_busyTimeMsPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737527255000,1000.0
1737527260000,1000.0
1737527265000,0.0
1737527270000,0.0
1737527275000,0.0
1737527280000,0.0
1737527285000,0.0
1737527290000,0.0
1737527295000,0.0
1737527300000,0.0
1737527305000,0.0
1737527310000,0.0
1737527315000,0.0
1737527320000,0.0
1737527325000,139.0
1737527330000,224.0
1737527335000,308.0
1737527340000,392.0
1737527345000,475.0
1737527350000,558.0
1737527355000,644.0
1737527360000,729.0
1737527365000,814.0
1737527370000,898.0
1737527375000,982.0
1737527380000,1000.0
1737527385000,1000.0
1737527390000,1000.0
1737527395000,1000.0
1737527400000,1000.0
1737527405000,1000.0
1737527410000,1000.0
1737527415000,1000.0
1737527420000,1000.0
1737527425000,1000.0
1737527430000,1000.0
1737527435000,1000.0
1737527440000,1000.0
1737527445000,1000.0
1737527450000,1000.0
1737527455000,1000.0
1737527460000,1000.0
1737527465000,1000.0
1737527470000,1000.0
1737527475000,1000.0
1737527480000,1000.0
1737527485000,1000.0
1737527490000,1000.0
1737527495000,1000.0
1737527500000,
